"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","3","0","0","0","0"
"2","11","0","0","2","0"
"3","36","0","0","9","0"
"4","109","6","6","22","0"
"5","291","13","13","44","0"
"6","742","26","26","80","0"
"7","1581","39","39","132","0"
"8","2745","45","47","195","0"
"9","4474","55","62","267","0"
"10","6854","68","84","354","0"
"11","9330","78","99","451","0"
"12","11582","86","112","556","0"
"13","13903","96","132","668","0"
"14","16725","103","149","791","0"
"15","19111","110","163","922","0"
"16","21111","112","172","1058","0"
"17","23156","115","190","1197","0"
"18","24604","117","207","1338","0"
"19","25649","120","218","1490","0"
"20","26636","121","224","1647","0"
"21","27273","123","235","1806","0"
"22","27754","123","245","1967","0"
"23","28160","129","254","2133","0"
"24","28672","130","261","2303","0"
"25","29250","132","267","2474","0"
"26","29916","134","275","2648","0"
"27","30370","135","280","2826","0"
"28","30802","136","283","3006","0"
"29","31198","136","286","3187","0"
"30","31559","136","293","3370","0"
"31","31904","137","298","3554","0"
"32","32157","138","303","3739","0"
"33","32445","140","307","3926","0"
"34","32668","140","311","4116","0"
"35","32819","140","314","4308","0"
"36","32945","140","315","4500","0"
"37","33070","140","317","4692","0"
"38","33205","140","319","4884","0"
"39","33348","140","320","5077","0"
"40","33537","140","323","5270","0"
"41","33833","141","326","5464","0"
"42","34130","141","328","5658","0"
"43","34420","141","329","5855","0"
"44","34710","141","330","6053","0"
"45","34950","141","333","6251","0"
"46","35066","141","335","6449","0"
"47","35151","141","335","6649","0"
"48","35236","141","337","6849","0"
"49","35307","141","343","7049","0"
"50","35368","141","343","7250","0"
"51","35432","141","343","7451","0"
"52","35492","143","346","7652","0"
"53","35540","143","347","7853","0"
"54","35587","143","347","8054","0"
"55","35634","143","349","8255","0"
"56","35685","143","349","8457","0"
"57","35738","143","350","8659","0"
"58","35797","143","352","8862","0"
"59","35874","143","353","9066","0"
"60","35950","143","354","9271","0"
"61","36058","143","354","9477","0"
"62","36168","145","357","9683","0"
"63","36260","146","358","9889","0"
"64","36349","146","358","10096","0"
"65","36442","146","358","10303","0"
"66","36532","148","360","10510","0"
"67","36614","149","362","10718","0"
"68","36696","149","363","10926","0"
"69","36798","150","367","11134","0"
"70","36862","150","367","11345","0"
"71","36927","150","368","11556","0"
"72","36992","150","371","11767","0"
"73","37031","150","373","11979","0"
"74","37086","151","375","12193","0"
"75","37145","151","376","12408","0"
"76","37200","151","377","12624","0"
"77","37236","151","378","12840","0"
"78","37262","152","380","13057","0"
"79","37285","152","380","13274","0"
"80","37308","152","380","13491","0"
"81","37331","152","380","13708","0"
"82","37356","152","382","13925","0"
"83","37373","152","382","14142","0"
"84","37391","152","382","14359","0"
"85","37409","152","383","14576","0"
"86","37427","152","383","14793","0"
"87","37444","152","383","15010","0"
"88","37461","152","383","15227","0"
"89","37481","152","383","15444","0"
"90","37499","152","383","15661","0"
"91","37516","152","383","15878","0"
"92","37533","152","383","16095","0"
"93","37551","152","383","16312","0"
"94","37568","152","383","16529","0"
"95","37586","152","383","16746","0"
"96","37603","152","383","16963","0"
"97","37620","152","383","17180","0"
"98","37638","152","383","17397","0"
"99","37655","152","383","17614","0"
"100","37673","152","383","17831","0"
