"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","2","0"
"3","34","0","0","9","0"
"4","101","6","6","22","0"
"5","279","13","13","44","0"
"6","708","26","26","80","0"
"7","1540","39","39","132","0"
"8","2700","45","47","195","0"
"9","4431","55","62","267","0"
"10","6794","68","84","354","0"
"11","9274","78","99","452","0"
"12","11521","86","112","557","0"
"13","13835","96","132","669","0"
"14","16645","103","149","792","0"
"15","19027","110","163","923","0"
"16","21044","112","172","1059","0"
"17","23082","115","190","1198","0"
"18","24525","117","207","1339","0"
"19","25585","120","218","1491","0"
"20","26567","121","224","1648","0"
"21","27202","123","235","1807","0"
"22","27665","123","245","1968","0"
"23","28067","129","254","2134","0"
"24","28591","130","261","2304","0"
"25","29170","132","267","2475","0"
"26","29833","134","275","2649","0"
"27","30287","135","280","2827","0"
"28","30722","136","283","3007","0"
"29","31116","136","286","3188","0"
"30","31477","136","293","3371","0"
"31","31819","137","298","3555","0"
"32","32070","138","303","3740","0"
"33","32357","140","307","3927","0"
"34","32576","140","311","4117","0"
"35","32730","140","314","4309","0"
"36","32852","140","315","4501","0"
"37","32980","140","317","4693","0"
"38","33113","140","319","4885","0"
"39","33255","140","320","5078","0"
"40","33446","140","323","5271","0"
"41","33742","141","326","5465","0"
"42","34040","141","328","5659","0"
"43","34326","141","329","5856","0"
"44","34618","141","330","6054","0"
"45","34880","141","333","6252","0"
"46","34993","141","335","6450","0"
"47","35080","141","335","6650","0"
"48","35165","141","337","6850","0"
"49","35234","141","343","7050","0"
"50","35294","141","343","7251","0"
"51","35353","141","343","7452","0"
"52","35413","143","346","7653","0"
"53","35462","143","347","7854","0"
"54","35510","143","347","8055","0"
"55","35557","143","349","8256","0"
"56","35608","143","349","8458","0"
"57","35660","143","350","8660","0"
"58","35719","143","352","8863","0"
"59","35799","143","353","9067","0"
"60","35876","143","354","9272","0"
"61","35982","143","354","9478","0"
"62","36089","145","357","9684","0"
"63","36184","146","358","9890","0"
"64","36273","146","358","10097","0"
"65","36362","146","358","10304","0"
"66","36451","148","360","10511","0"
"67","36536","149","362","10719","0"
"68","36618","149","363","10927","0"
"69","36718","150","367","11135","0"
"70","36782","150","367","11346","0"
"71","36850","150","368","11557","0"
"72","36915","150","371","11768","0"
"73","36953","150","373","11980","0"
"74","37008","151","375","12194","0"
"75","37064","151","376","12409","0"
"76","37119","151","377","12625","0"
"77","37154","151","378","12841","0"
"78","37183","152","380","13058","0"
"79","37207","152","380","13275","0"
"80","37230","152","380","13492","0"
"81","37253","152","380","13709","0"
"82","37278","152","382","13926","0"
"83","37295","152","382","14143","0"
"84","37313","152","382","14360","0"
"85","37331","152","383","14577","0"
"86","37348","152","383","14794","0"
"87","37366","152","383","15011","0"
"88","37383","152","383","15228","0"
"89","37401","152","383","15445","0"
"90","37418","152","383","15662","0"
"91","37436","152","383","15879","0"
"92","37453","152","383","16096","0"
"93","37471","152","383","16313","0"
"94","37488","152","383","16530","0"
"95","37508","152","383","16747","0"
"96","37526","152","383","16964","0"
"97","37544","152","383","17181","0"
"98","37561","152","383","17398","0"
"99","37579","152","383","17615","0"
"100","37596","152","383","17832","0"
