"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","27","0","0","0"
"2","127","0","0","42"
"3","477","0","0","119"
"4","1376","109","109","216"
"5","3688","274","274","416"
"6","8785","454","454","656"
"7","19062","669","669","1042"
"8","37840","857","925","1649"
"9","70313","1057","1222","2469"
"10","123823","1264","1558","3751"
"11","183501","1487","1911","4758"
"12","250718","1694","2277","6141"
"13","328115","1918","2719","8147"
"14","408449","2030","3058","10453"
"15","495564","2098","3369","12792"
"16","586570","2149","3682","15340"
"17","684463","2187","4029","18074"
"18","791409","2214","4324","20740"
"19","907082","2239","4575","24715"
"20","1025999","2265","4842","29663"
"21","1147232","2295","5140","34927"
"22","1260117","2319","5379","39488"
"23","1375878","2334","5625","43762"
"24","1484512","2358","5889","48394"
"25","1592520","2375","6131","52624"
"26","1688064","2388","6342","56545"
"27","1780329","2395","6571","60711"
"28","1876331","2403","6789","65461"
"29","1973655","2410","6999","70595"
"30","2074884","2419","7199","78922"
"31","2174243","2429","7440","83156"
"32","2273570","2432","7666","94905"
"33","2372310","2434","7878","98856"
"34","2468599","2438","8063","102745"
"35","2561794","2442","8250","106058"
"36","2660407","2443","8448","109512"
"37","2755975","2448","8655","113208"
"38","2855518","2448","8840","116829"
"39","2954841","2448","9026","120555"
"40","3048597","2454","9242","123662"
"41","3133891","2456","9419","126500"
"42","3219335","2459","9596","131187"
"43","3307225","2461","9767","136751"
"44","3390589","2462","9963","144083"
"45","3463070","2463","10141","151266"
"46","3538165","2463","10311","161482"
"47","3603709","2463","10467","167739"
"48","3663925","2464","10643","173927"
"49","3722811","2464","10823","178187"
"50","3782531","2466","10962","181860"
"51","3844106","2466","11119","185566"
"52","3904928","2466","11272","189966"
"53","3966693","2466","11438","193832"
"54","4019072","2467","11582","197857"
"55","4067646","2467","11748","201085"
"56","4115691","2468","11892","205174"
"57","4157917","2469","12031","208307"
"58","4202022","2469","12167","210929"
"59","4243333","2469","12336","213672"
"60","4291705","2470","12468","215475"
"61","4337053","2470","12604","217649"
"62","4387477","2470","12735","219584"
"63","4434378","2470","12863","221713"
"64","4479185","2470","12969","225109"
"65","4520664","2470","13106","230247"
"66","4556109","2470","13232","233452"
"67","4592784","2470","13342","238968"
"68","4633639","2470","13443","242258"
"69","4671857","2470","13558","244831"
"70","4710927","2470","13681","247172"
"71","4744768","2470","13784","249642"
"72","4779225","2470","13881","250712"
"73","4809373","2470","13977","252379"
"74","4842647","2470","14079","254038"
"75","4871634","2470","14173","255489"
"76","4901485","2471","14268","257189"
"77","4929976","2471","14356","258834"
"78","4952974","2471","14453","259873"
"79","4975370","2471","14541","260969"
"80","4996323","2472","14625","261912"
"81","5016731","2472","14706","262886"
"82","5036136","2472","14799","263932"
"83","5055519","2472","14874","264951"
"84","5071315","2472","14951","265752"
"85","5086934","2472","15028","266549"
"86","5102643","2472","15105","267354"
"87","5118755","2472","15184","268099"
"88","5133712","2472","15250","268810"
"89","5148899","2472","15317","269570"
"90","5165659","2472","15377","270236"
"91","5180141","2472","15444","270942"
"92","5195546","2472","15500","271530"
"93","5212860","2472","15575","272237"
"94","5227575","2472","15632","272808"
"95","5242586","2472","15688","273422"
"96","5256015","2472","15733","273926"
"97","5267399","2472","15798","274416"
"98","5277841","2472","15853","274886"
"99","5288766","2472","15899","275573"
"100","5299010","2473","15940","276104"
