"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","125","0","0","42"
"3","475","0","0","119"
"4","1372","109","109","216"
"5","3680","274","274","416"
"6","8777","454","454","656"
"7","19015","668","668","1040"
"8","37721","855","923","1647"
"9","70365","1056","1220","2475"
"10","124336","1263","1554","3773"
"11","185174","1488","1910","4858"
"12","252623","1692","2274","6266"
"13","332013","1909","2706","8267"
"14","416809","2024","3043","10589"
"15","508920","2090","3358","13225"
"16","610266","2141","3670","16243"
"17","718905","2179","4013","19526"
"18","846071","2209","4303","22981"
"19","990546","2235","4567","28743"
"20","1122185","2253","4829","34150"
"21","1256107","2279","5125","39663"
"22","1390701","2297","5361","48041"
"23","1510929","2320","5613","54262"
"24","1622643","2342","5845","60263"
"25","1730104","2353","6101","64583"
"26","1827145","2370","6326","69059"
"27","1917198","2382","6579","74105"
"28","2005598","2400","6815","77282"
"29","2097793","2411","7044","81227"
"30","2194275","2417","7252","85561"
"31","2297453","2424","7475","90134"
"32","2416157","2430","7690","97048"
"33","2545092","2432","7897","104460"
"34","2674341","2439","8107","110456"
"35","2809146","2442","8307","115279"
"36","2939615","2446","8515","120147"
"37","3060577","2449","8693","124706"
"38","3174929","2453","8873","129811"
"39","3292406","2453","9061","133649"
"40","3393440","2453","9269","137275"
"41","3493718","2458","9460","141180"
"42","3588240","2458","9639","145755"
"43","3675187","2463","9822","148538"
"44","3752781","2463","10007","151299"
"45","3824559","2463","10187","153810"
"46","3893586","2464","10350","156359"
"47","3957500","2465","10525","158872"
"48","4018962","2466","10689","161065"
"49","4077082","2466","10835","162868"
"50","4137222","2466","10999","164828"
"51","4195616","2466","11159","166922"
"52","4253699","2466","11324","168788"
"53","4308895","2467","11483","170757"
"54","4360119","2468","11653","172506"
"55","4415818","2469","11797","174913"
"56","4470359","2469","11950","178924"
"57","4522479","2469","12086","181922"
"58","4577474","2469","12202","185016"
"59","4628026","2470","12331","187766"
"60","4675769","2471","12470","189728"
"61","4718894","2471","12613","191655"
"62","4758455","2474","12746","193228"
"63","4795916","2474","12887","195147"
"64","4833080","2475","12997","196982"
"65","4867130","2475","13121","198877"
"66","4900901","2475","13236","200919"
"67","4929877","2475","13358","203270"
"68","4961072","2475","13479","206353"
"69","4989468","2476","13601","209444"
"70","5017570","2476","13722","211493"
"71","5050388","2476","13816","213597"
"72","5079599","2476","13926","215075"
"73","5107761","2476","14034","216602"
"74","5135332","2476","14146","218292"
"75","5161299","2476","14241","220447"
"76","5186599","2476","14334","222110"
"77","5210773","2476","14425","224035"
"78","5233995","2476","14512","225369"
"79","5255362","2476","14599","226764"
"80","5275265","2476","14677","227725"
"81","5295911","2476","14770","229101"
"82","5316695","2476","14855","230013"
"83","5336775","2476","14929","231052"
"84","5356311","2476","14994","231898"
"85","5374140","2476","15065","232781"
"86","5392510","2476","15141","233533"
"87","5411361","2476","15212","234486"
"88","5430793","2476","15269","235306"
"89","5447988","2476","15343","236163"
"90","5463333","2476","15418","236833"
"91","5476308","2476","15482","237586"
"92","5488135","2476","15534","238248"
"93","5498389","2476","15598","238788"
"94","5508730","2476","15663","239243"
"95","5518754","2476","15712","239774"
"96","5528735","2476","15762","240228"
"97","5537672","2476","15823","240694"
"98","5547453","2476","15870","241134"
"99","5556717","2476","15919","241605"
"100","5565842","2476","15962","241981"
