"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","9","0","0","2","0"
"3","32","0","0","9","0"
"4","97","7","7","21","0"
"5","263","16","16","47","0"
"6","685","30","30","86","0"
"7","1559","43","43","144","0"
"8","2773","47","51","211","0"
"9","4494","56","66","292","0"
"10","6919","65","85","388","0"
"11","9592","72","97","494","0"
"12","12455","87","115","608","0"
"13","16290","97","133","735","0"
"14","20165","105","151","867","0"
"15","24231","112","161","1007","0"
"16","27609","114","175","1150","0"
"17","29940","116","187","1296","0"
"18","31569","118","201","1445","0"
"19","33123","119","212","1597","0"
"20","34619","120","221","1759","0"
"21","36289","123","235","1924","0"
"22","37778","124","244","2093","0"
"23","38696","124","248","2265","0"
"24","39609","125","257","2440","0"
"25","40691","126","265","2618","0"
"26","41549","126","271","2798","0"
"27","42202","128","281","2980","0"
"28","42605","128","286","3164","0"
"29","42792","131","292","3349","0"
"30","42975","134","301","3539","0"
"31","43165","134","306","3730","0"
"32","43389","135","311","3923","0"
"33","43665","138","316","4118","0"
"34","44053","139","324","4314","0"
"35","44406","140","328","4510","0"
"36","44595","141","336","4707","0"
"37","44718","141","337","4905","0"
"38","44845","141","340","5103","0"
"39","44899","142","344","5302","0"
"40","44948","142","351","5502","0"
"41","44987","142","354","5704","0"
"42","45015","142","356","5906","0"
"43","45043","142","358","6108","0"
"44","45074","142","363","6311","0"
"45","45090","142","366","6514","0"
"46","45108","142","368","6717","0"
"47","45122","142","369","6920","0"
"48","45134","142","369","7123","0"
"49","45147","142","372","7326","0"
"50","45159","142","372","7529","0"
"51","45173","143","373","7732","0"
"52","45184","143","374","7935","0"
"53","45192","143","375","8138","0"
"54","45199","143","375","8341","0"
"55","45207","143","375","8544","0"
"56","45215","143","375","8747","0"
"57","45223","143","375","8950","0"
"58","45230","143","375","9153","0"
"59","45238","143","375","9356","0"
"60","45246","144","376","9559","0"
"61","45253","144","376","9763","0"
"62","45260","144","376","9967","0"
"63","45267","144","376","10171","0"
"64","45275","145","377","10375","0"
"65","45281","146","378","10579","0"
"66","45292","146","378","10786","0"
"67","45303","146","379","10993","0"
"68","45316","146","379","11200","0"
"69","45326","146","379","11407","0"
"70","45339","146","379","11614","0"
"71","45350","146","380","11821","0"
"72","45361","147","382","12028","0"
"73","45373","147","382","12236","0"
"74","45385","147","382","12444","0"
"75","45398","148","384","12652","0"
"76","45412","148","385","12860","0"
"77","45421","149","386","13068","0"
"78","45429","149","387","13276","0"
"79","45434","149","387","13484","0"
"80","45440","149","387","13692","0"
"81","45445","149","388","13900","0"
"82","45449","149","388","14108","0"
"83","45453","149","388","14316","0"
"84","45457","149","389","14524","0"
"85","45461","150","391","14732","0"
"86","45465","150","391","14940","0"
"87","45469","150","391","15148","0"
"88","45472","150","392","15356","0"
"89","45476","150","393","15564","0"
"90","45480","150","393","15772","0"
"91","45484","150","394","15980","0"
"92","45489","150","395","16188","0"
"93","45492","150","395","16396","0"
"94","45495","150","395","16604","0"
"95","45500","150","396","16812","0"
"96","45503","150","396","17020","0"
"97","45506","150","396","17228","0"
"98","45510","150","396","17436","0"
"99","45513","150","396","17644","0"
"100","45517","150","396","17852","0"
