"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","2","0"
"3","33","0","0","9","0"
"4","103","7","7","21","0"
"5","273","16","16","47","0"
"6","705","30","30","86","0"
"7","1578","43","43","144","0"
"8","2794","47","51","211","0"
"9","4511","56","66","292","0"
"10","6926","65","85","388","0"
"11","9607","72","97","491","0"
"12","12490","88","116","599","0"
"13","16169","99","135","720","0"
"14","19721","107","153","847","0"
"15","23485","114","162","982","0"
"16","26280","117","177","1120","0"
"17","27934","117","186","1262","0"
"18","29482","119","203","1406","0"
"19","31007","120","212","1555","0"
"20","32564","120","221","1713","0"
"21","34333","124","236","1875","0"
"22","36152","125","248","2042","0"
"23","37138","125","252","2210","0"
"24","38115","126","260","2381","0"
"25","39142","127","267","2555","0"
"26","39923","127","273","2730","0"
"27","40570","129","286","2905","0"
"28","40919","129","291","3084","0"
"29","41126","131","296","3264","0"
"30","41332","134","302","3447","0"
"31","41534","134","308","3634","0"
"32","41750","135","314","3822","0"
"33","42008","138","319","4011","0"
"34","42367","138","321","4201","0"
"35","42725","139","326","4391","0"
"36","42918","140","334","4582","0"
"37","43042","141","336","4775","0"
"38","43167","141","340","4968","0"
"39","43212","141","343","5161","0"
"40","43244","141","345","5355","0"
"41","43275","141","350","5549","0"
"42","43295","141","354","5743","0"
"43","43316","141","356","5939","0"
"44","43337","141","359","6136","0"
"45","43357","141","360","6333","0"
"46","43392","141","363","6532","0"
"47","43415","141","364","6731","0"
"48","43438","141","365","6930","0"
"49","43454","141","366","7129","0"
"50","43465","141","366","7328","0"
"51","43477","142","367","7527","0"
"52","43486","142","367","7726","0"
"53","43495","142","367","7925","0"
"54","43505","142","367","8124","0"
"55","43514","142","367","8323","0"
"56","43524","142","367","8522","0"
"57","43533","142","367","8721","0"
"58","43542","142","367","8920","0"
"59","43551","142","367","9119","0"
"60","43561","142","367","9318","0"
"61","43570","142","367","9517","0"
"62","43579","142","367","9716","0"
"63","43588","142","367","9915","0"
"64","43599","144","369","10114","0"
"65","43607","145","370","10314","0"
"66","43619","145","370","10517","0"
"67","43631","145","370","10720","0"
"68","43647","145","370","10923","0"
"69","43659","145","370","11126","0"
"70","43671","145","370","11329","0"
"71","43684","145","371","11532","0"
"72","43696","145","372","11735","0"
"73","43705","145","372","11939","0"
"74","43715","145","372","12143","0"
"75","43725","145","373","12347","0"
"76","43735","145","374","12551","0"
"77","43743","146","375","12755","0"
"78","43749","146","375","12959","0"
"79","43756","146","376","13163","0"
"80","43764","146","376","13367","0"
"81","43770","146","376","13571","0"
"82","43777","146","376","13775","0"
"83","43783","146","376","13979","0"
"84","43790","146","377","14183","0"
"85","43801","147","378","14389","0"
"86","43813","147","378","14595","0"
"87","43824","147","378","14801","0"
"88","43836","148","380","15007","0"
"89","43843","148","380","15213","0"
"90","43850","148","380","15419","0"
"91","43858","149","383","15625","0"
"92","43865","149","384","15831","0"
"93","43872","149","384","16037","0"
"94","43879","150","386","16243","0"
"95","43887","150","388","16449","0"
"96","43892","150","388","16655","0"
"97","43897","150","390","16861","0"
"98","43901","150","390","17067","0"
"99","43904","150","390","17273","0"
"100","43910","150","392","17479","0"
