"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","9","0","0","2","0"
"3","33","0","0","9","0"
"4","99","7","7","21","0"
"5","266","16","16","47","0"
"6","695","30","30","86","0"
"7","1562","43","43","144","0"
"8","2775","47","51","211","0"
"9","4485","56","66","292","0"
"10","6899","65","85","388","0"
"11","9568","72","97","494","0"
"12","12428","87","115","610","0"
"13","16276","97","133","739","0"
"14","20155","105","151","874","0"
"15","24198","112","160","1017","0"
"16","27437","115","175","1163","0"
"17","29710","117","186","1313","0"
"18","31288","119","201","1465","0"
"19","32827","120","211","1622","0"
"20","34327","120","220","1788","0"
"21","35962","124","235","1959","0"
"22","37435","125","245","2136","0"
"23","38386","125","248","2315","0"
"24","39337","126","258","2497","0"
"25","40297","127","265","2681","0"
"26","41006","127","271","2867","0"
"27","41524","128","282","3053","0"
"28","41845","129","288","3244","0"
"29","42033","131","295","3437","0"
"30","42169","134","299","3632","0"
"31","42317","134","304","3830","0"
"32","42511","135","310","4030","0"
"33","42667","138","317","4232","0"
"34","42888","139","322","4435","0"
"35","43092","140","328","4641","0"
"36","43217","140","335","4848","0"
"37","43309","140","337","5056","0"
"38","43399","141","344","5264","0"
"39","43435","141","346","5472","0"
"40","43475","141","349","5681","0"
"41","43510","141","355","5892","0"
"42","43530","142","359","6103","0"
"43","43548","142","360","6314","0"
"44","43566","142","362","6526","0"
"45","43580","142","367","6738","0"
"46","43594","142","369","6950","0"
"47","43604","142","370","7162","0"
"48","43612","142","370","7374","0"
"49","43622","142","373","7586","0"
"50","43631","142","373","7798","0"
"51","43640","143","374","8010","0"
"52","43648","143","374","8222","0"
"53","43655","143","375","8434","0"
"54","43662","143","375","8646","0"
"55","43669","143","375","8858","0"
"56","43676","143","375","9070","0"
"57","43683","143","375","9282","0"
"58","43690","143","375","9494","0"
"59","43697","143","375","9706","0"
"60","43705","143","375","9918","0"
"61","43712","143","375","10130","0"
"62","43721","143","375","10342","0"
"63","43728","143","375","10554","0"
"64","43736","145","377","10766","0"
"65","43742","146","378","10979","0"
"66","43752","146","378","11195","0"
"67","43762","146","378","11411","0"
"68","43772","146","378","11627","0"
"69","43782","146","378","11843","0"
"70","43791","146","378","12059","0"
"71","43802","146","379","12275","0"
"72","43812","147","381","12491","0"
"73","43818","147","381","12708","0"
"74","43824","147","381","12925","0"
"75","43830","147","382","13142","0"
"76","43837","148","384","13359","0"
"77","43842","148","384","13576","0"
"78","43847","148","384","13793","0"
"79","43853","149","386","14010","0"
"80","43860","149","387","14227","0"
"81","43866","149","387","14444","0"
"82","43873","149","387","14661","0"
"83","43880","149","388","14878","0"
"84","43885","149","389","15095","0"
"85","43890","150","391","15312","0"
"86","43894","150","391","15529","0"
"87","43897","150","391","15746","0"
"88","43901","150","392","15963","0"
"89","43905","150","393","16180","0"
"90","43908","150","393","16397","0"
"91","43911","150","394","16614","0"
"92","43915","150","394","16832","0"
"93","43919","150","394","17050","0"
"94","43922","150","394","17268","0"
"95","43926","150","395","17486","0"
"96","43930","150","395","17704","0"
"97","43933","150","395","17922","0"
"98","43936","150","395","18140","0"
"99","43939","150","395","18358","0"
"100","43942","150","395","18576","0"
