"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","1","0","0","0","0"
"2","9","0","0","2","0"
"3","33","0","0","9","0"
"4","102","7","7","21","0"
"5","272","16","16","47","0"
"6","696","30","30","86","0"
"7","1563","44","44","145","0"
"8","2746","48","52","213","0"
"9","4443","55","65","293","0"
"10","6855","66","87","383","0"
"11","9306","72","99","483","0"
"12","11899","88","118","591","0"
"13","15286","98","137","709","0"
"14","18404","106","156","833","0"
"15","21417","112","166","965","0"
"16","24062","114","180","1100","0"
"17","26207","117","193","1238","0"
"18","27720","118","206","1382","0"
"19","28994","119","216","1528","0"
"20","30486","120","226","1681","0"
"21","32154","123","239","1838","0"
"22","33743","123","247","1997","0"
"23","34713","124","252","2159","0"
"24","35569","125","261","2323","0"
"25","36409","126","269","2490","0"
"26","37126","126","276","2659","0"
"27","37709","127","283","2831","0"
"28","38160","128","290","3003","0"
"29","38376","128","292","3176","0"
"30","38542","130","300","3349","0"
"31","38767","131","304","3524","0"
"32","39030","132","312","3699","0"
"33","39359","134","315","3880","0"
"34","39641","135","322","4061","0"
"35","39869","136","324","4242","0"
"36","40102","138","333","4423","0"
"37","40210","138","335","4605","0"
"38","40278","139","339","4787","0"
"39","40320","140","343","4969","0"
"40","40367","140","346","5152","0"
"41","40409","140","350","5335","0"
"42","40483","141","352","5525","0"
"43","40554","141","354","5715","0"
"44","40625","141","355","5906","0"
"45","40680","141","358","6097","0"
"46","40713","141","359","6288","0"
"47","40740","141","361","6479","0"
"48","40760","141","361","6670","0"
"49","40780","141","361","6861","0"
"50","40800","141","362","7052","0"
"51","40818","142","365","7243","0"
"52","40834","142","366","7434","0"
"53","40849","142","367","7625","0"
"54","40867","142","368","7816","0"
"55","40883","142","369","8007","0"
"56","40897","143","372","8198","0"
"57","40907","143","372","8389","0"
"58","40917","143","372","8580","0"
"59","40927","143","373","8771","0"
"60","40937","144","374","8962","0"
"61","40947","144","374","9154","0"
"62","40958","144","374","9346","0"
"63","40968","144","375","9538","0"
"64","40978","145","376","9730","0"
"65","40987","146","377","9922","0"
"66","41000","146","377","10117","0"
"67","41013","146","379","10312","0"
"68","41025","146","379","10507","0"
"69","41038","146","379","10702","0"
"70","41050","146","379","10897","0"
"71","41063","146","381","11092","0"
"72","41076","147","383","11287","0"
"73","41090","147","383","11483","0"
"74","41104","147","383","11679","0"
"75","41119","148","385","11875","0"
"76","41139","148","386","12071","0"
"77","41153","148","386","12267","0"
"78","41167","148","387","12463","0"
"79","41180","148","387","12659","0"
"80","41192","148","387","12855","0"
"81","41205","148","388","13051","0"
"82","41215","148","388","13247","0"
"83","41223","148","388","13443","0"
"84","41230","148","388","13639","0"
"85","41238","148","389","13835","0"
"86","41246","148","389","14031","0"
"87","41254","148","389","14227","0"
"88","41262","148","389","14423","0"
"89","41269","148","390","14619","0"
"90","41277","148","390","14815","0"
"91","41285","148","390","15011","0"
"92","41292","148","390","15207","0"
"93","41300","148","390","15403","0"
"94","41307","148","390","15599","0"
"95","41315","148","390","15795","0"
"96","41323","148","390","15991","0"
"97","41330","148","390","16187","0"
"98","41338","148","390","16383","0"
"99","41346","148","390","16579","0"
"100","41353","148","390","16775","0"
