"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","14","0","0","11"
"3","56","0","0","28"
"4","165","24","24","46"
"5","399","68","68","79"
"6","931","118","118","164"
"7","1957","167","167","231"
"8","3918","212","224","362"
"9","6698","269","303","520"
"10","11788","320","383","680"
"11","15529","365","461","790"
"12","19039","412","531","863"
"13","22551","470","635","954"
"14","27243","502","711","1117"
"15","30856","523","780","1289"
"16","34743","537","835","1537"
"17","39638","555","910","1913"
"18","44007","565","960","2162"
"19","46721","571","994","2355"
"20","50038","577","1026","2584"
"21","53377","582","1065","2772"
"22","54861","584","1101","2915"
"23","56031","587","1133","3010"
"24","56835","589","1155","3090"
"25","57367","591","1190","3130"
"26","57784","596","1214","3178"
"27","58040","596","1242","3202"
"28","58210","599","1268","3221"
"29","58352","601","1288","3236"
"30","58502","602","1297","3250"
"31","58634","604","1313","3260"
"32","58752","605","1333","3269"
"33","58862","605","1345","3274"
"34","58967","605","1353","3278"
"35","59045","606","1365","3283"
"36","59110","606","1376","3286"
"37","59153","607","1387","3287"
"38","59183","607","1394","3289"
"39","59207","608","1400","3290"
"40","59227","608","1406","3291"
"41","59240","610","1416","3292"
"42","59250","610","1419","3293"
"43","59259","610","1422","3293"
"44","59267","610","1427","3293"
"45","59274","610","1429","3293"
"46","59280","610","1430","3293"
"47","59285","610","1431","3293"
"48","59291","611","1435","3293"
"49","59300","612","1438","3293"
"50","59309","613","1441","3293"
"51","59317","614","1443","3293"
"52","59324","614","1446","3293"
"53","59329","614","1448","3293"
"54","59334","615","1451","3293"
"55","59339","615","1454","3293"
"56","59344","615","1455","3293"
"57","59349","615","1457","3293"
"58","59354","615","1458","3293"
"59","59358","615","1460","3293"
"60","59363","616","1463","3293"
"61","59367","616","1465","3293"
"62","59372","616","1466","3293"
"63","59378","617","1467","3293"
"64","59383","617","1467","3293"
"65","59388","617","1468","3293"
"66","59392","617","1468","3293"
"67","59397","618","1469","3293"
"68","59402","620","1473","3293"
"69","59406","622","1475","3293"
"70","59409","623","1477","3293"
"71","59412","624","1479","3293"
"72","59418","624","1481","3293"
"73","59423","624","1481","3293"
"74","59426","624","1482","3293"
"75","59429","625","1485","3293"
"76","59431","626","1489","3293"
"77","59434","627","1492","3293"
"78","59436","627","1492","3293"
"79","59439","628","1495","3293"
"80","59441","628","1497","3293"
"81","59443","628","1498","3293"
"82","59445","628","1498","3293"
"83","59447","628","1500","3293"
"84","59449","629","1503","3293"
"85","59450","629","1504","3293"
"86","59452","629","1504","3293"
"87","59453","629","1505","3293"
"88","59454","630","1507","3293"
"89","59454","630","1507","3293"
"90","59455","630","1508","3293"
"91","59456","630","1509","3293"
"92","59457","630","1509","3293"
"93","59458","631","1510","3293"
"94","59460","631","1511","3293"
"95","59461","631","1512","3293"
"96","59462","632","1513","3293"
"97","59463","633","1514","3293"
"98","59464","634","1515","3293"
"99","59465","634","1515","3293"
"100","59466","634","1516","3293"
