"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","3","0","0","0"
"2","15","0","0","11"
"3","64","0","0","28"
"4","167","24","24","46"
"5","410","68","68","79"
"6","992","118","118","164"
"7","1878","167","167","231"
"8","3435","212","224","362"
"9","5933","269","303","520"
"10","9597","320","383","680"
"11","12913","364","460","790"
"12","16197","409","528","867"
"13","19547","468","634","964"
"14","23578","501","711","1132"
"15","27022","523","780","1334"
"16","31038","536","830","1645"
"17","35247","554","906","2080"
"18","38759","566","955","2349"
"19","41252","572","991","2529"
"20","44121","578","1025","2700"
"21","46249","583","1063","2862"
"22","47773","588","1096","3003"
"23","49107","591","1131","3128"
"24","50230","591","1158","3252"
"25","50989","594","1195","3332"
"26","51397","600","1215","3381"
"27","51745","601","1246","3439"
"28","52024","603","1269","3483"
"29","52211","603","1288","3536"
"30","52374","606","1304","3558"
"31","52487","607","1317","3583"
"32","52585","609","1337","3596"
"33","52648","609","1353","3604"
"34","52691","609","1367","3609"
"35","52726","611","1377","3613"
"36","52766","612","1389","3614"
"37","52803","613","1401","3614"
"38","52833","614","1411","3614"
"39","52857","615","1414","3614"
"40","52880","615","1418","3614"
"41","52905","615","1427","3614"
"42","52921","616","1430","3614"
"43","52933","616","1435","3614"
"44","52948","616","1441","3614"
"45","52962","616","1444","3614"
"46","52975","616","1447","3614"
"47","52988","616","1449","3614"
"48","52996","617","1452","3614"
"49","53003","617","1455","3614"
"50","53010","617","1457","3614"
"51","53015","618","1460","3614"
"52","53020","618","1463","3614"
"53","53024","618","1467","3614"
"54","53027","619","1470","3614"
"55","53030","619","1472","3614"
"56","53033","619","1473","3614"
"57","53038","619","1475","3614"
"58","53041","619","1476","3614"
"59","53043","619","1479","3614"
"60","53045","620","1480","3614"
"61","53047","621","1483","3614"
"62","53049","621","1484","3614"
"63","53050","622","1485","3614"
"64","53052","623","1486","3614"
"65","53054","623","1487","3614"
"66","53056","623","1487","3614"
"67","53058","624","1490","3614"
"68","53060","626","1492","3614"
"69","53061","627","1493","3614"
"70","53062","627","1494","3614"
"71","53064","627","1496","3614"
"72","53066","627","1496","3614"
"73","53068","627","1496","3614"
"74","53070","627","1497","3614"
"75","53073","628","1501","3614"
"76","53074","628","1502","3614"
"77","53076","629","1503","3614"
"78","53077","629","1503","3614"
"79","53079","629","1504","3614"
"80","53080","630","1506","3614"
"81","53081","630","1506","3614"
"82","53082","630","1506","3614"
"83","53083","630","1506","3614"
"84","53085","631","1508","3614"
"85","53085","631","1508","3614"
"86","53086","631","1508","3614"
"87","53087","631","1509","3614"
"88","53088","632","1510","3614"
"89","53089","633","1511","3614"
"90","53091","634","1513","3614"
"91","53092","634","1514","3614"
"92","53092","634","1514","3614"
"93","53093","634","1514","3614"
"94","53094","634","1515","3614"
"95","53095","634","1516","3614"
"96","53096","635","1517","3614"
"97","53097","635","1517","3614"
"98","53097","635","1518","3614"
"99","53098","635","1518","3614"
"100","53099","635","1518","3614"
