"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","2","0","0","0"
"2","14","0","0","11"
"3","55","0","0","28"
"4","152","24","24","46"
"5","382","68","68","79"
"6","923","118","118","164"
"7","1843","167","167","231"
"8","3483","212","225","362"
"9","6057","269","304","520"
"10","9796","320","383","680"
"11","13213","367","462","790"
"12","16567","412","530","882"
"13","20250","471","636","995"
"14","24526","502","712","1175"
"15","27856","524","782","1390"
"16","31168","540","835","1701"
"17","34941","554","906","2140"
"18","37937","563","958","2497"
"19","40391","572","1001","2694"
"20","42883","579","1031","2978"
"21","45174","584","1070","3206"
"22","46693","587","1100","3359"
"23","48276","588","1127","3508"
"24","49456","589","1154","3613"
"25","50539","593","1182","3697"
"26","51504","596","1209","3780"
"27","52247","596","1233","3841"
"28","52800","598","1252","3903"
"29","53084","600","1269","3942"
"30","53326","603","1284","3968"
"31","53500","604","1300","3990"
"32","53617","606","1318","4001"
"33","53708","607","1331","4009"
"34","53783","607","1343","4013"
"35","53846","608","1353","4017"
"36","53898","609","1364","4020"
"37","53942","610","1376","4021"
"38","53984","611","1383","4022"
"39","54009","612","1394","4023"
"40","54027","612","1401","4023"
"41","54041","613","1415","4023"
"42","54051","613","1419","4023"
"43","54058","613","1424","4023"
"44","54065","613","1428","4023"
"45","54070","613","1429","4023"
"46","54076","614","1432","4023"
"47","54082","614","1435","4023"
"48","54087","615","1441","4023"
"49","54095","616","1442","4023"
"50","54102","616","1443","4023"
"51","54109","617","1445","4023"
"52","54117","617","1452","4023"
"53","54121","617","1454","4023"
"54","54125","618","1457","4023"
"55","54129","618","1460","4023"
"56","54131","618","1460","4023"
"57","54134","618","1461","4023"
"58","54138","618","1462","4023"
"59","54141","618","1464","4023"
"60","54144","620","1466","4023"
"61","54148","620","1469","4023"
"62","54151","620","1470","4023"
"63","54154","622","1472","4023"
"64","54157","622","1472","4023"
"65","54160","622","1473","4023"
"66","54163","622","1473","4023"
"67","54166","622","1473","4023"
"68","54170","623","1477","4023"
"69","54172","624","1478","4023"
"70","54175","625","1481","4023"
"71","54177","626","1483","4023"
"72","54179","626","1485","4023"
"73","54180","626","1485","4023"
"74","54181","626","1486","4023"
"75","54183","626","1488","4023"
"76","54184","626","1489","4023"
"77","54185","626","1489","4023"
"78","54187","626","1489","4023"
"79","54188","627","1492","4023"
"80","54189","627","1492","4023"
"81","54190","628","1493","4023"
"82","54191","628","1493","4023"
"83","54192","628","1494","4023"
"84","54193","629","1495","4023"
"85","54194","630","1496","4023"
"86","54194","630","1496","4023"
"87","54195","630","1497","4023"
"88","54196","630","1498","4023"
"89","54196","631","1499","4023"
"90","54197","631","1500","4023"
"91","54198","631","1501","4023"
"92","54198","631","1503","4023"
"93","54199","631","1503","4023"
"94","54199","631","1504","4023"
"95","54200","631","1504","4023"
"96","54200","632","1506","4023"
"97","54201","632","1506","4023"
"98","54201","632","1506","4023"
"99","54202","633","1508","4023"
"100","54202","633","1508","4023"
