"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","4","0","0","0"
"2","23","0","0","11"
"3","70","0","0","28"
"4","173","24","24","46"
"5","402","68","68","79"
"6","925","118","118","164"
"7","1823","167","167","231"
"8","3455","212","225","362"
"9","6050","269","304","520"
"10","9821","320","383","680"
"11","13376","366","460","790"
"12","16760","411","528","878"
"13","20494","469","633","994"
"14","24696","499","707","1175"
"15","28101","521","782","1382"
"16","31270","537","836","1655"
"17","35051","552","909","1903"
"18","38818","562","957","2198"
"19","41672","570","1001","2474"
"20","44961","578","1032","2662"
"21","46604","584","1075","2784"
"22","47612","586","1103","2870"
"23","48468","588","1139","2968"
"24","49039","591","1167","3024"
"25","49508","594","1198","3084"
"26","49926","597","1220","3130"
"27","50204","597","1248","3155"
"28","50430","601","1273","3174"
"29","50600","601","1286","3195"
"30","50745","603","1306","3214"
"31","50865","604","1319","3229"
"32","50956","605","1337","3240"
"33","50999","605","1350","3242"
"34","51052","605","1366","3244"
"35","51098","607","1377","3247"
"36","51125","608","1388","3248"
"37","51143","609","1397","3248"
"38","51162","610","1408","3249"
"39","51175","611","1414","3249"
"40","51187","611","1421","3249"
"41","51195","611","1427","3249"
"42","51203","611","1429","3249"
"43","51210","611","1432","3249"
"44","51217","611","1435","3249"
"45","51223","611","1440","3249"
"46","51233","611","1442","3249"
"47","51243","611","1445","3249"
"48","51253","613","1447","3249"
"49","51264","614","1449","3249"
"50","51270","614","1451","3249"
"51","51275","615","1456","3249"
"52","51284","616","1459","3249"
"53","51288","616","1459","3249"
"54","51292","617","1461","3249"
"55","51295","617","1465","3249"
"56","51298","617","1466","3249"
"57","51301","617","1467","3249"
"58","51303","617","1468","3249"
"59","51306","617","1469","3249"
"60","51308","619","1471","3249"
"61","51312","619","1473","3249"
"62","51317","620","1475","3249"
"63","51322","621","1476","3249"
"64","51327","622","1477","3249"
"65","51332","622","1478","3249"
"66","51336","622","1478","3249"
"67","51339","622","1478","3249"
"68","51343","623","1481","3249"
"69","51345","624","1483","3249"
"70","51348","624","1485","3249"
"71","51351","625","1488","3249"
"72","51355","626","1491","3249"
"73","51358","626","1492","3249"
"74","51361","626","1493","3249"
"75","51363","626","1495","3249"
"76","51364","626","1497","3249"
"77","51366","626","1498","3249"
"78","51368","626","1498","3249"
"79","51370","626","1500","3249"
"80","51371","626","1501","3249"
"81","51373","626","1501","3249"
"82","51374","626","1501","3249"
"83","51375","626","1502","3249"
"84","51377","627","1503","3249"
"85","51378","629","1505","3249"
"86","51379","629","1505","3249"
"87","51379","629","1505","3249"
"88","51380","629","1505","3249"
"89","51382","630","1506","3249"
"90","51383","630","1507","3249"
"91","51384","630","1507","3249"
"92","51385","630","1509","3249"
"93","51386","630","1509","3249"
"94","51387","630","1510","3249"
"95","51387","630","1510","3249"
"96","51388","631","1512","3249"
"97","51389","631","1512","3249"
"98","51390","631","1512","3249"
"99","51391","632","1513","3249"
"100","51392","632","1513","3249"
