"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","3","0","0","0"
"2","17","0","0","11"
"3","68","0","0","28"
"4","162","24","24","46"
"5","385","68","68","79"
"6","957","118","118","164"
"7","1892","167","167","231"
"8","3473","212","224","362"
"9","6000","269","303","520"
"10","10010","320","383","680"
"11","13786","366","461","790"
"12","17263","411","529","879"
"13","21046","469","635","985"
"14","25381","500","710","1158"
"15","29056","522","781","1366"
"16","33375","536","831","1664"
"17","36893","551","906","2096"
"18","39718","563","959","2451"
"19","41997","570","996","2667"
"20","44224","577","1026","2976"
"21","46693","582","1063","3281"
"22","48264","585","1093","3508"
"23","49435","587","1118","3692"
"24","50320","588","1149","3797"
"25","51279","592","1181","3860"
"26","52321","597","1204","3924"
"27","52995","597","1228","3972"
"28","53600","601","1249","4022"
"29","53876","603","1266","4053"
"30","54145","604","1278","4089"
"31","54351","604","1293","4114"
"32","54519","604","1307","4142"
"33","54634","604","1325","4164"
"34","54728","607","1339","4182"
"35","54802","608","1352","4192"
"36","54865","608","1360","4204"
"37","54934","609","1372","4210"
"38","54982","610","1382","4216"
"39","55014","611","1388","4222"
"40","55037","611","1397","4225"
"41","55051","611","1408","4228"
"42","55062","611","1411","4231"
"43","55070","611","1415","4234"
"44","55080","611","1420","4237"
"45","55088","611","1426","4240"
"46","55095","612","1431","4243"
"47","55102","612","1435","4246"
"48","55111","614","1439","4249"
"49","55117","615","1440","4250"
"50","55123","615","1442","4251"
"51","55129","616","1445","4252"
"52","55137","616","1449","4253"
"53","55143","616","1449","4254"
"54","55149","617","1451","4254"
"55","55156","617","1455","4254"
"56","55159","617","1457","4254"
"57","55162","618","1459","4254"
"58","55165","618","1460","4254"
"59","55167","618","1461","4254"
"60","55170","618","1462","4254"
"61","55172","619","1465","4254"
"62","55174","619","1465","4254"
"63","55177","621","1467","4254"
"64","55179","621","1469","4254"
"65","55182","621","1470","4254"
"66","55184","621","1470","4254"
"67","55186","622","1471","4254"
"68","55189","624","1474","4254"
"69","55191","625","1475","4254"
"70","55193","625","1476","4254"
"71","55195","626","1477","4254"
"72","55197","626","1478","4254"
"73","55199","626","1478","4254"
"74","55201","626","1479","4254"
"75","55203","627","1482","4254"
"76","55205","628","1484","4254"
"77","55207","628","1484","4254"
"78","55210","628","1484","4254"
"79","55212","628","1487","4254"
"80","55214","628","1488","4254"
"81","55215","629","1489","4254"
"82","55217","629","1489","4254"
"83","55219","629","1492","4254"
"84","55220","630","1493","4254"
"85","55221","630","1493","4254"
"86","55223","630","1493","4254"
"87","55224","630","1494","4254"
"88","55225","630","1495","4254"
"89","55226","631","1496","4254"
"90","55228","631","1497","4254"
"91","55229","631","1497","4254"
"92","55230","631","1498","4254"
"93","55232","631","1498","4254"
"94","55233","632","1500","4254"
"95","55234","632","1500","4254"
"96","55236","632","1501","4254"
"97","55236","633","1503","4254"
"98","55237","633","1503","4254"
"99","55237","634","1504","4254"
"100","55238","635","1505","4254"
