"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","136","0","0","0"
"2","290","0","0","11"
"3","606","0","0","28"
"4","979","24","24","46"
"5","1724","68","68","79"
"6","2953","118","118","164"
"7","4515","167","167","231"
"8","6706","212","225","362"
"9","9657","269","304","520"
"10","13699","322","385","680"
"11","17606","365","461","790"
"12","21589","412","531","870"
"13","25295","471","634","971"
"14","29351","502","710","1131"
"15","32611","526","787","1327"
"16","35499","542","845","1583"
"17","38177","557","915","1853"
"18","40813","567","963","2063"
"19","42553","576","1005","2193"
"20","44527","580","1035","2307"
"21","46968","585","1074","2451"
"22","48456","587","1110","2543"
"23","49621","589","1142","2629"
"24","50488","593","1173","2687"
"25","51044","596","1207","2742"
"26","51435","599","1229","2773"
"27","51689","602","1258","2799"
"28","51900","605","1282","2820"
"29","52045","607","1299","2834"
"30","52149","611","1313","2846"
"31","52234","611","1323","2855"
"32","52307","611","1341","2863"
"33","52344","612","1352","2867"
"34","52378","612","1361","2872"
"35","52405","613","1368","2874"
"36","52430","613","1381","2878"
"37","52454","614","1394","2880"
"38","52475","614","1400","2885"
"39","52490","615","1405","2887"
"40","52506","615","1415","2888"
"41","52519","615","1423","2888"
"42","52528","615","1426","2889"
"43","52535","615","1430","2889"
"44","52541","615","1433","2889"
"45","52547","615","1438","2889"
"46","52552","615","1439","2889"
"47","52557","615","1441","2889"
"48","52562","616","1443","2889"
"49","52568","617","1446","2889"
"50","52572","618","1448","2889"
"51","52577","619","1454","2889"
"52","52582","619","1454","2889"
"53","52585","619","1454","2889"
"54","52589","620","1457","2889"
"55","52594","621","1461","2889"
"56","52597","621","1462","2889"
"57","52600","621","1464","2889"
"58","52603","621","1464","2889"
"59","52607","621","1465","2889"
"60","52610","623","1469","2889"
"61","52613","624","1472","2889"
"62","52618","624","1473","2889"
"63","52622","625","1475","2889"
"64","52627","625","1476","2889"
"65","52631","625","1478","2889"
"66","52635","625","1478","2889"
"67","52638","625","1480","2889"
"68","52642","626","1484","2889"
"69","52644","626","1485","2889"
"70","52646","626","1486","2889"
"71","52649","627","1490","2889"
"72","52650","627","1493","2889"
"73","52651","628","1494","2889"
"74","52652","628","1495","2889"
"75","52653","628","1496","2889"
"76","52654","628","1497","2889"
"77","52655","628","1498","2889"
"78","52656","628","1498","2889"
"79","52657","628","1498","2889"
"80","52657","628","1499","2889"
"81","52658","628","1499","2889"
"82","52659","628","1499","2889"
"83","52660","628","1499","2889"
"84","52661","629","1502","2889"
"85","52662","629","1502","2889"
"86","52662","629","1502","2889"
"87","52663","629","1502","2889"
"88","52664","629","1502","2889"
"89","52665","630","1503","2889"
"90","52666","630","1504","2889"
"91","52666","630","1504","2889"
"92","52667","630","1504","2889"
"93","52667","631","1505","2889"
"94","52668","631","1506","2889"
"95","52668","631","1506","2889"
"96","52669","632","1508","2889"
"97","52670","633","1509","2889"
"98","52670","634","1510","2889"
"99","52671","634","1510","2889"
"100","52672","634","1512","2889"
