"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","5","0","0","0"
"2","21","0","0","11"
"3","73","0","0","28"
"4","177","24","24","46"
"5","404","68","68","79"
"6","931","118","118","164"
"7","1807","167","167","231"
"8","3394","212","225","362"
"9","6212","269","304","520"
"10","10339","322","386","680"
"11","13642","364","461","790"
"12","16976","409","529","867"
"13","20329","468","634","965"
"14","24219","500","712","1141"
"15","27517","523","787","1329"
"16","30941","538","838","1567"
"17","34566","554","914","1764"
"18","38394","564","962","1965"
"19","41318","572","1002","2151"
"20","44220","580","1034","2267"
"21","45778","585","1074","2363"
"22","47066","589","1108","2453"
"23","48050","590","1138","2536"
"24","48793","596","1168","2603"
"25","49266","597","1200","2667"
"26","49553","600","1222","2697"
"27","49753","602","1255","2720"
"28","49875","604","1280","2738"
"29","49961","604","1290","2759"
"30","50056","607","1314","2778"
"31","50128","608","1330","2799"
"32","50173","608","1345","2812"
"33","50206","610","1363","2818"
"34","50227","610","1376","2824"
"35","50242","612","1384","2826"
"36","50253","613","1398","2827"
"37","50261","614","1411","2827"
"38","50268","616","1419","2828"
"39","50273","618","1425","2828"
"40","50279","618","1431","2828"
"41","50284","618","1435","2828"
"42","50289","618","1440","2828"
"43","50293","618","1444","2828"
"44","50296","618","1447","2828"
"45","50300","618","1450","2828"
"46","50306","618","1454","2828"
"47","50311","618","1456","2828"
"48","50314","619","1458","2828"
"49","50318","619","1460","2828"
"50","50322","619","1462","2828"
"51","50325","620","1466","2828"
"52","50327","620","1466","2828"
"53","50329","620","1466","2828"
"54","50331","621","1468","2828"
"55","50333","621","1470","2828"
"56","50335","622","1471","2828"
"57","50337","622","1473","2828"
"58","50338","622","1473","2828"
"59","50340","622","1473","2828"
"60","50341","623","1474","2828"
"61","50344","624","1479","2828"
"62","50348","624","1480","2828"
"63","50351","625","1482","2828"
"64","50355","626","1483","2828"
"65","50359","626","1484","2828"
"66","50361","626","1484","2828"
"67","50364","626","1485","2828"
"68","50366","627","1489","2828"
"69","50367","627","1489","2828"
"70","50369","627","1491","2828"
"71","50371","627","1493","2828"
"72","50373","627","1494","2828"
"73","50375","627","1494","2828"
"74","50377","628","1496","2828"
"75","50378","629","1499","2828"
"76","50379","629","1500","2828"
"77","50380","630","1502","2828"
"78","50381","630","1502","2828"
"79","50382","630","1503","2828"
"80","50383","630","1503","2828"
"81","50384","630","1504","2828"
"82","50385","630","1504","2828"
"83","50385","630","1504","2828"
"84","50386","631","1506","2828"
"85","50387","631","1507","2828"
"86","50389","632","1508","2828"
"87","50390","632","1508","2828"
"88","50390","632","1508","2828"
"89","50391","633","1510","2828"
"90","50392","633","1511","2828"
"91","50392","633","1511","2828"
"92","50393","633","1511","2828"
"93","50393","633","1511","2828"
"94","50394","633","1513","2828"
"95","50394","633","1513","2828"
"96","50395","634","1514","2828"
"97","50395","634","1514","2828"
"98","50396","634","1515","2828"
"99","50396","634","1515","2828"
"100","50397","634","1515","2828"
