"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","3","0","0","0"
"2","14","0","0","11"
"3","49","0","0","28"
"4","142","24","24","46"
"5","366","68","68","79"
"6","912","118","118","164"
"7","1765","167","167","231"
"8","3505","212","225","362"
"9","6695","269","304","520"
"10","12277","322","386","680"
"11","20043","364","461","790"
"12","27004","410","530","867"
"13","33447","470","635","962"
"14","37374","501","711","1125"
"15","40455","522","785","1310"
"16","43641","538","838","1588"
"17","47408","552","908","2033"
"18","51754","562","957","2402"
"19","54763","571","1000","2650"
"20","58121","574","1029","2893"
"21","61220","579","1063","3163"
"22","63435","586","1104","3416"
"23","64638","587","1135","3555"
"24","65630","591","1163","3703"
"25","66323","593","1189","3836"
"26","66839","598","1217","3947"
"27","67076","599","1241","3996"
"28","67271","602","1274","4025"
"29","67411","605","1291","4057"
"30","67506","609","1306","4080"
"31","67581","610","1316","4092"
"32","67644","611","1338","4102"
"33","67707","611","1355","4108"
"34","67746","611","1368","4114"
"35","67781","612","1381","4117"
"36","67810","612","1393","4122"
"37","67835","613","1402","4126"
"38","67857","613","1406","4129"
"39","67879","614","1415","4131"
"40","67898","615","1421","4131"
"41","67911","615","1430","4131"
"42","67924","615","1433","4133"
"43","67933","615","1436","4134"
"44","67941","615","1440","4135"
"45","67948","615","1447","4136"
"46","67953","615","1448","4137"
"47","67958","615","1452","4138"
"48","67963","616","1455","4138"
"49","67968","616","1456","4138"
"50","67972","616","1457","4138"
"51","67976","617","1461","4138"
"52","67979","617","1461","4139"
"53","67983","617","1464","4139"
"54","67986","618","1467","4139"
"55","67989","619","1471","4139"
"56","67992","619","1471","4139"
"57","67995","619","1472","4139"
"58","67997","619","1472","4139"
"59","68001","619","1473","4139"
"60","68005","619","1473","4139"
"61","68008","620","1477","4139"
"62","68011","620","1478","4139"
"63","68013","622","1481","4139"
"64","68015","622","1481","4139"
"65","68018","623","1483","4139"
"66","68019","623","1483","4139"
"67","68023","623","1486","4139"
"68","68024","623","1487","4139"
"69","68025","623","1487","4139"
"70","68026","623","1488","4139"
"71","68028","623","1489","4139"
"72","68029","623","1489","4139"
"73","68030","623","1489","4139"
"74","68031","623","1490","4139"
"75","68033","625","1493","4139"
"76","68034","626","1494","4139"
"77","68035","627","1495","4139"
"78","68036","627","1495","4139"
"79","68037","627","1495","4139"
"80","68037","627","1495","4139"
"81","68038","627","1495","4139"
"82","68039","627","1495","4139"
"83","68040","627","1497","4139"
"84","68042","628","1499","4139"
"85","68042","629","1500","4139"
"86","68043","629","1500","4139"
"87","68044","629","1502","4139"
"88","68044","629","1503","4139"
"89","68045","629","1503","4139"
"90","68045","629","1504","4139"
"91","68046","629","1505","4139"
"92","68046","629","1505","4139"
"93","68047","629","1506","4139"
"94","68047","629","1507","4139"
"95","68048","629","1507","4139"
"96","68048","631","1509","4139"
"97","68049","631","1510","4139"
"98","68049","631","1510","4139"
"99","68049","632","1512","4139"
"100","68050","632","1512","4139"
