"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","8","0"
"3","137","0","0","39","0"
"4","418","26","26","102","0"
"5","1161","81","81","192","0"
"6","2826","123","123","329","0"
"7","6177","162","162","518","0"
"8","11371","202","224","747","0"
"9","19083","243","298","1023","0"
"10","30789","290","375","1375","0"
"11","43126","332","448","1762","0"
"12","55799","369","514","2194","0"
"13","69107","409","607","2661","0"
"14","83397","443","684","3176","0"
"15","98681","461","735","3724","0"
"16","113528","473","785","4303","0"
"17","127214","483","860","4911","0"
"18","139540","492","921","5555","0"
"19","151899","501","976","6234","0"
"20","165634","516","1038","6934","0"
"21","177730","522","1084","7662","0"
"22","190211","528","1132","8405","0"
"23","201103","537","1184","9170","0"
"24","210942","541","1230","9953","0"
"25","219388","544","1266","10757","0"
"26","226148","546","1308","11571","0"
"27","232445","552","1360","12397","0"
"28","237246","554","1400","13258","0"
"29","241176","556","1431","14130","0"
"30","244992","558","1470","15013","0"
"31","247958","559","1502","15906","0"
"32","250929","560","1525","16817","0"
"33","254221","565","1555","17746","0"
"34","258010","566","1583","18682","0"
"35","263121","569","1615","19627","0"
"36","266762","569","1635","20579","0"
"37","268966","571","1660","21534","0"
"38","270292","572","1681","22498","0"
"39","271405","572","1703","23469","0"
"40","272398","572","1723","24450","0"
"41","272989","572","1742","25437","0"
"42","273624","572","1754","26438","0"
"43","274146","573","1773","27441","0"
"44","274648","574","1788","28454","0"
"45","275145","576","1808","29472","0"
"46","275612","576","1818","30492","0"
"47","276076","576","1838","31516","0"
"48","276436","576","1845","32548","0"
"49","276702","576","1859","33580","0"
"50","276933","576","1865","34617","0"
"51","277170","577","1875","35656","0"
"52","277383","577","1882","36699","0"
"53","277616","577","1891","37744","0"
"54","277805","578","1898","38789","0"
"55","277972","579","1905","39836","0"
"56","278130","579","1913","40883","0"
"57","278277","580","1918","41931","0"
"58","278445","580","1925","42979","0"
"59","278662","580","1930","44028","0"
"60","278902","581","1935","45080","0"
"61","279132","581","1938","46132","0"
"62","279360","581","1942","47184","0"
"63","279518","581","1946","48236","0"
"64","279632","581","1949","49288","0"
"65","279743","581","1954","50340","0"
"66","279838","582","1955","51394","0"
"67","279931","583","1960","52448","0"
"68","280007","583","1964","53502","0"
"69","280091","583","1966","54559","0"
"70","280179","583","1966","55616","0"
"71","280286","583","1970","56673","0"
"72","280374","584","1972","57730","0"
"73","280449","584","1975","58787","0"
"74","280519","585","1977","59844","0"
"75","280588","585","1979","60902","0"
"76","280660","585","1980","61961","0"
"77","280728","587","1983","63020","0"
"78","280788","588","1986","64079","0"
"79","280850","589","1989","65138","0"
"80","280914","589","1990","66197","0"
"81","280978","590","1993","67256","0"
"82","281057","590","1994","68316","0"
"83","281142","590","1995","69376","0"
"84","281215","592","1998","70436","0"
"85","281271","593","2001","71498","0"
"86","281329","593","2003","72560","0"
"87","281384","593","2006","73622","0"
"88","281437","593","2007","74684","0"
"89","281491","593","2009","75747","0"
"90","281543","594","2013","76812","0"
"91","281594","594","2015","77878","0"
"92","281646","595","2019","78944","0"
"93","281693","595","2021","80011","0"
"94","281747","595","2023","81079","0"
"95","281810","595","2023","82151","0"
"96","281881","595","2025","83223","0"
"97","281947","595","2027","84295","0"
"98","282010","595","2032","85367","0"
"99","282049","596","2033","86439","0"
"100","282089","597","2035","87511","0"
