"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","8","0"
"3","139","0","0","39","0"
"4","434","26","26","102","0"
"5","1197","81","81","192","0"
"6","2886","123","123","327","0"
"7","6316","162","162","515","0"
"8","11644","202","224","743","0"
"9","19575","243","298","1018","0"
"10","31963","289","374","1363","0"
"11","45050","331","447","1745","0"
"12","58932","367","512","2173","0"
"13","73469","407","606","2635","0"
"14","87810","441","681","3145","0"
"15","103126","457","730","3685","0"
"16","117907","475","792","4249","0"
"17","130648","485","866","4845","0"
"18","143805","493","923","5474","0"
"19","156673","505","974","6134","0"
"20","169525","521","1037","6821","0"
"21","181104","525","1092","7533","0"
"22","190519","529","1132","8268","0"
"23","198239","539","1189","9020","0"
"24","204960","543","1234","9794","0"
"25","211048","545","1275","10585","0"
"26","215866","548","1324","11395","0"
"27","220853","552","1362","12229","0"
"28","224624","554","1403","13083","0"
"29","227950","556","1434","13959","0"
"30","230897","558","1476","14850","0"
"31","233183","558","1500","15754","0"
"32","235342","560","1529","16670","0"
"33","236971","566","1566","17599","0"
"34","238477","566","1592","18540","0"
"35","239990","568","1613","19492","0"
"36","241435","569","1637","20450","0"
"37","242923","571","1666","21419","0"
"38","244124","572","1682","22404","0"
"39","245210","574","1709","23395","0"
"40","246361","574","1727","24399","0"
"41","247315","575","1742","25409","0"
"42","248188","575","1757","26429","0"
"43","248971","575","1773","27457","0"
"44","249480","575","1789","28491","0"
"45","249953","575","1802","29528","0"
"46","250377","576","1815","30569","0"
"47","250704","576","1828","31612","0"
"48","251040","576","1836","32659","0"
"49","251304","576","1844","33706","0"
"50","251508","577","1847","34755","0"
"51","251734","577","1855","35804","0"
"52","251938","577","1863","36854","0"
"53","252129","577","1869","37905","0"
"54","252338","578","1874","38957","0"
"55","252505","579","1882","40011","0"
"56","252683","579","1887","41067","0"
"57","252850","579","1890","42123","0"
"58","253054","579","1892","43179","0"
"59","253238","579","1900","44235","0"
"60","253427","580","1904","45291","0"
"61","253595","580","1907","46350","0"
"62","253757","580","1911","47409","0"
"63","253891","581","1916","48470","0"
"64","254026","581","1920","49532","0"
"65","254166","581","1922","50595","0"
"66","254292","581","1924","51658","0"
"67","254405","583","1927","52723","0"
"68","254513","583","1929","53788","0"
"69","254607","585","1933","54853","0"
"70","254699","585","1936","55918","0"
"71","254796","585","1938","56984","0"
"72","254881","585","1940","58050","0"
"73","254966","586","1944","59116","0"
"74","255049","586","1947","60182","0"
"75","255142","586","1951","61248","0"
"76","255219","586","1952","62314","0"
"77","255296","587","1953","63380","0"
"78","255380","587","1957","64446","0"
"79","255460","587","1959","65514","0"
"80","255555","589","1962","66582","0"
"81","255624","591","1964","67651","0"
"82","255694","592","1970","68722","0"
"83","255768","592","1972","69799","0"
"84","255833","593","1974","70876","0"
"85","255920","595","1978","71954","0"
"86","255992","595","1980","73033","0"
"87","256066","595","1984","74112","0"
"88","256140","595","1987","75191","0"
"89","256212","595","1989","76270","0"
"90","256299","596","1992","77352","0"
"91","256363","596","1998","78434","0"
"92","256411","597","2003","79517","0"
"93","256471","597","2008","80603","0"
"94","256517","598","2009","81690","0"
"95","256562","598","2012","82777","0"
"96","256629","599","2016","83865","0"
"97","256672","599","2019","84953","0"
"98","256708","599","2022","86041","0"
"99","256744","599","2025","87130","0"
"100","256772","600","2029","88219","0"
