"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","16","0","0","0","0"
"2","44","0","0","8","0"
"3","145","0","0","39","0"
"4","438","26","26","102","0"
"5","1187","81","81","192","0"
"6","2862","124","124","327","0"
"7","6263","163","163","513","0"
"8","11517","203","225","738","0"
"9","19261","245","301","1011","0"
"10","30891","292","379","1360","0"
"11","43158","334","453","1746","0"
"12","55745","371","517","2174","0"
"13","68818","414","614","2635","0"
"14","82730","448","689","3151","0"
"15","98260","464","740","3696","0"
"16","113159","478","796","4266","0"
"17","126957","487","870","4868","0"
"18","140346","496","927","5504","0"
"19","153198","505","976","6172","0"
"20","165625","521","1041","6870","0"
"21","176845","526","1099","7593","0"
"22","185162","530","1135","8341","0"
"23","192730","535","1179","9102","0"
"24","199377","539","1225","9881","0"
"25","206788","543","1267","10678","0"
"26","212575","547","1316","11488","0"
"27","217154","552","1358","12324","0"
"28","221319","554","1399","13182","0"
"29","224844","556","1427","14055","0"
"30","228365","558","1474","14943","0"
"31","230681","559","1497","15844","0"
"32","232607","560","1517","16760","0"
"33","234478","563","1551","17687","0"
"34","236307","563","1589","18617","0"
"35","238385","564","1608","19557","0"
"36","240286","565","1629","20507","0"
"37","242065","568","1658","21467","0"
"38","243465","568","1682","22439","0"
"39","244623","569","1702","23425","0"
"40","245687","570","1723","24416","0"
"41","246509","570","1740","25416","0"
"42","247363","570","1759","26428","0"
"43","247962","570","1773","27442","0"
"44","248382","570","1788","28461","0"
"45","248732","570","1803","29485","0"
"46","249071","571","1819","30510","0"
"47","249443","571","1830","31542","0"
"48","249796","572","1838","32576","0"
"49","250136","572","1847","33610","0"
"50","250431","572","1853","34644","0"
"51","250689","575","1860","35679","0"
"52","250958","576","1866","36718","0"
"53","251161","576","1875","37758","0"
"54","251394","577","1887","38802","0"
"55","251675","577","1890","39852","0"
"56","251951","577","1895","40903","0"
"57","252217","578","1903","41954","0"
"58","252457","578","1910","43011","0"
"59","252679","579","1916","44068","0"
"60","252890","581","1921","45125","0"
"61","253060","581","1925","46184","0"
"62","253203","581","1931","47244","0"
"63","253330","581","1932","48305","0"
"64","253460","581","1935","49366","0"
"65","253605","581","1938","50428","0"
"66","253758","581","1946","51490","0"
"67","253884","582","1949","52555","0"
"68","253974","583","1951","53621","0"
"69","254061","584","1954","54687","0"
"70","254137","585","1959","55753","0"
"71","254215","585","1960","56820","0"
"72","254293","586","1961","57887","0"
"73","254373","587","1965","58954","0"
"74","254447","587","1970","60022","0"
"75","254539","588","1974","61091","0"
"76","254620","588","1976","62160","0"
"77","254685","589","1980","63230","0"
"78","254745","589","1984","64300","0"
"79","254794","590","1987","65370","0"
"80","254843","591","1991","66440","0"
"81","254893","592","1994","67511","0"
"82","254942","593","1996","68586","0"
"83","254994","593","1997","69661","0"
"84","255044","594","2000","70736","0"
"85","255091","596","2006","71812","0"
"86","255140","597","2010","72889","0"
"87","255190","597","2012","73966","0"
"88","255238","597","2013","75043","0"
"89","255290","598","2016","76121","0"
"90","255340","598","2020","77203","0"
"91","255388","598","2025","78289","0"
"92","255427","599","2029","79375","0"
"93","255464","599","2030","80461","0"
"94","255501","599","2033","81547","0"
"95","255534","599","2036","82633","0"
"96","255568","599","2036","83720","0"
"97","255604","599","2038","84807","0"
"98","255637","600","2040","85894","0"
"99","255675","601","2044","86982","0"
"100","255703","601","2044","88070","0"
