"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","8","0","0","0","0"
"2","39","0","0","8","0"
"3","157","0","0","39","0"
"4","451","26","26","102","0"
"5","1232","81","81","192","0"
"6","2979","124","124","327","0"
"7","6532","163","163","513","0"
"8","11989","203","225","740","0"
"9","20038","245","301","1015","0"
"10","32148","292","379","1367","0"
"11","44841","334","453","1756","0"
"12","57997","372","519","2187","0"
"13","71567","415","616","2653","0"
"14","86516","449","691","3173","0"
"15","102923","464","744","3721","0"
"16","118373","478","802","4290","0"
"17","132064","487","875","4890","0"
"18","145625","496","933","5529","0"
"19","158872","506","984","6195","0"
"20","172617","519","1048","6889","0"
"21","185129","524","1102","7608","0"
"22","194000","530","1142","8351","0"
"23","202461","538","1187","9110","0"
"24","210183","541","1235","9890","0"
"25","217849","543","1278","10683","0"
"26","223698","545","1324","11494","0"
"27","228434","551","1361","12323","0"
"28","232931","557","1405","13172","0"
"29","237552","558","1435","14039","0"
"30","242106","562","1487","14921","0"
"31","244357","562","1510","15819","0"
"32","246409","563","1532","16731","0"
"33","248130","567","1565","17651","0"
"34","249543","567","1600","18581","0"
"35","250963","567","1624","19522","0"
"36","252598","569","1641","20476","0"
"37","254111","572","1666","21440","0"
"38","255389","572","1687","22411","0"
"39","256400","572","1711","23394","0"
"40","257256","572","1728","24389","0"
"41","257924","572","1743","25389","0"
"42","258540","572","1761","26396","0"
"43","259067","572","1785","27407","0"
"44","259522","572","1797","28425","0"
"45","259925","573","1808","29446","0"
"46","260335","574","1820","30471","0"
"47","260692","574","1837","31502","0"
"48","261029","576","1846","32537","0"
"49","261260","577","1853","33577","0"
"50","261498","577","1858","34617","0"
"51","261699","580","1867","35661","0"
"52","261903","580","1874","36709","0"
"53","262069","580","1882","37757","0"
"54","262253","582","1887","38805","0"
"55","262413","583","1893","39854","0"
"56","262581","583","1897","40905","0"
"57","262729","584","1901","41959","0"
"58","262913","585","1906","43017","0"
"59","263067","585","1911","44076","0"
"60","263210","586","1916","45135","0"
"61","263367","586","1921","46194","0"
"62","263487","586","1924","47257","0"
"63","263603","586","1926","48320","0"
"64","263724","586","1931","49383","0"
"65","263829","586","1938","50447","0"
"66","263938","586","1941","51511","0"
"67","264069","586","1943","52575","0"
"68","264208","586","1944","53640","0"
"69","264332","587","1948","54705","0"
"70","264439","587","1951","55770","0"
"71","264546","587","1954","56836","0"
"72","264654","589","1956","57903","0"
"73","264759","590","1957","58970","0"
"74","264865","590","1962","60037","0"
"75","264989","590","1967","61107","0"
"76","265095","590","1968","62178","0"
"77","265196","591","1970","63249","0"
"78","265303","591","1973","64321","0"
"79","265409","591","1973","65393","0"
"80","265508","592","1976","66465","0"
"81","265614","592","1978","67537","0"
"82","265706","592","1980","68609","0"
"83","265793","593","1983","69681","0"
"84","265872","593","1984","70753","0"
"85","265947","594","1987","71825","0"
"86","266020","594","1989","72898","0"
"87","266102","595","1991","73971","0"
"88","266179","595","1992","75045","0"
"89","266253","596","1997","76120","0"
"90","266327","596","1999","77199","0"
"91","266398","596","2001","78278","0"
"92","266470","597","2003","79357","0"
"93","266544","597","2007","80436","0"
"94","266607","597","2009","81516","0"
"95","266673","598","2011","82597","0"
"96","266736","598","2012","83678","0"
"97","266799","599","2017","84759","0"
"98","266867","600","2020","85843","0"
"99","266945","601","2021","86931","0"
"100","267015","601","2023","88020","0"
