"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","0","0","0","0"
"2","3","0","0","4"
"3","12","0","0","8"
"4","42","6","6","15"
"5","97","14","14","22"
"6","191","26","26","32"
"7","426","38","38","57"
"8","760","50","55","81"
"9","1259","60","67","115"
"10","2155","74","85","162"
"11","2959","93","109","220"
"12","3666","105","129","271"
"13","4465","117","144","332"
"14","5172","125","161","430"
"15","5825","131","178","526"
"16","6248","135","190","591"
"17","6499","137","202","623"
"18","6617","140","216","653"
"19","6704","145","226","664"
"20","6753","146","232","675"
"21","6800","146","237","687"
"22","6836","148","247","693"
"23","6880","150","254","697"
"24","6915","152","261","701"
"25","6948","154","268","702"
"26","6958","154","275","703"
"27","6965","154","277","707"
"28","6969","155","280","707"
"29","6975","156","284","708"
"30","6982","156","290","709"
"31","6989","156","293","709"
"32","6998","156","294","709"
"33","7005","156","296","709"
"34","7011","157","298","709"
"35","7014","157","299","709"
"36","7017","157","300","709"
"37","7020","158","304","709"
"38","7022","158","305","709"
"39","7024","158","306","709"
"40","7025","158","306","709"
"41","7026","158","307","709"
"42","7028","158","308","709"
"43","7029","158","308","709"
"44","7030","158","308","709"
"45","7031","158","308","709"
"46","7032","158","309","709"
"47","7032","158","309","709"
"48","7032","158","309","709"
"49","7033","158","309","709"
"50","7033","158","310","709"
"51","7033","159","312","709"
"52","7034","159","312","709"
"53","7034","159","312","709"
"54","7034","159","312","709"
"55","7034","159","312","709"
"56","7035","159","313","709"
"57","7035","159","313","709"
"58","7035","159","314","709"
"59","7035","159","314","709"
"60","7035","159","314","709"
"61","7035","159","314","709"
"62","7035","159","314","709"
"63","7035","159","314","709"
"64","7035","159","314","709"
"65","7035","159","314","709"
"66","7035","159","314","709"
"67","7035","159","314","709"
"68","7036","159","314","709"
"69","7036","159","314","709"
"70","7036","159","314","709"
"71","7036","159","314","709"
"72","7036","160","315","709"
"73","7036","160","315","709"
"74","7036","160","315","709"
"75","7036","160","315","709"
"76","7036","160","315","709"
"77","7036","160","316","709"
"78","7036","160","316","709"
"79","7036","160","317","709"
