"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","1","0","0","0"
"2","3","0","0","4"
"3","14","0","0","8"
"4","54","6","6","15"
"5","120","14","14","22"
"6","224","26","26","32"
"7","477","38","38","57"
"8","807","50","55","81"
"9","1308","60","67","115"
"10","2209","74","85","162"
"11","3009","93","109","220"
"12","3717","105","129","271"
"13","4526","117","144","332"
"14","5236","126","162","430"
"15","5770","133","181","494"
"16","6014","136","191","535"
"17","6208","138","202","559"
"18","6322","141","217","579"
"19","6404","146","228","588"
"20","6452","147","234","595"
"21","6505","148","241","607"
"22","6541","150","250","611"
"23","6591","151","255","615"
"24","6627","152","260","618"
"25","6661","154","267","619"
"26","6671","154","274","620"
"27","6675","154","277","621"
"28","6681","155","280","621"
"29","6688","156","283","622"
"30","6695","156","286","623"
"31","6704","156","290","623"
"32","6712","156","291","623"
"33","6719","156","292","623"
"34","6729","157","294","623"
"35","6733","157","295","623"
"36","6739","157","296","623"
"37","6744","158","300","623"
"38","6747","158","301","623"
"39","6749","158","302","623"
"40","6751","158","302","623"
"41","6754","158","303","623"
"42","6756","158","304","623"
"43","6759","158","304","623"
"44","6760","158","304","623"
"45","6762","158","304","623"
"46","6764","158","305","623"
"47","6765","158","305","623"
"48","6765","158","305","623"
"49","6766","158","305","623"
"50","6766","158","306","623"
"51","6767","159","308","623"
"52","6767","159","308","623"
"53","6767","159","308","623"
"54","6768","159","308","623"
"55","6768","159","308","623"
"56","6768","159","309","623"
"57","6768","159","309","623"
"58","6768","159","310","623"
"59","6768","159","310","623"
"60","6768","159","310","623"
"61","6769","159","310","623"
"62","6769","159","310","623"
"63","6769","159","310","623"
"64","6769","159","310","623"
"65","6769","159","310","623"
"66","6769","159","310","623"
"67","6769","159","310","623"
"68","6769","159","310","623"
"69","6769","159","310","623"
"70","6769","159","310","623"
"71","6769","159","310","623"
"72","6769","160","311","623"
"73","6769","160","311","623"
"74","6770","160","311","623"
"75","6770","160","311","623"
"76","6770","160","311","623"
"77","6770","160","312","623"
"78","6770","160","312","623"
"79","6770","160","313","623"
