"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","26","0","0","0","0"
"2","144","0","0","52","0"
"3","534","0","0","196","0"
"4","1624","102","102","451","0"
"5","4603","238","238","862","0"
"6","11094","412","412","1433","0"
"7","24550","577","577","2217","0"
"8","48816","768","828","3207","0"
"9","89833","927","1069","4424","0"
"10","154511","1093","1351","5926","0"
"11","225476","1282","1647","7600","0"
"12","301313","1459","1972","9469","0"
"13","388467","1659","2315","11513","0"
"14","491458","1762","2608","13774","0"
"15","601701","1838","2900","16202","0"
"16","710897","1901","3185","18811","0"
"17","810766","1947","3473","21584","0"
"18","904320","1995","3765","24567","0"
"19","1007315","2024","4009","27724","0"
"20","1106236","2050","4262","31085","0"
"21","1210828","2079","4507","34609","0"
"22","1313052","2107","4750","38280","0"
"23","1416154","2124","4976","42090","0"
"24","1507749","2140","5209","46040","0"
"25","1601858","2163","5432","50146","0"
"26","1695359","2181","5669","54397","0"
"27","1782121","2189","5904","58794","0"
"28","1868940","2198","6140","63333","0"
"29","1954579","2214","6365","68045","0"
"30","2037641","2224","6563","72914","0"
"31","2125281","2234","6782","77920","0"
"32","2220099","2246","7005","83099","0"
"33","2316072","2257","7214","88390","0"
"34","2412551","2262","7413","93809","0"
"35","2502023","2267","7607","99361","0"
"36","2581187","2275","7812","105058","0"
"37","2666847","2280","8013","110902","0"
"38","2751899","2286","8221","116875","0"
"39","2830233","2288","8401","123003","0"
"40","2904753","2291","8589","129262","0"
"41","2976596","2297","8770","135654","0"
"42","3048131","2300","8974","142165","0"
"43","3126141","2304","9162","148813","0"
"44","3208059","2306","9360","155599","0"
"45","3287250","2307","9542","162510","0"
"46","3373576","2308","9743","169528","0"
"47","3457060","2310","9908","176697","0"
"48","3540407","2314","10087","183997","0"
"49","3615661","2316","10272","191419","0"
"50","3684074","2320","10463","198973","0"
"51","3749144","2322","10636","206677","0"
"52","3817975","2323","10805","214500","0"
"53","3887784","2325","10971","222439","0"
"54","3955440","2327","11149","230493","0"
"55","4021271","2327","11317","238697","0"
"56","4081747","2329","11474","247002","0"
"57","4146874","2332","11623","255424","0"
"58","4209246","2334","11775","263949","0"
"59","4273512","2334","11928","272597","0"
"60","4340247","2334","12088","281354","0"
"61","4406881","2334","12224","290248","0"
"62","4473247","2335","12381","299224","0"
"63","4538625","2336","12528","308322","0"
"64","4603743","2337","12683","317512","0"
"65","4669049","2337","12823","326809","0"
"66","4740596","2337","12962","336195","0"
"67","4808780","2337","13098","345720","0"
"68","4877607","2337","13232","355334","0"
"69","4944561","2338","13367","365047","0"
"70","5013181","2338","13480","374863","0"
"71","5079190","2339","13618","384767","0"
"72","5149529","2339","13748","394752","0"
"73","5222076","2339","13861","404840","0"
"74","5293550","2339","13991","415024","0"
"75","5366825","2339","14109","425291","0"
"76","5443939","2340","14222","435624","0"
"77","5518647","2340","14337","446061","0"
"78","5584391","2340","14447","456576","0"
"79","5646976","2340","14556","467174","0"
"80","5704605","2340","14669","477846","0"
"81","5755060","2340","14782","488592","0"
"82","5805946","2340","14885","499406","0"
"83","5851991","2340","14981","510285","0"
"84","5893584","2340","15079","521246","0"
"85","5935072","2340","15188","532262","0"
"86","5976275","2340","15278","543347","0"
"87","6018313","2340","15354","554509","0"
"88","6060044","2340","15447","565724","0"
"89","6103024","2341","15568","577003","0"
"90","6147220","2341","15634","588362","0"
"91","6191590","2341","15708","599761","0"
"92","6234183","2341","15798","611193","0"
"93","6274948","2341","15868","622674","0"
"94","6313103","2341","15938","634222","0"
"95","6351513","2341","16016","645825","0"
"96","6389342","2342","16089","657473","0"
"97","6426184","2342","16155","669187","0"
"98","6462226","2343","16235","680945","0"
"99","6496856","2345","16312","692745","0"
"100","6533296","2347","16381","704603","0"
