"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","27","0","0","0","0"
"2","138","0","0","52","0"
"3","530","0","0","196","0"
"4","1639","102","102","451","0"
"5","4623","238","238","862","0"
"6","11155","412","412","1433","0"
"7","24667","577","577","2217","0"
"8","48969","768","828","3207","0"
"9","90148","927","1069","4424","0"
"10","154816","1093","1351","5926","0"
"11","225835","1282","1647","7600","0"
"12","301835","1459","1972","9469","0"
"13","389038","1659","2315","11511","0"
"14","491701","1762","2607","13771","0"
"15","601732","1838","2901","16198","0"
"16","711194","1901","3186","18807","0"
"17","811380","1947","3475","21578","0"
"18","905586","1995","3767","24560","0"
"19","1008403","2025","4012","27715","0"
"20","1108371","2051","4265","31075","0"
"21","1213897","2079","4510","34600","0"
"22","1316988","2107","4753","38270","0"
"23","1420112","2124","4980","42077","0"
"24","1511480","2140","5213","46024","0"
"25","1606037","2165","5436","50127","0"
"26","1699336","2183","5675","54376","0"
"27","1786878","2191","5911","58771","0"
"28","1873896","2200","6146","63309","0"
"29","1960072","2216","6371","68016","0"
"30","2043770","2226","6570","72879","0"
"31","2132731","2236","6787","77880","0"
"32","2227397","2248","7010","83056","0"
"33","2322798","2257","7217","88345","0"
"34","2417376","2262","7421","93759","0"
"35","2504814","2267","7613","99307","0"
"36","2582325","2275","7818","105003","0"
"37","2666049","2280","8020","110843","0"
"38","2749763","2286","8229","116813","0"
"39","2828276","2289","8409","122938","0"
"40","2905669","2292","8599","129196","0"
"41","2979024","2298","8780","135591","0"
"42","3053015","2301","8987","142103","0"
"43","3134066","2305","9173","148754","0"
"44","3219909","2307","9374","155540","0"
"45","3302241","2308","9564","162450","0"
"46","3391876","2309","9765","169476","0"
"47","3477506","2310","9929","176652","0"
"48","3563743","2314","10109","183957","0"
"49","3641413","2316","10295","191384","0"
"50","3710032","2320","10487","198945","0"
"51","3775539","2322","10664","206660","0"
"52","3843786","2323","10836","214497","0"
"53","3913564","2325","11002","222453","0"
"54","3982216","2327","11175","230524","0"
"55","4050546","2327","11345","238744","0"
"56","4113040","2329","11500","247063","0"
"57","4180379","2331","11652","255497","0"
"58","4244643","2333","11802","264033","0"
"59","4310303","2333","11953","272693","0"
"60","4379090","2334","12109","281463","0"
"61","4446426","2334","12245","290367","0"
"62","4513511","2335","12408","299353","0"
"63","4579973","2336","12560","308461","0"
"64","4645257","2337","12717","317666","0"
"65","4710933","2337","12856","326977","0"
"66","4783729","2337","12993","336379","0"
"67","4853964","2337","13140","345919","0"
"68","4925619","2337","13271","355553","0"
"69","4996608","2338","13405","365286","0"
"70","5069492","2338","13521","375125","0"
"71","5138083","2339","13664","385052","0"
"72","5209108","2339","13794","395068","0"
"73","5282884","2339","13904","405186","0"
"74","5353358","2339","14030","415394","0"
"75","5423715","2339","14151","425689","0"
"76","5496539","2340","14265","436049","0"
"77","5567248","2340","14379","446511","0"
"78","5630708","2340","14491","457049","0"
"79","5690229","2340","14603","467668","0"
"80","5746781","2340","14719","478362","0"
"81","5796988","2340","14830","489134","0"
"82","5846928","2340","14933","499977","0"
"83","5892537","2340","15031","510888","0"
"84","5933592","2340","15135","521880","0"
"85","5974245","2340","15243","532929","0"
"86","6015122","2340","15334","544050","0"
"87","6057611","2340","15414","555245","0"
"88","6100084","2340","15506","566498","0"
"89","6144348","2341","15630","577819","0"
"90","6190556","2341","15698","589217","0"
"91","6235112","2341","15774","600659","0"
"92","6277583","2341","15863","612134","0"
"93","6318871","2341","15934","623656","0"
"94","6357140","2341","16004","635245","0"
"95","6395267","2341","16085","646890","0"
"96","6433950","2341","16161","658579","0"
"97","6472361","2341","16228","670332","0"
"98","6509796","2342","16303","682133","0"
"99","6545761","2344","16380","693977","0"
"100","6582654","2346","16452","705876","0"
