"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","26","0","0","0","0"
"2","136","0","0","52","0"
"3","529","0","0","196","0"
"4","1616","102","102","451","0"
"5","4573","238","238","862","0"
"6","11026","412","412","1433","0"
"7","24419","577","577","2217","0"
"8","48601","768","828","3207","0"
"9","89366","927","1069","4424","0"
"10","153594","1093","1351","5924","0"
"11","224207","1282","1647","7599","0"
"12","299742","1459","1972","9471","0"
"13","386379","1659","2315","11517","0"
"14","488591","1762","2607","13781","0"
"15","598264","1838","2899","16212","0"
"16","706867","1902","3185","18825","0"
"17","806278","1947","3471","21602","0"
"18","899325","1995","3765","24587","0"
"19","1001140","2025","4010","27746","0"
"20","1100171","2052","4262","31114","0"
"21","1205583","2080","4506","34646","0"
"22","1308657","2108","4749","38323","0"
"23","1412047","2125","4975","42137","0"
"24","1503477","2141","5208","46091","0"
"25","1597510","2165","5429","50200","0"
"26","1690439","2182","5663","54453","0"
"27","1777875","2190","5901","58849","0"
"28","1863112","2199","6137","63390","0"
"29","1947965","2215","6361","68103","0"
"30","2030509","2225","6558","72972","0"
"31","2118229","2235","6777","77979","0"
"32","2210886","2247","6998","83159","0"
"33","2304566","2257","7203","88451","0"
"34","2398106","2262","7407","93869","0"
"35","2485917","2267","7600","99425","0"
"36","2563618","2275","7806","105126","0"
"37","2646411","2280","8007","110971","0"
"38","2729032","2286","8214","116945","0"
"39","2805879","2289","8396","123073","0"
"40","2881053","2292","8587","129334","0"
"41","2953520","2298","8767","135732","0"
"42","3027517","2301","8971","142251","0"
"43","3108790","2305","9157","148908","0"
"44","3193792","2307","9356","155699","0"
"45","3275440","2308","9543","162619","0"
"46","3365412","2309","9747","169654","0"
"47","3451268","2310","9911","176838","0"
"48","3537141","2313","10087","184152","0"
"49","3617940","2315","10272","191587","0"
"50","3689315","2320","10468","199152","0"
"51","3754555","2322","10643","206873","0"
"52","3824026","2323","10812","214712","0"
"53","3894771","2325","10976","222672","0"
"54","3963892","2327","11151","230747","0"
"55","4031399","2327","11319","238974","0"
"56","4094386","2329","11475","247303","0"
"57","4161585","2331","11628","255749","0"
"58","4225746","2333","11778","264297","0"
"59","4291188","2333","11933","272966","0"
"60","4360022","2334","12086","281746","0"
"61","4426985","2334","12226","290656","0"
"62","4493685","2335","12388","299652","0"
"63","4559938","2336","12535","308769","0"
"64","4625644","2337","12690","317980","0"
"65","4692778","2338","12830","327299","0"
"66","4766684","2338","12971","336708","0"
"67","4837319","2338","13115","346255","0"
"68","4909480","2338","13249","355892","0"
"69","4980227","2339","13382","365629","0"
"70","5053156","2339","13499","375473","0"
"71","5122190","2340","13643","385408","0"
"72","5193311","2340","13772","395432","0"
"73","5265599","2340","13880","405558","0"
"74","5333563","2340","14005","415778","0"
"75","5400482","2340","14128","426081","0"
"76","5470110","2341","14245","436454","0"
"77","5537862","2341","14357","446929","0"
"78","5599585","2341","14471","457480","0"
"79","5658606","2341","14580","468113","0"
"80","5716520","2341","14697","478822","0"
"81","5766721","2341","14809","489608","0"
"82","5817202","2341","14915","500464","0"
"83","5862931","2341","15011","511385","0"
"84","5903333","2341","15115","522388","0"
"85","5943346","2341","15225","533446","0"
"86","5983899","2341","15318","544574","0"
"87","6025682","2341","15392","555780","0"
"88","6066745","2341","15485","567037","0"
"89","6108144","2342","15605","578359","0"
"90","6151012","2342","15676","589760","0"
"91","6193732","2342","15754","601204","0"
"92","6235091","2342","15844","612677","0"
"93","6273841","2342","15914","624201","0"
"94","6310616","2342","15986","635790","0"
"95","6348588","2342","16064","647437","0"
"96","6385984","2342","16136","659127","0"
"97","6423442","2342","16204","670882","0"
"98","6460819","2343","16282","682681","0"
"99","6496071","2345","16360","694521","0"
"100","6531799","2347","16430","706419","0"
