"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","25","0","0","0"
"2","126","0","0","66"
"3","444","0","0","167"
"4","1239","127","127","296"
"5","3171","341","341","490"
"6","7442","565","565","815"
"7","15477","796","796","1242"
"8","29108","1051","1158","1811"
"9","50040","1288","1576","3113"
"10","84884","1535","2011","4519"
"11","123812","1770","2443","5849"
"12","167546","2033","2996","7821"
"13","219509","2282","3562","11211"
"14","281764","2392","4012","17747"
"15","349720","2446","4416","26953"
"16","424920","2474","4873","42440"
"17","506668","2488","5340","58168"
"18","581053","2499","5680","72054"
"19","659973","2506","5991","82973"
"20","720445","2514","6375","93338"
"21","779522","2520","6739","107873"
"22","852207","2525","7041","133041"
"23","923635","2528","7292","146844"
"24","994829","2533","7548","165013"
"25","1067041","2535","7824","179762"
"26","1135370","2539","8092","195169"
"27","1187278","2541","8329","211376"
"28","1230746","2541","8557","222567"
"29","1269517","2543","8804","226966"
"30","1309240","2543","9007","233193"
"31","1350109","2543","9198","239549"
"32","1387814","2544","9389","245449"
"33","1423437","2544","9626","253831"
"34","1452283","2545","9812","260941"
"35","1477544","2546","9984","267092"
"36","1501189","2546","10165","272190"
"37","1523856","2546","10342","278383"
"38","1544160","2546","10515","283827"
"39","1560887","2546","10685","287129"
"40","1574725","2546","10845","289916"
"41","1586100","2548","11025","291592"
"42","1595648","2548","11185","292705"
"43","1603836","2549","11327","293821"
"44","1611881","2549","11454","294987"
"45","1619546","2549","11609","296521"
"46","1627514","2549","11749","298573"
"47","1635237","2549","11881","301034"
"48","1643667","2549","11995","304103"
"49","1650652","2549","12109","306114"
"50","1656880","2549","12217","307252"
"51","1661990","2549","12325","308386"
"52","1666274","2549","12411","309550"
"53","1670021","2549","12504","310582"
"54","1673568","2550","12603","311476"
"55","1676414","2550","12703","311964"
"56","1678241","2550","12781","312189"
"57","1680022","2550","12858","312347"
"58","1681555","2551","12937","312515"
"59","1682494","2552","13008","312649"
"60","1683390","2552","13079","312771"
"61","1684395","2552","13145","312848"
"62","1685146","2552","13200","312951"
"63","1685809","2553","13247","313033"
"64","1686406","2553","13297","313151"
"65","1686919","2553","13344","313230"
"66","1687404","2554","13391","313331"
"67","1687846","2554","13432","313411"
"68","1688160","2554","13466","313475"
"69","1688620","2554","13508","313542"
"70","1689047","2554","13541","313612"
"71","1689424","2554","13566","313666"
"72","1689792","2554","13588","313724"
"73","1690139","2554","13611","313773"
"74","1690470","2554","13639","313816"
"75","1690623","2554","13658","313834"
"76","1690748","2554","13677","313851"
"77","1690861","2554","13698","313867"
"78","1690973","2554","13723","313886"
"79","1691079","2554","13735","313900"
"80","1691193","2554","13747","313918"
"81","1691330","2554","13759","313934"
"82","1691466","2554","13778","313954"
"83","1691598","2555","13794","313968"
"84","1691719","2555","13798","313989"
"85","1691826","2555","13810","314001"
"86","1691922","2555","13831","314021"
"87","1692011","2555","13840","314033"
"88","1692091","2555","13844","314053"
"89","1692179","2555","13854","314065"
"90","1692264","2555","13870","314085"
"91","1692328","2555","13877","314094"
"92","1692391","2555","13884","314108"
"93","1692454","2555","13892","314116"
"94","1692516","2555","13906","314128"
"95","1692580","2555","13914","314136"
"96","1692634","2555","13917","314148"
"97","1692692","2555","13922","314155"
"98","1692751","2555","13934","314167"
"99","1692810","2555","13945","314174"
"100","1692867","2555","13951","314186"
