"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","515","0","0","0"
"2","1139","0","0","66"
"3","2371","0","0","167"
"4","4773","127","127","296"
"5","8358","341","341","490"
"6","13500","565","565","829"
"7","21964","796","796","1280"
"8","35901","1051","1158","1818"
"9","57076","1287","1574","3127"
"10","92114","1533","2008","4480"
"11","131695","1772","2441","5956"
"12","175979","2034","2993","8092"
"13","229077","2279","3553","11873"
"14","289428","2392","4003","19652"
"15","358080","2446","4394","28127"
"16","432690","2473","4847","37178"
"17","501818","2486","5314","52651"
"18","574338","2497","5677","67696"
"19","643998","2507","5977","84187"
"20","714335","2519","6348","109965"
"21","779965","2522","6715","142187"
"22","854165","2526","7000","225911"
"23","925673","2528","7263","269378"
"24","999155","2532","7517","309818"
"25","1067503","2536","7814","338418"
"26","1128768","2540","8075","356227"
"27","1184870","2541","8324","371145"
"28","1240124","2542","8544","385545"
"29","1286365","2545","8771","399509"
"30","1329323","2545","8988","415609"
"31","1364500","2546","9193","424471"
"32","1398713","2546","9400","431437"
"33","1430814","2546","9608","440261"
"34","1461066","2546","9805","446368"
"35","1487605","2547","9991","452218"
"36","1511803","2547","10177","458606"
"37","1534243","2547","10372","463726"
"38","1554033","2547","10513","469826"
"39","1573807","2547","10677","476322"
"40","1591052","2548","10843","481415"
"41","1606319","2548","11003","486027"
"42","1618753","2548","11146","489868"
"43","1629435","2549","11304","493724"
"44","1638096","2549","11440","495808"
"45","1646462","2549","11583","497026"
"46","1653568","2549","11711","497880"
"47","1659596","2550","11846","498704"
"48","1665240","2550","11965","499302"
"49","1670011","2550","12079","499761"
"50","1674670","2550","12193","500158"
"51","1678560","2551","12302","500611"
"52","1682869","2551","12420","500921"
"53","1686199","2551","12516","501311"
"54","1688833","2551","12617","501516"
"55","1691264","2551","12711","501831"
"56","1693472","2552","12788","501978"
"57","1695463","2552","12857","502141"
"58","1697189","2552","12936","502285"
"59","1698490","2552","13015","502527"
"60","1699615","2553","13071","502795"
"61","1700648","2553","13122","502943"
"62","1701757","2553","13183","503059"
"63","1702447","2553","13249","503139"
"64","1703253","2553","13287","503258"
"65","1703997","2553","13335","503380"
"66","1704541","2553","13383","503477"
"67","1705074","2553","13437","503607"
"68","1705518","2553","13470","503675"
"69","1706031","2553","13507","503742"
"70","1706528","2553","13532","503808"
"71","1706941","2553","13557","503850"
"72","1707311","2553","13589","503884"
"73","1707571","2553","13619","503923"
"74","1707777","2553","13636","503961"
"75","1707960","2553","13661","504001"
"76","1708192","2553","13682","504029"
"77","1708377","2553","13704","504055"
"78","1708557","2553","13724","504078"
"79","1708718","2554","13745","504095"
"80","1708838","2554","13761","504110"
"81","1708943","2554","13777","504121"
"82","1709049","2555","13786","504134"
"83","1709149","2556","13801","504143"
"84","1709248","2556","13816","504151"
"85","1709345","2557","13828","504160"
"86","1709433","2557","13838","504174"
"87","1709506","2557","13851","504189"
"88","1709583","2557","13859","504200"
"89","1709667","2557","13870","504219"
"90","1709750","2557","13876","504233"
"91","1709822","2557","13888","504251"
"92","1709896","2557","13896","504265"
"93","1709954","2557","13906","504276"
"94","1710014","2557","13910","504286"
"95","1710073","2557","13921","504294"
"96","1710125","2557","13927","504302"
"97","1710177","2557","13938","504310"
"98","1710223","2557","13941","504318"
"99","1710269","2557","13950","504329"
"100","1710313","2557","13955","504337"
