"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","24","0","0","0"
"2","124","0","0","66"
"3","442","0","0","167"
"4","1238","127","127","296"
"5","3166","342","342","493"
"6","7421","566","566","818"
"7","15403","799","799","1246"
"8","28805","1053","1161","1770"
"9","49702","1289","1576","3060"
"10","85103","1533","2006","4579"
"11","124748","1769","2440","6285"
"12","169283","2032","2991","8729"
"13","223522","2283","3554","12694"
"14","283823","2392","3998","17558"
"15","347160","2441","4388","22748"
"16","421335","2469","4855","32701"
"17","499363","2482","5297","47240"
"18","583013","2489","5651","69078"
"19","669117","2498","5946","83691"
"20","741436","2504","6336","106469"
"21","811738","2512","6696","129236"
"22","882180","2518","6993","155986"
"23","960251","2522","7239","236488"
"24","1028049","2527","7544","259920"
"25","1091270","2532","7824","287109"
"26","1151036","2536","8055","306350"
"27","1204200","2537","8262","337783"
"28","1250371","2541","8498","353876"
"29","1289670","2543","8746","367011"
"30","1329088","2546","8955","390030"
"31","1366243","2546","9139","414534"
"32","1406183","2546","9360","437329"
"33","1440991","2548","9600","448088"
"34","1473608","2551","9795","457994"
"35","1504118","2551","9964","474398"
"36","1528754","2551","10151","480772"
"37","1551265","2551","10340","484683"
"38","1572826","2551","10503","489160"
"39","1592745","2551","10662","494486"
"40","1611390","2551","10835","500708"
"41","1626664","2551","11002","503501"
"42","1640772","2551","11140","506772"
"43","1655915","2553","11278","509141"
"44","1668622","2553","11428","512149"
"45","1678920","2553","11571","513522"
"46","1687914","2553","11680","515284"
"47","1695624","2553","11795","516998"
"48","1704433","2553","11915","518807"
"49","1711653","2553","12048","520353"
"50","1716724","2553","12150","521506"
"51","1721356","2553","12248","522495"
"52","1725136","2553","12343","523436"
"53","1728932","2553","12436","524307"
"54","1732882","2553","12523","525652"
"55","1736183","2553","12601","526505"
"56","1739041","2553","12677","527364"
"57","1742202","2553","12747","528133"
"58","1744857","2553","12833","528848"
"59","1746204","2553","12901","529020"
"60","1747334","2553","12947","529223"
"61","1748350","2553","13000","529421"
"62","1749199","2553","13079","529609"
"63","1749957","2553","13134","529788"
"64","1750428","2553","13184","529874"
"65","1750782","2553","13227","529914"
"66","1751133","2554","13275","529949"
"67","1751475","2554","13310","529972"
"68","1751769","2554","13349","529993"
"69","1752053","2554","13390","530010"
"70","1752299","2555","13430","530031"
"71","1752517","2555","13456","530045"
"72","1752733","2555","13490","530061"
"73","1752899","2555","13520","530066"
"74","1753058","2555","13548","530073"
"75","1753201","2555","13569","530082"
"76","1753333","2555","13594","530095"
"77","1753461","2555","13615","530097"
"78","1753581","2555","13636","530106"
"79","1753688","2555","13652","530111"
"80","1753787","2555","13669","530117"
"81","1753875","2555","13682","530119"
"82","1753955","2555","13700","530120"
"83","1754033","2555","13717","530123"
"84","1754109","2555","13735","530127"
"85","1754170","2555","13748","530131"
"86","1754235","2555","13765","530134"
"87","1754292","2555","13776","530137"
"88","1754348","2555","13787","530138"
"89","1754405","2555","13802","530139"
"90","1754460","2556","13815","530140"
"91","1754510","2556","13828","530142"
"92","1754556","2556","13837","530143"
"93","1754602","2556","13852","530144"
"94","1754640","2556","13859","530145"
"95","1754676","2556","13870","530146"
"96","1754711","2556","13877","530149"
"97","1754746","2556","13889","530150"
"98","1754778","2556","13895","530151"
"99","1754812","2557","13911","530152"
"100","1754843","2557","13915","530153"
