"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","37","0","0","8","0"
"3","146","0","0","41","0"
"4","427","21","21","111","0"
"5","1187","58","58","207","0"
"6","3041","97","97","351","0"
"7","6919","144","144","541","0"
"8","12369","180","194","783","0"
"9","21955","230","260","1086","0"
"10","37392","277","336","1451","0"
"11","53551","319","409","1857","0"
"12","70799","359","477","2305","0"
"13","85630","401","557","2797","0"
"14","100660","435","631","3336","0"
"15","115255","460","707","3896","0"
"16","127915","470","759","4492","0"
"17","141889","482","833","5121","0"
"18","156671","500","891","5797","0"
"19","173304","511","951","6495","0"
"20","188179","521","1000","7228","0"
"21","202544","528","1054","7980","0"
"22","214417","534","1095","8757","0"
"23","225740","540","1142","9545","0"
"24","235557","546","1193","10359","0"
"25","243756","549","1239","11193","0"
"26","250868","557","1288","12044","0"
"27","257750","562","1334","12910","0"
"28","263621","565","1369","13795","0"
"29","270223","567","1397","14701","0"
"30","276568","569","1443","15617","0"
"31","281686","570","1467","16551","0"
"32","286148","570","1496","17495","0"
"33","289756","573","1533","18447","0"
"34","293140","576","1568","19415","0"
"35","295513","577","1585","20394","0"
"36","297611","578","1613","21386","0"
"37","299369","580","1642","22387","0"
"38","300885","581","1659","23396","0"
"39","302421","581","1681","24411","0"
"40","303974","581","1707","25429","0"
"41","305042","582","1730","26452","0"
"42","306110","582","1747","27485","0"
"43","307067","583","1765","28521","0"
"44","307717","583","1784","29565","0"
"45","308425","585","1796","30614","0"
"46","309075","587","1806","31667","0"
"47","309696","588","1821","32724","0"
"48","310337","588","1833","33783","0"
"49","310892","589","1844","34847","0"
"50","311407","589","1851","35912","0"
"51","311896","589","1860","36980","0"
"52","312393","589","1867","38053","0"
"53","312832","590","1871","39128","0"
"54","313304","591","1878","40204","0"
"55","313731","592","1885","41283","0"
"56","314068","592","1890","42363","0"
"57","314407","592","1895","43446","0"
"58","314707","593","1901","44531","0"
"59","315025","593","1904","45616","0"
"60","315341","593","1909","46701","0"
"61","315684","594","1917","47787","0"
"62","316029","596","1920","48878","0"
"63","316374","597","1925","49969","0"
"64","316727","597","1929","51060","0"
"65","317053","597","1933","52151","0"
"66","317371","599","1936","53244","0"
"67","317682","601","1941","54338","0"
"68","317976","601","1942","55435","0"
"69","318230","602","1950","56534","0"
"70","318427","603","1958","57633","0"
"71","318628","603","1959","58733","0"
"72","318825","603","1962","59833","0"
"73","318990","603","1968","60933","0"
"74","319184","603","1973","62037","0"
"75","319342","603","1976","63142","0"
"76","319514","603","1981","64247","0"
"77","319683","603","1987","65354","0"
"78","319845","603","1991","66464","0"
"79","319988","603","1993","67575","0"
"80","320142","605","1997","68686","0"
"81","320246","605","2002","69798","0"
"82","320362","606","2006","70912","0"
"83","320467","606","2009","72026","0"
"84","320562","607","2012","73140","0"
"85","320666","607","2015","74254","0"
"86","320769","607","2017","75369","0"
"87","320864","608","2020","76484","0"
"88","320967","608","2023","77601","0"
"89","321059","609","2025","78718","0"
"90","321157","610","2027","79835","0"
"91","321252","611","2031","80952","0"
"92","321342","612","2033","82069","0"
"93","321459","612","2033","83189","0"
"94","321572","612","2035","84309","0"
"95","321671","612","2041","85429","0"
"96","321747","612","2043","86549","0"
"97","321826","612","2044","87669","0"
"98","321889","612","2045","88789","0"
"99","321977","614","2050","89909","0"
"100","322074","614","2053","91029","0"
