"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","36","0","0","8","0"
"3","133","0","0","41","0"
"4","424","21","21","111","0"
"5","1192","58","58","207","0"
"6","3055","97","97","351","0"
"7","6903","144","144","541","0"
"8","12298","180","194","783","0"
"9","21824","230","260","1085","0"
"10","37159","277","336","1449","0"
"11","53248","320","410","1854","0"
"12","70014","361","479","2301","0"
"13","84128","403","559","2791","0"
"14","98598","437","633","3328","0"
"15","112279","462","710","3886","0"
"16","124236","472","762","4480","0"
"17","137512","485","837","5107","0"
"18","151648","504","898","5781","0"
"19","167970","515","959","6479","0"
"20","182168","524","1007","7210","0"
"21","196224","531","1061","7960","0"
"22","207923","536","1101","8734","0"
"23","219177","541","1147","9519","0"
"24","228965","547","1198","10330","0"
"25","237221","550","1244","11161","0"
"26","244420","557","1291","12010","0"
"27","251257","562","1338","12873","0"
"28","257050","565","1373","13756","0"
"29","263508","567","1399","14662","0"
"30","269767","569","1444","15578","0"
"31","274872","570","1468","16511","0"
"32","279269","570","1497","17454","0"
"33","282994","573","1532","18405","0"
"34","286457","576","1566","19371","0"
"35","288917","577","1584","20348","0"
"36","291025","578","1612","21338","0"
"37","292788","580","1640","22337","0"
"38","294367","581","1657","23344","0"
"39","295939","581","1679","24358","0"
"40","297622","581","1706","25375","0"
"41","298850","582","1727","26400","0"
"42","300040","582","1743","27432","0"
"43","301146","583","1761","28467","0"
"44","301837","583","1781","29510","0"
"45","302557","585","1792","30558","0"
"46","303264","587","1802","31610","0"
"47","303929","588","1816","32666","0"
"48","304624","588","1829","33724","0"
"49","305238","589","1841","34787","0"
"50","305810","589","1848","35851","0"
"51","306360","589","1856","36918","0"
"52","306885","589","1863","37991","0"
"53","307346","590","1867","39066","0"
"54","307815","591","1874","40142","0"
"55","308267","592","1881","41221","0"
"56","308618","592","1887","42301","0"
"57","308976","592","1892","43384","0"
"58","309299","593","1899","44469","0"
"59","309643","593","1902","45554","0"
"60","309983","593","1906","46639","0"
"61","310337","594","1914","47725","0"
"62","310749","596","1917","48816","0"
"63","311116","597","1922","49907","0"
"64","311480","597","1926","50998","0"
"65","311832","597","1930","52089","0"
"66","312166","599","1933","53182","0"
"67","312494","601","1938","54276","0"
"68","312800","601","1939","55373","0"
"69","313072","602","1947","56472","0"
"70","313306","603","1955","57571","0"
"71","313509","603","1956","58671","0"
"72","313726","603","1959","59771","0"
"73","313914","603","1965","60871","0"
"74","314130","603","1970","61975","0"
"75","314318","603","1973","63080","0"
"76","314516","603","1978","64185","0"
"77","314714","603","1984","65292","0"
"78","314898","603","1988","66402","0"
"79","315068","603","1990","67513","0"
"80","315254","604","1993","68624","0"
"81","315404","604","1998","69736","0"
"82","315569","605","2002","70850","0"
"83","315713","605","2005","71964","0"
"84","315860","606","2008","73078","0"
"85","316011","606","2011","74192","0"
"86","316153","606","2013","75307","0"
"87","316311","607","2015","76422","0"
"88","316440","607","2018","77539","0"
"89","316568","608","2020","78656","0"
"90","316709","609","2022","79773","0"
"91","316850","610","2025","80890","0"
"92","316984","611","2027","82007","0"
"93","317149","611","2027","83127","0"
"94","317297","611","2029","84247","0"
"95","317458","611","2034","85367","0"
"96","317573","611","2036","86487","0"
"97","317686","612","2038","87607","0"
"98","317777","612","2039","88727","0"
"99","317901","614","2043","89847","0"
"100","318019","614","2046","90967","0"
