"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","34","0","0","8","0"
"3","138","0","0","41","0"
"4","425","21","21","111","0"
"5","1177","58","58","207","0"
"6","3009","97","97","351","0"
"7","6815","144","144","541","0"
"8","12142","180","194","783","0"
"9","21560","230","260","1085","0"
"10","36692","277","336","1449","0"
"11","52576","320","410","1854","0"
"12","69073","361","479","2301","0"
"13","83054","403","559","2791","0"
"14","97292","437","633","3328","0"
"15","110732","462","710","3886","0"
"16","122446","472","762","4481","0"
"17","135487","485","837","5109","0"
"18","149409","504","898","5786","0"
"19","165527","515","959","6487","0"
"20","179512","524","1007","7221","0"
"21","193293","531","1061","7974","0"
"22","204864","536","1101","8751","0"
"23","215990","541","1146","9539","0"
"24","225637","547","1197","10352","0"
"25","233711","550","1244","11185","0"
"26","240802","557","1291","12037","0"
"27","247553","562","1337","12903","0"
"28","253276","565","1373","13788","0"
"29","259661","567","1399","14695","0"
"30","265868","569","1444","15612","0"
"31","270909","570","1468","16546","0"
"32","275267","570","1497","17490","0"
"33","278956","573","1531","18442","0"
"34","282271","576","1567","19410","0"
"35","284635","577","1585","20389","0"
"36","286702","578","1613","21381","0"
"37","288423","580","1640","22382","0"
"38","289960","581","1658","23391","0"
"39","291510","581","1680","24406","0"
"40","293150","581","1707","25425","0"
"41","294323","582","1728","26452","0"
"42","295472","582","1746","27486","0"
"43","296413","583","1764","28523","0"
"44","297048","583","1785","29568","0"
"45","297710","585","1796","30618","0"
"46","298313","587","1806","31672","0"
"47","298898","588","1821","32730","0"
"48","299481","588","1833","33790","0"
"49","299983","589","1845","34855","0"
"50","300470","589","1852","35921","0"
"51","300908","589","1861","36990","0"
"52","301385","589","1867","38065","0"
"53","301826","590","1871","39142","0"
"54","302275","591","1878","40220","0"
"55","302701","592","1886","41301","0"
"56","303040","592","1891","42383","0"
"57","303374","592","1896","43468","0"
"58","303676","593","1902","44555","0"
"59","303992","593","1905","45642","0"
"60","304299","593","1909","46729","0"
"61","304630","594","1917","47817","0"
"62","304960","596","1920","48910","0"
"63","305293","597","1925","50003","0"
"64","305631","597","1929","51096","0"
"65","305953","597","1933","52189","0"
"66","306264","599","1936","53284","0"
"67","306572","601","1941","54380","0"
"68","306863","601","1942","55479","0"
"69","307104","602","1950","56580","0"
"70","307319","603","1958","57681","0"
"71","307510","603","1959","58783","0"
"72","307694","603","1962","59885","0"
"73","307881","603","1968","60987","0"
"74","308051","603","1973","62093","0"
"75","308227","603","1976","63200","0"
"76","308383","603","1981","64307","0"
"77","308556","603","1987","65416","0"
"78","308712","603","1991","66528","0"
"79","308851","603","1993","67641","0"
"80","309009","604","1996","68754","0"
"81","309132","604","2001","69868","0"
"82","309258","605","2005","70984","0"
"83","309383","605","2008","72100","0"
"84","309498","606","2011","73216","0"
"85","309610","606","2014","74332","0"
"86","309735","606","2016","75449","0"
"87","309850","607","2018","76566","0"
"88","309953","607","2021","77685","0"
"89","310066","609","2024","78804","0"
"90","310147","610","2026","79923","0"
"91","310240","611","2029","81042","0"
"92","310336","612","2031","82161","0"
"93","310446","612","2031","83283","0"
"94","310569","612","2033","84405","0"
"95","310679","612","2039","85527","0"
"96","310756","612","2041","86649","0"
"97","310821","612","2042","87771","0"
"98","310886","612","2043","88893","0"
"99","310969","614","2048","90015","0"
"100","311068","614","2051","91137","0"
