"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","8","0"
"3","152","0","0","41","0"
"4","432","21","21","111","0"
"5","1187","58","58","207","0"
"6","3025","97","97","351","0"
"7","6816","144","144","541","0"
"8","12146","180","194","783","0"
"9","21633","230","260","1085","0"
"10","36808","277","336","1449","0"
"11","52723","320","410","1854","0"
"12","69241","361","479","2301","0"
"13","83202","403","559","2791","0"
"14","97507","437","633","3328","0"
"15","111017","462","710","3886","0"
"16","122838","472","762","4481","0"
"17","135948","485","837","5109","0"
"18","150003","504","898","5786","0"
"19","166195","515","959","6487","0"
"20","180220","524","1007","7221","0"
"21","194079","531","1061","7974","0"
"22","205729","536","1101","8751","0"
"23","216896","541","1146","9539","0"
"24","226721","547","1197","10352","0"
"25","234830","550","1244","11185","0"
"26","241968","557","1291","12037","0"
"27","248748","562","1337","12903","0"
"28","254479","565","1373","13788","0"
"29","260890","567","1399","14695","0"
"30","267138","569","1444","15612","0"
"31","272187","570","1468","16546","0"
"32","276548","570","1497","17490","0"
"33","280235","573","1531","18442","0"
"34","283534","576","1567","19410","0"
"35","285893","577","1585","20389","0"
"36","287934","578","1613","21381","0"
"37","289643","580","1640","22382","0"
"38","291160","581","1658","23391","0"
"39","292661","581","1680","24406","0"
"40","294284","581","1707","25425","0"
"41","295435","582","1728","26452","0"
"42","296566","582","1746","27486","0"
"43","297496","583","1764","28523","0"
"44","298144","583","1785","29568","0"
"45","298793","585","1796","30618","0"
"46","299389","587","1806","31672","0"
"47","299960","588","1821","32730","0"
"48","300555","588","1833","33790","0"
"49","301058","589","1845","34855","0"
"50","301526","589","1852","35921","0"
"51","301958","589","1861","36990","0"
"52","302410","589","1867","38065","0"
"53","302849","590","1871","39142","0"
"54","303294","591","1878","40220","0"
"55","303720","592","1886","41301","0"
"56","304053","592","1891","42383","0"
"57","304385","592","1896","43468","0"
"58","304675","593","1902","44555","0"
"59","304992","593","1905","45642","0"
"60","305289","593","1909","46729","0"
"61","305612","594","1917","47817","0"
"62","305950","596","1920","48910","0"
"63","306287","597","1925","50003","0"
"64","306607","597","1929","51096","0"
"65","306931","597","1933","52189","0"
"66","307234","599","1936","53284","0"
"67","307532","601","1941","54380","0"
"68","307822","601","1942","55479","0"
"69","308058","602","1950","56580","0"
"70","308273","603","1958","57681","0"
"71","308453","603","1959","58783","0"
"72","308633","603","1962","59885","0"
"73","308815","603","1968","60987","0"
"74","308985","603","1973","62093","0"
"75","309152","603","1976","63200","0"
"76","309315","603","1981","64307","0"
"77","309477","603","1987","65416","0"
"78","309624","603","1991","66528","0"
"79","309779","603","1993","67641","0"
"80","309921","604","1996","68754","0"
"81","310043","604","2001","69868","0"
"82","310174","605","2005","70984","0"
"83","310295","605","2008","72100","0"
"84","310410","606","2011","73216","0"
"85","310519","606","2014","74332","0"
"86","310634","606","2016","75449","0"
"87","310760","607","2018","76566","0"
"88","310861","607","2021","77685","0"
"89","310960","609","2024","78804","0"
"90","311039","610","2026","79923","0"
"91","311139","611","2029","81042","0"
"92","311236","612","2031","82161","0"
"93","311337","612","2031","83283","0"
"94","311442","612","2033","84405","0"
"95","311538","612","2039","85527","0"
"96","311612","612","2041","86649","0"
"97","311688","612","2042","87771","0"
"98","311755","612","2043","88893","0"
"99","311837","614","2048","90015","0"
"100","311922","614","2051","91137","0"
