"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","37","0","0","8","0"
"3","155","0","0","41","0"
"4","441","21","21","111","0"
"5","1209","58","58","207","0"
"6","3093","97","97","351","0"
"7","7286","144","144","541","0"
"8","12769","180","194","783","0"
"9","22510","230","260","1085","0"
"10","38121","277","336","1449","0"
"11","54524","320","410","1854","0"
"12","71573","361","479","2301","0"
"13","85991","403","559","2791","0"
"14","100693","437","633","3328","0"
"15","114609","462","710","3886","0"
"16","126732","472","762","4480","0"
"17","140207","485","837","5107","0"
"18","154609","504","898","5781","0"
"19","171255","515","959","6479","0"
"20","185715","524","1007","7210","0"
"21","199998","531","1061","7960","0"
"22","211994","536","1101","8734","0"
"23","223478","541","1147","9519","0"
"24","233489","547","1198","10330","0"
"25","241930","550","1244","11161","0"
"26","249257","557","1291","12010","0"
"27","256208","562","1338","12873","0"
"28","262112","565","1373","13756","0"
"29","268692","567","1399","14660","0"
"30","275069","569","1444","15574","0"
"31","280261","570","1468","16505","0"
"32","284735","570","1497","17446","0"
"33","288527","573","1533","18395","0"
"34","291915","576","1568","19360","0"
"35","294316","577","1586","20336","0"
"36","296401","578","1614","21325","0"
"37","298149","580","1642","22323","0"
"38","299678","581","1659","23329","0"
"39","301207","581","1681","24341","0"
"40","302757","581","1708","25356","0"
"41","303843","582","1729","26379","0"
"42","304899","582","1746","27409","0"
"43","305867","583","1764","28442","0"
"44","306526","583","1784","29483","0"
"45","307212","585","1795","30529","0"
"46","307866","587","1805","31579","0"
"47","308490","588","1820","32633","0"
"48","309149","588","1832","33689","0"
"49","309704","589","1844","34750","0"
"50","310221","589","1851","35812","0"
"51","310712","589","1860","36877","0"
"52","311193","589","1867","37947","0"
"53","311653","590","1871","39019","0"
"54","312106","591","1878","40092","0"
"55","312548","592","1885","41168","0"
"56","312888","592","1890","42245","0"
"57","313228","592","1895","43325","0"
"58","313530","593","1902","44407","0"
"59","313849","593","1905","45489","0"
"60","314164","593","1909","46571","0"
"61","314498","594","1917","47654","0"
"62","314842","596","1920","48742","0"
"63","315183","597","1925","49830","0"
"64","315519","597","1929","50918","0"
"65","315847","597","1933","52006","0"
"66","316160","599","1936","53096","0"
"67","316469","601","1941","54187","0"
"68","316762","601","1942","55281","0"
"69","317009","602","1950","56377","0"
"70","317214","603","1958","57473","0"
"71","317414","603","1959","58570","0"
"72","317593","603","1962","59667","0"
"73","317780","603","1968","60764","0"
"74","317959","603","1973","61865","0"
"75","318126","603","1976","62967","0"
"76","318290","603","1981","64069","0"
"77","318461","603","1987","65173","0"
"78","318621","603","1991","66280","0"
"79","318766","603","1993","67388","0"
"80","318914","605","1997","68496","0"
"81","319030","605","2002","69605","0"
"82","319129","606","2006","70716","0"
"83","319235","606","2009","71827","0"
"84","319344","607","2012","72938","0"
"85","319439","607","2015","74049","0"
"86","319533","607","2017","75161","0"
"87","319644","608","2020","76273","0"
"88","319730","608","2023","77387","0"
"89","319810","609","2025","78501","0"
"90","319901","610","2027","79615","0"
"91","320004","611","2031","80729","0"
"92","320092","612","2033","81843","0"
"93","320206","612","2033","82960","0"
"94","320322","612","2035","84077","0"
"95","320421","612","2041","85194","0"
"96","320494","612","2043","86311","0"
"97","320575","612","2044","87428","0"
"98","320638","612","2045","88545","0"
"99","320721","614","2050","89662","0"
"100","320805","614","2053","90779","0"
