"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","239","0","0","0","0"
"2","568","0","0","8","0"
"3","1175","0","0","41","0"
"4","2110","21","21","111","0"
"5","3818","58","58","207","0"
"6","6680","97","97","351","0"
"7","10979","144","144","541","0"
"8","16657","180","194","783","0"
"9","26410","230","260","1086","0"
"10","41138","277","336","1451","0"
"11","56518","319","409","1857","0"
"12","72990","359","477","2305","0"
"13","87143","401","557","2797","0"
"14","101563","435","631","3336","0"
"15","115539","460","707","3896","0"
"16","127599","470","759","4493","0"
"17","140886","483","834","5123","0"
"18","154790","502","894","5803","0"
"19","170640","513","954","6506","0"
"20","184599","523","1003","7242","0"
"21","198137","530","1057","7997","0"
"22","209461","536","1098","8776","0"
"23","220309","541","1143","9566","0"
"24","229643","547","1194","10381","0"
"25","237412","550","1241","11216","0"
"26","244222","557","1289","12070","0"
"27","250790","562","1335","12938","0"
"28","256375","565","1371","13825","0"
"29","262657","567","1398","14736","0"
"30","268695","569","1443","15657","0"
"31","273563","570","1467","16595","0"
"32","277761","570","1496","17543","0"
"33","281203","573","1530","18499","0"
"34","284514","576","1566","19470","0"
"35","286858","577","1584","20452","0"
"36","288865","578","1611","21447","0"
"37","290586","580","1639","22451","0"
"38","292101","581","1656","23463","0"
"39","293627","581","1678","24481","0"
"40","295400","581","1704","25503","0"
"41","296721","582","1726","26530","0"
"42","298019","582","1743","27567","0"
"43","299061","583","1761","28607","0"
"44","299726","583","1780","29655","0"
"45","300405","585","1793","30708","0"
"46","301021","587","1803","31765","0"
"47","301615","588","1818","32826","0"
"48","302218","588","1830","33889","0"
"49","302742","589","1841","34957","0"
"50","303236","589","1848","36026","0"
"51","303699","589","1856","37098","0"
"52","304162","589","1863","38175","0"
"53","304609","590","1867","39255","0"
"54","305064","591","1874","40336","0"
"55","305497","592","1881","41420","0"
"56","305840","592","1887","42505","0"
"57","306182","592","1892","43593","0"
"58","306490","593","1898","44683","0"
"59","306818","593","1901","45773","0"
"60","307147","593","1906","46863","0"
"61","307484","594","1914","47954","0"
"62","307836","596","1917","49050","0"
"63","308189","597","1922","50146","0"
"64","308534","597","1926","51242","0"
"65","308869","597","1930","52338","0"
"66","309187","599","1933","53436","0"
"67","309504","601","1938","54535","0"
"68","309800","601","1939","55637","0"
"69","310069","602","1947","56741","0"
"70","310297","603","1955","57845","0"
"71","310504","603","1956","58950","0"
"72","310712","603","1959","60055","0"
"73","310909","603","1965","61160","0"
"74","311112","603","1970","62269","0"
"75","311298","603","1973","63379","0"
"76","311481","603","1978","64489","0"
"77","311679","603","1984","65601","0"
"78","311856","603","1988","66716","0"
"79","312024","603","1990","67832","0"
"80","312195","604","1993","68948","0"
"81","312351","604","1998","70065","0"
"82","312502","605","2002","71184","0"
"83","312657","605","2005","72303","0"
"84","312799","606","2008","73422","0"
"85","312939","606","2011","74541","0"
"86","313079","606","2013","75661","0"
"87","313222","607","2015","76781","0"
"88","313352","607","2018","77903","0"
"89","313481","608","2020","79025","0"
"90","313606","609","2022","80147","0"
"91","313747","610","2025","81269","0"
"92","313880","611","2027","82391","0"
"93","314029","611","2027","83516","0"
"94","314177","611","2029","84641","0"
"95","314322","611","2034","85766","0"
"96","314439","611","2036","86891","0"
"97","314549","611","2037","88016","0"
"98","314658","611","2038","89141","0"
"99","314826","613","2042","90266","0"
"100","314998","613","2045","91391","0"
