"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","34","0","0","11","0"
"3","130","0","0","46","0"
"4","403","31","31","104","0"
"5","1123","60","60","195","0"
"6","2646","99","99","336","0"
"7","5988","141","141","529","0"
"8","11799","183","200","762","0"
"9","21442","237","265","1070","0"
"10","35987","265","319","1451","0"
"11","51453","318","396","1853","0"
"12","69844","369","480","2291","0"
"13","87687","425","577","2777","0"
"14","105983","455","643","3332","0"
"15","122370","477","714","3913","0"
"16","139478","490","783","4544","0"
"17","155644","501","847","5213","0"
"18","173653","514","897","5925","0"
"19","193887","526","963","6663","0"
"20","213229","535","1024","7432","0"
"21","232101","548","1085","8236","0"
"22","252268","553","1130","9072","0"
"23","274827","558","1193","9935","0"
"24","298135","564","1254","10835","0"
"25","322008","566","1302","11770","0"
"26","343180","571","1346","12749","0"
"27","361987","575","1401","13772","0"
"28","378879","576","1457","14829","0"
"29","394492","578","1508","15923","0"
"30","409232","580","1549","17047","0"
"31","422528","583","1603","18192","0"
"32","433800","586","1642","19376","0"
"33","444278","590","1693","20580","0"
"34","454325","592","1746","21815","0"
"35","464291","594","1793","23075","0"
"36","474579","595","1833","24370","0"
"37","483712","598","1874","25684","0"
"38","493564","599","1910","27026","0"
"39","500778","600","1955","28385","0"
"40","508223","600","2000","29771","0"
"41","513979","600","2039","31172","0"
"42","519649","600","2058","32597","0"
"43","525527","600","2090","34030","0"
"44","531607","600","2138","35471","0"
"45","537326","600","2174","36933","0"
"46","543090","601","2195","38416","0"
"47","548285","601","2223","39916","0"
"48","553460","601","2252","41430","0"
"49","557660","601","2282","42955","0"
"50","561809","601","2307","44496","0"
"51","565835","602","2328","46045","0"
"52","570095","602","2350","47607","0"
"53","573867","604","2380","49176","0"
"54","577470","604","2407","50772","0"
"55","581656","605","2426","52381","0"
"56","586151","605","2439","53999","0"
"57","590580","605","2465","55628","0"
"58","594363","605","2488","57271","0"
"59","597165","605","2503","58920","0"
"60","599260","605","2521","60578","0"
"61","600955","605","2545","62241","0"
"62","602625","605","2564","63921","0"
"63","604212","605","2578","65608","0"
"64","605793","605","2593","67302","0"
"65","607340","605","2610","69001","0"
"66","608758","605","2624","70709","0"
"67","610299","606","2638","72422","0"
"68","611733","607","2650","74139","0"
"69","612990","607","2664","75860","0"
"70","614290","607","2680","77587","0"
"71","615436","607","2691","79327","0"
"72","616598","607","2699","81073","0"
"73","617760","607","2701","82820","0"
"74","618887","608","2713","84569","0"
"75","620021","608","2721","86323","0"
"76","621176","608","2731","88080","0"
"77","622319","608","2735","89845","0"
"78","623541","608","2745","91614","0"
"79","624741","608","2754","93389","0"
"80","626074","608","2761","95167","0"
"81","627471","608","2767","96951","0"
"82","628828","608","2774","98736","0"
"83","630090","608","2782","100523","0"
"84","631139","608","2785","102313","0"
"85","632153","608","2789","104107","0"
"86","633151","608","2796","105904","0"
"87","634263","608","2799","107702","0"
"88","635375","609","2803","109500","0"
"89","636288","609","2807","111301","0"
"90","637198","609","2812","113103","0"
"91","638144","609","2822","114907","0"
"92","638944","609","2824","116713","0"
"93","639730","609","2828","118519","0"
"94","640586","609","2834","120325","0"
"95","641263","609","2840","122135","0"
"96","641807","610","2843","123945","0"
"97","642312","610","2850","125756","0"
"98","642803","610","2854","127568","0"
"99","643282","610","2862","129387","0"
"100","643859","610","2863","131208","0"
