"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","35","0","0","11","0"
"3","133","0","0","46","0"
"4","409","31","31","104","0"
"5","1152","60","60","195","0"
"6","2711","99","99","336","0"
"7","6079","141","141","529","0"
"8","12121","183","200","762","0"
"9","22308","237","265","1070","0"
"10","37020","265","319","1451","0"
"11","52699","318","396","1853","0"
"12","71298","369","480","2291","0"
"13","89371","425","577","2777","0"
"14","107791","455","643","3331","0"
"15","124393","477","714","3911","0"
"16","141731","490","783","4541","0"
"17","158132","501","847","5209","0"
"18","176571","514","897","5920","0"
"19","197064","526","963","6657","0"
"20","216587","535","1024","7425","0"
"21","235546","548","1085","8228","0"
"22","255856","553","1130","9063","0"
"23","278548","558","1193","9925","0"
"24","302028","564","1255","10824","0"
"25","324313","566","1303","11759","0"
"26","344357","570","1346","12738","0"
"27","362431","574","1401","13761","0"
"28","379022","575","1457","14818","0"
"29","394468","577","1508","15912","0"
"30","409127","579","1549","17037","0"
"31","422434","582","1602","18183","0"
"32","433834","585","1643","19368","0"
"33","444703","589","1693","20574","0"
"34","454866","591","1746","21811","0"
"35","464956","593","1793","23073","0"
"36","475284","594","1834","24370","0"
"37","484491","597","1873","25686","0"
"38","494291","598","1909","27028","0"
"39","501511","598","1953","28387","0"
"40","508397","598","1999","29768","0"
"41","513445","598","2036","31164","0"
"42","518586","598","2055","32584","0"
"43","523684","598","2087","34012","0"
"44","528829","598","2135","35448","0"
"45","534266","598","2171","36905","0"
"46","539700","599","2190","38384","0"
"47","544537","599","2217","39880","0"
"48","549480","599","2246","41389","0"
"49","553435","599","2278","42909","0"
"50","557275","599","2302","44446","0"
"51","561037","600","2323","45989","0"
"52","564857","600","2345","47546","0"
"53","568212","602","2376","49110","0"
"54","571163","603","2404","50701","0"
"55","574341","603","2422","52311","0"
"56","577361","603","2434","53930","0"
"57","580332","603","2462","55560","0"
"58","582929","603","2485","57205","0"
"59","585191","604","2504","58857","0"
"60","587254","604","2521","60523","0"
"61","588916","604","2546","62194","0"
"62","590587","604","2565","63882","0"
"63","592158","604","2579","65577","0"
"64","593731","604","2594","67279","0"
"65","595278","604","2612","68986","0"
"66","596837","604","2625","70703","0"
"67","598359","605","2638","72424","0"
"68","599775","606","2650","74149","0"
"69","601015","606","2664","75877","0"
"70","602289","606","2680","77611","0"
"71","603425","606","2690","79358","0"
"72","604578","606","2698","81111","0"
"73","605718","606","2700","82865","0"
"74","606829","607","2712","84621","0"
"75","607959","607","2720","86382","0"
"76","609093","607","2729","88146","0"
"77","610234","607","2733","89918","0"
"78","611438","607","2743","91694","0"
"79","612626","607","2752","93476","0"
"80","613956","607","2759","95261","0"
"81","615340","607","2765","97052","0"
"82","616689","607","2772","98844","0"
"83","617931","607","2780","100638","0"
"84","618966","607","2783","102435","0"
"85","619982","607","2787","104235","0"
"86","620962","607","2794","106038","0"
"87","622057","607","2797","107842","0"
"88","623153","608","2801","109646","0"
"89","624067","608","2805","111453","0"
"90","624973","608","2810","113261","0"
"91","625915","608","2820","115071","0"
"92","626718","608","2822","116883","0"
"93","627514","608","2826","118695","0"
"94","628319","608","2832","120507","0"
"95","628995","608","2838","122323","0"
"96","629527","609","2841","124139","0"
"97","630049","609","2848","125956","0"
"98","630528","609","2852","127774","0"
"99","631009","609","2860","129600","0"
"100","631560","609","2861","131428","0"
