"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","36","0","0","11","0"
"3","134","0","0","46","0"
"4","397","31","31","104","0"
"5","1101","60","60","195","0"
"6","2616","99","99","336","0"
"7","5890","141","141","529","0"
"8","11644","183","200","762","0"
"9","21161","237","265","1070","0"
"10","35508","265","319","1451","0"
"11","50804","318","396","1853","0"
"12","69050","369","480","2291","0"
"13","86736","425","577","2777","0"
"14","104756","455","643","3331","0"
"15","120997","477","714","3911","0"
"16","137919","490","783","4541","0"
"17","153960","501","847","5209","0"
"18","171828","514","897","5920","0"
"19","191936","526","963","6657","0"
"20","211037","535","1024","7425","0"
"21","229686","548","1085","8226","0"
"22","249630","553","1130","9061","0"
"23","271886","557","1192","9923","0"
"24","294988","563","1254","10822","0"
"25","316960","565","1302","11758","0"
"26","336706","569","1345","12738","0"
"27","354471","573","1400","13762","0"
"28","370758","574","1456","14820","0"
"29","385954","576","1507","15915","0"
"30","400332","578","1548","17041","0"
"31","413297","581","1601","18187","0"
"32","424489","584","1641","19372","0"
"33","434881","588","1692","20578","0"
"34","444433","590","1745","21814","0"
"35","454115","592","1791","23076","0"
"36","463930","593","1831","24373","0"
"37","472900","596","1871","25689","0"
"38","482645","597","1907","27031","0"
"39","489722","598","1955","28390","0"
"40","496402","598","2000","29777","0"
"41","501221","598","2038","31180","0"
"42","506199","598","2057","32607","0"
"43","511299","598","2089","34042","0"
"44","516555","598","2136","35485","0"
"45","521960","598","2172","36951","0"
"46","527365","599","2192","38439","0"
"47","532197","599","2219","39944","0"
"48","537040","599","2248","41462","0"
"49","540954","599","2280","42991","0"
"50","544748","599","2304","44537","0"
"51","548326","600","2325","46089","0"
"52","552128","600","2346","47655","0"
"53","555500","602","2378","49228","0"
"54","558890","602","2405","50828","0"
"55","562778","603","2424","52441","0"
"56","567009","603","2437","54063","0"
"57","571191","603","2466","55696","0"
"58","574722","603","2489","57344","0"
"59","577358","603","2503","58998","0"
"60","579377","603","2520","60661","0"
"61","581029","603","2545","62329","0"
"62","582723","603","2565","64014","0"
"63","584350","603","2578","65706","0"
"64","585939","603","2592","67405","0"
"65","587539","603","2610","69108","0"
"66","589003","603","2624","70820","0"
"67","590578","604","2636","72538","0"
"68","592053","605","2648","74259","0"
"69","593376","605","2663","75983","0"
"70","594700","605","2679","77713","0"
"71","595860","605","2689","79456","0"
"72","597025","605","2697","81205","0"
"73","598183","605","2699","82955","0"
"74","599300","606","2711","84707","0"
"75","600452","606","2719","86464","0"
"76","601603","606","2728","88224","0"
"77","602765","606","2732","89992","0"
"78","603997","606","2742","91764","0"
"79","605206","606","2751","93542","0"
"80","606549","606","2758","95323","0"
"81","607996","606","2764","97110","0"
"82","609355","606","2770","98898","0"
"83","610618","606","2778","100688","0"
"84","611669","606","2781","102481","0"
"85","612683","606","2785","104277","0"
"86","613662","606","2792","106076","0"
"87","614715","606","2795","107876","0"
"88","615769","607","2798","109676","0"
"89","616663","607","2802","111479","0"
"90","617545","607","2807","113283","0"
"91","618476","607","2817","115089","0"
"92","619244","607","2818","116897","0"
"93","619994","607","2822","118705","0"
"94","620775","607","2828","120513","0"
"95","621422","607","2834","122325","0"
"96","621936","608","2837","124137","0"
"97","622448","608","2844","125950","0"
"98","622923","608","2848","127764","0"
"99","623387","608","2856","129586","0"
"100","623908","608","2857","131410","0"
