"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","36","0","0","11","0"
"3","151","0","0","46","0"
"4","411","31","31","104","0"
"5","1133","60","60","195","0"
"6","2671","99","99","336","0"
"7","6006","141","141","529","0"
"8","11848","183","200","762","0"
"9","21545","237","265","1070","0"
"10","36128","265","319","1451","0"
"11","51735","318","396","1853","0"
"12","70414","369","480","2291","0"
"13","88640","425","577","2777","0"
"14","107188","455","643","3332","0"
"15","123948","477","714","3913","0"
"16","141388","490","783","4542","0"
"17","157858","501","847","5209","0"
"18","176229","514","897","5919","0"
"19","196824","526","963","6655","0"
"20","216439","535","1024","7422","0"
"21","235615","546","1083","8222","0"
"22","256057","553","1130","9055","0"
"23","278857","558","1193","9916","0"
"24","302454","564","1254","10814","0"
"25","326702","566","1302","11747","0"
"26","348132","571","1346","12724","0"
"27","367119","575","1401","13745","0"
"28","384121","576","1457","14800","0"
"29","399751","578","1509","15892","0"
"30","414449","580","1550","17015","0"
"31","427693","583","1604","18158","0"
"32","438828","586","1643","19340","0"
"33","449084","590","1694","20542","0"
"34","458810","592","1747","21776","0"
"35","468680","594","1794","23036","0"
"36","478776","595","1834","24331","0"
"37","487820","598","1875","25643","0"
"38","497754","599","1912","26983","0"
"39","504963","599","1952","28340","0"
"40","512516","599","1997","29718","0"
"41","518416","599","2036","31111","0"
"42","523984","599","2056","32528","0"
"43","529735","599","2087","33953","0"
"44","535513","599","2135","35386","0"
"45","540930","599","2171","36841","0"
"46","546400","600","2194","38317","0"
"47","551097","600","2221","39811","0"
"48","556029","600","2250","41318","0"
"49","559948","600","2280","42836","0"
"50","563802","600","2305","44370","0"
"51","567490","601","2325","45912","0"
"52","571260","601","2346","47467","0"
"53","574569","603","2377","49029","0"
"54","577499","604","2405","50618","0"
"55","580623","604","2423","52227","0"
"56","583515","604","2436","53845","0"
"57","586398","604","2463","55474","0"
"58","588873","604","2486","57117","0"
"59","591007","605","2504","58767","0"
"60","593033","605","2522","60431","0"
"61","594665","605","2548","62100","0"
"62","596308","605","2566","63786","0"
"63","597857","605","2579","65479","0"
"64","599416","605","2594","67179","0"
"65","600964","605","2613","68884","0"
"66","602545","605","2626","70599","0"
"67","604072","606","2639","72318","0"
"68","605500","607","2651","74040","0"
"69","606748","607","2666","75766","0"
"70","608039","607","2682","77498","0"
"71","609179","607","2693","79243","0"
"72","610348","607","2701","80994","0"
"73","611502","607","2703","82746","0"
"74","612610","608","2715","84500","0"
"75","613755","608","2723","86259","0"
"76","614890","608","2733","88021","0"
"77","616042","608","2737","89791","0"
"78","617256","608","2747","91565","0"
"79","618438","608","2756","93345","0"
"80","619769","608","2763","95128","0"
"81","621169","608","2769","96917","0"
"82","622517","608","2775","98706","0"
"83","623777","608","2783","100497","0"
"84","624809","608","2786","102291","0"
"85","625836","608","2790","104089","0"
"86","626831","608","2797","105890","0"
"87","627942","608","2800","107692","0"
"88","629034","609","2803","109494","0"
"89","629947","609","2807","111299","0"
"90","630873","609","2812","113105","0"
"91","631813","609","2822","114913","0"
"92","632620","609","2823","116723","0"
"93","633418","609","2827","118533","0"
"94","634222","609","2833","120343","0"
"95","634897","609","2839","122157","0"
"96","635443","610","2842","123971","0"
"97","635965","610","2849","125786","0"
"98","636458","610","2853","127602","0"
"99","636939","610","2861","129425","0"
"100","637506","610","2862","131250","0"
