"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","18","0","0","0","0"
"2","48","0","0","11","0"
"3","156","0","0","46","0"
"4","445","31","31","104","0"
"5","1161","60","60","195","0"
"6","2692","99","99","336","0"
"7","6003","141","141","529","0"
"8","11762","183","200","762","0"
"9","21333","237","265","1070","0"
"10","35691","265","319","1451","0"
"11","51002","318","396","1853","0"
"12","69266","369","480","2291","0"
"13","87077","425","577","2777","0"
"14","105162","455","643","3332","0"
"15","121437","477","714","3913","0"
"16","138375","490","783","4542","0"
"17","154377","501","847","5209","0"
"18","172241","514","897","5919","0"
"19","192385","526","963","6655","0"
"20","211589","535","1024","7422","0"
"21","230152","546","1083","8222","0"
"22","250048","553","1130","9055","0"
"23","272259","558","1193","9916","0"
"24","295240","564","1255","10814","0"
"25","317091","566","1303","11748","0"
"26","336797","571","1347","12726","0"
"27","354538","575","1402","13749","0"
"28","370773","576","1458","14806","0"
"29","385943","578","1510","15900","0"
"30","400263","580","1551","17025","0"
"31","413170","583","1604","18170","0"
"32","424046","586","1645","19354","0"
"33","434318","590","1695","20559","0"
"34","443908","592","1748","21795","0"
"35","453629","594","1795","23057","0"
"36","463580","595","1836","24354","0"
"37","472550","598","1875","25668","0"
"38","482268","599","1912","27008","0"
"39","489331","599","1955","28365","0"
"40","496109","599","2001","29744","0"
"41","501060","599","2038","31138","0"
"42","506057","599","2058","32556","0"
"43","511141","599","2089","33982","0"
"44","516233","599","2137","35416","0"
"45","521531","599","2173","36872","0"
"46","526852","600","2194","38349","0"
"47","531474","600","2221","39844","0"
"48","536323","600","2250","41352","0"
"49","540183","600","2282","42871","0"
"50","543955","600","2306","44407","0"
"51","547587","601","2327","45949","0"
"52","551354","601","2348","47504","0"
"53","554624","603","2380","49066","0"
"54","557501","603","2407","50655","0"
"55","560616","604","2426","52263","0"
"56","563504","604","2438","53880","0"
"57","566360","604","2467","55507","0"
"58","568816","604","2490","57149","0"
"59","570961","605","2508","58798","0"
"60","573010","605","2525","60461","0"
"61","574664","605","2550","62129","0"
"62","576298","605","2570","63814","0"
"63","577854","605","2583","65506","0"
"64","579396","605","2598","67205","0"
"65","580916","605","2616","68909","0"
"66","582297","605","2630","70622","0"
"67","583799","606","2642","72340","0"
"68","585195","607","2654","74061","0"
"69","586411","607","2669","75786","0"
"70","587667","607","2685","77517","0"
"71","588784","607","2695","79261","0"
"72","589924","607","2703","81010","0"
"73","591049","607","2705","82760","0"
"74","592140","608","2717","84512","0"
"75","593258","608","2725","86269","0"
"76","594381","608","2734","88029","0"
"77","595505","608","2738","89797","0"
"78","596697","608","2748","91569","0"
"79","597869","608","2757","93347","0"
"80","599172","608","2764","95128","0"
"81","600540","608","2770","96915","0"
"82","601858","608","2776","98703","0"
"83","603092","608","2784","100493","0"
"84","604110","608","2787","102286","0"
"85","605106","608","2791","104083","0"
"86","606085","608","2798","105883","0"
"87","607166","608","2801","107684","0"
"88","608249","609","2804","109485","0"
"89","609147","609","2808","111289","0"
"90","610042","609","2813","113094","0"
"91","610975","609","2823","114901","0"
"92","611770","609","2824","116710","0"
"93","612554","609","2828","118519","0"
"94","613347","609","2834","120328","0"
"95","614009","609","2840","122141","0"
"96","614542","610","2843","123954","0"
"97","615045","610","2850","125768","0"
"98","615522","610","2854","127583","0"
"99","615987","610","2862","129405","0"
"100","616543","610","2863","131229","0"
