alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
0.0,2734.1,77.0,605364.2999999999,607.1999999999999,89879.40000000001
0.0,2744.1,78.0,606568.5,607.1999999999999,91652.09999999999
0.0,2753.1,79.0,607753.0,607.1999999999999,93430.8
0.0,2760.1,80.0,609074.2000000001,607.1999999999999,95212.5
0.0,2766.1,81.0,610466.0,607.1999999999999,97000.2
0.0,2772.5,82.0,611803.7000000001,607.1999999999999,98788.6
0.0,2780.5,83.0,613047.7999999999,607.1999999999999,100579.0
0.0,2783.5,84.0,614079.5,607.1999999999999,102372.4
0.0,2787.5,85.0,615084.1,607.1999999999999,104169.4
0.0,2794.5,86.0,616065.2000000001,607.1999999999999,105969.4
0.0,2797.5,87.0,617135.7000000001,607.1999999999999,107770.4
0.0,2800.9,88.0,618203.9,608.1999999999999,109571.4
0.0,2804.9,89.0,619101.6,608.1999999999999,111375.4
0.0,2809.9,90.0,619994.0,608.1999999999999,113180.4
0.0,2819.9,91.0,620922.2000000001,608.1999999999999,114987.4
0.0,2821.2999999999997,92.0,621708.0,608.1999999999999,116796.4
0.0,2825.2999999999997,93.0,622479.6,608.1999999999999,118605.4
0.0,2831.2999999999997,94.0,623268.9,608.1999999999999,120414.4
0.0,2837.2999999999997,95.0,623925.2999999999,608.1999999999999,122227.4
0.0,2840.2999999999997,96.0,624449.6,609.1999999999999,124040.4
0.0,2847.2999999999997,97.0,624956.5,609.1999999999999,125854.4
0.0,2851.2999999999997,98.0,625434.7999999999,609.1999999999999,127669.4
0.0,2859.2999999999997,99.0,625903.2999999999,609.1999999999999,129491.8
0.0,2860.2999999999997,100.0,626441.9,609.1999999999999,131316.19999999998
