"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","28","0","0","0"
"2","142","0","0","0"
"3","544","0","0","0"
"4","1622","73","73","0"
"5","4365","186","186","0"
"6","10580","324","324","0"
"7","22767","466","466","0"
"8","44095","619","649","0"
"9","78464","749","822","0"
"10","133672","924","1052","0"
"11","189359","1115","1309","0"
"12","248299","1333","1616","0"
"13","303261","1522","1883","0"
"14","359006","1666","2155","0"
"15","404714","1744","2358","0"
"16","446585","1817","2604","0"
"17","483559","1873","2800","0"
"18","514271","1916","2991","0"
"19","541708","1960","3172","0"
"20","564653","2002","3344","0"
"21","582303","2043","3502","0"
"22","596821","2075","3645","0"
"23","607257","2113","3782","0"
"24","615631","2139","3895","0"
"25","623080","2167","4028","0"
"26","629509","2189","4144","0"
"27","634412","2199","4225","0"
"28","638465","2215","4311","0"
"29","641970","2230","4405","0"
"30","644706","2237","4463","0"
"31","647183","2248","4537","0"
"32","649453","2256","4609","0"
"33","651311","2268","4684","0"
"34","653080","2274","4729","0"
"35","654690","2283","4786","0"
"36","656056","2288","4838","0"
"37","657298","2292","4883","0"
"38","658308","2296","4920","0"
"39","659242","2303","4961","0"
"40","660092","2311","5007","0"
"41","660741","2321","5041","0"
"42","661320","2323","5073","0"
"43","661832","2325","5094","0"
"44","662292","2325","5117","0"
"45","662694","2326","5145","0"
"46","663039","2328","5172","0"
"47","663362","2330","5191","0"
"48","663671","2331","5211","0"
"49","663951","2337","5232","0"
"50","664212","2337","5245","0"
"51","664448","2339","5258","0"
"52","664671","2340","5271","0"
"53","664875","2340","5280","0"
"54","665066","2345","5294","0"
"55","665242","2350","5308","0"
"56","665405","2353","5319","0"
"57","665578","2357","5331","0"
"58","665736","2361","5341","0"
"59","665890","2365","5350","0"
"60","666040","2369","5356","0"
"61","666187","2372","5364","0"
"62","666337","2372","5371","0"
"63","666493","2375","5379","0"
"64","666652","2377","5388","0"
"65","666809","2379","5396","0"
"66","666969","2381","5408","0"
"67","667111","2382","5416","0"
"68","667236","2384","5425","0"
"69","667363","2389","5436","0"
"70","667476","2394","5447","0"
"71","667589","2397","5457","0"
"72","667696","2398","5464","0"
"73","667798","2402","5474","0"
"74","667898","2405","5481","0"
"75","667992","2406","5486","0"
"76","668084","2409","5497","0"
"77","668173","2412","5507","0"
"78","668260","2412","5514","0"
"79","668343","2413","5519","0"
"80","668425","2416","5528","0"
"81","668492","2417","5534","0"
"82","668557","2420","5543","0"
"83","668618","2422","5548","0"
"84","668682","2425","5555","0"
"85","668744","2427","5559","0"
"86","668805","2429","5562","0"
"87","668866","2432","5570","0"
"88","668925","2434","5576","0"
"89","668981","2436","5580","0"
"90","669034","2438","5586","0"
"91","669082","2440","5593","0"
"92","669130","2441","5597","0"
"93","669178","2441","5603","0"
"94","669228","2442","5607","0"
"95","669280","2443","5614","0"
"96","669323","2444","5622","0"
"97","669362","2448","5629","0"
"98","669400","2449","5631","0"
"99","669437","2451","5635","0"
"100","669476","2451","5638","0"
