"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","22","0","0","0"
"2","134","0","0","0"
"3","519","0","0","0"
"4","1570","73","73","0"
"5","4269","186","186","0"
"6","10493","324","324","0"
"7","22603","465","465","0"
"8","43929","618","648","0"
"9","78747","747","821","0"
"10","134038","922","1049","0"
"11","189663","1115","1308","0"
"12","247216","1334","1613","0"
"13","300664","1523","1882","0"
"14","354593","1665","2153","0"
"15","400025","1746","2359","0"
"16","442349","1818","2608","0"
"17","479111","1873","2803","0"
"18","510423","1918","3001","0"
"19","538521","1967","3178","0"
"20","562426","2008","3354","0"
"21","581048","2050","3509","0"
"22","596718","2083","3648","0"
"23","608456","2116","3773","0"
"24","618007","2145","3899","0"
"25","626007","2168","4014","0"
"26","633076","2190","4130","0"
"27","638473","2204","4214","0"
"28","643250","2222","4302","0"
"29","647072","2234","4399","0"
"30","650178","2246","4475","0"
"31","653032","2257","4545","0"
"32","655933","2261","4603","0"
"33","658414","2274","4676","0"
"34","660626","2279","4732","0"
"35","662576","2284","4792","0"
"36","664000","2291","4841","0"
"37","665263","2294","4882","0"
"38","666217","2297","4926","0"
"39","666998","2301","4966","0"
"40","667671","2308","5006","0"
"41","668342","2314","5034","0"
"42","668995","2316","5065","0"
"43","669573","2316","5085","0"
"44","670135","2317","5103","0"
"45","670675","2317","5129","0"
"46","671141","2317","5147","0"
"47","671580","2318","5165","0"
"48","671994","2320","5184","0"
"49","672347","2326","5202","0"
"50","672679","2326","5209","0"
"51","672994","2329","5222","0"
"52","673280","2330","5232","0"
"53","673555","2330","5239","0"
"54","673817","2335","5252","0"
"55","674066","2340","5263","0"
"56","674309","2344","5277","0"
"57","674556","2349","5289","0"
"58","674753","2351","5297","0"
"59","674954","2356","5309","0"
"60","675136","2359","5316","0"
"61","675315","2361","5322","0"
"62","675498","2361","5330","0"
"63","675685","2363","5338","0"
"64","675871","2366","5352","0"
"65","676054","2368","5360","0"
"66","676247","2371","5372","0"
"67","676399","2373","5383","0"
"68","676535","2377","5398","0"
"69","676658","2382","5409","0"
"70","676770","2384","5418","0"
"71","676874","2388","5432","0"
"72","676977","2389","5442","0"
"73","677076","2392","5450","0"
"74","677170","2396","5459","0"
"75","677263","2398","5471","0"
"76","677352","2399","5479","0"
"77","677438","2401","5487","0"
"78","677522","2401","5493","0"
"79","677604","2403","5499","0"
"80","677676","2405","5507","0"
"81","677741","2407","5514","0"
"82","677807","2408","5520","0"
"83","677874","2412","5528","0"
"84","677933","2416","5536","0"
"85","677989","2420","5544","0"
"86","678040","2425","5553","0"
"87","678091","2428","5556","0"
"88","678146","2431","5562","0"
"89","678197","2433","5566","0"
"90","678246","2433","5573","0"
"91","678295","2436","5579","0"
"92","678341","2437","5584","0"
"93","678389","2438","5590","0"
"94","678434","2441","5597","0"
"95","678484","2443","5605","0"
"96","678532","2444","5616","0"
"97","678572","2448","5623","0"
"98","678611","2449","5627","0"
"99","678651","2452","5632","0"
"100","678691","2453","5636","0"
