"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","23","0","0","0"
"2","135","0","0","0"
"3","522","0","0","0"
"4","1575","73","73","0"
"5","4281","186","186","0"
"6","10475","324","324","0"
"7","22620","466","466","0"
"8","43880","618","648","0"
"9","78100","749","823","0"
"10","132240","926","1053","0"
"11","187270","1120","1313","0"
"12","244629","1338","1617","0"
"13","299176","1531","1891","0"
"14","354488","1673","2160","0"
"15","401518","1748","2364","0"
"16","445339","1820","2603","0"
"17","485444","1874","2800","0"
"18","519671","1918","2994","0"
"19","549345","1966","3176","0"
"20","574426","2005","3353","0"
"21","592737","2050","3505","0"
"22","608168","2086","3657","0"
"23","618683","2118","3788","0"
"24","627307","2143","3901","0"
"25","634670","2170","4022","0"
"26","640965","2187","4141","0"
"27","645736","2200","4220","0"
"28","649816","2213","4308","0"
"29","653359","2233","4412","0"
"30","656297","2242","4484","0"
"31","658923","2256","4554","0"
"32","661433","2267","4631","0"
"33","663600","2275","4703","0"
"34","665435","2279","4755","0"
"35","667148","2288","4819","0"
"36","668439","2293","4868","0"
"37","669478","2296","4917","0"
"38","670319","2301","4958","0"
"39","671092","2307","4993","0"
"40","671797","2312","5027","0"
"41","672501","2315","5058","0"
"42","673142","2317","5081","0"
"43","673734","2319","5103","0"
"44","674249","2320","5126","0"
"45","674733","2321","5154","0"
"46","675138","2322","5178","0"
"47","675496","2323","5192","0"
"48","675805","2324","5207","0"
"49","676071","2329","5227","0"
"50","676317","2330","5237","0"
"51","676567","2332","5249","0"
"52","676790","2336","5262","0"
"53","677009","2337","5269","0"
"54","677209","2342","5285","0"
"55","677391","2352","5304","0"
"56","677563","2354","5311","0"
"57","677739","2357","5321","0"
"58","677916","2359","5329","0"
"59","678091","2363","5335","0"
"60","678258","2366","5347","0"
"61","678416","2368","5359","0"
"62","678566","2368","5363","0"
"63","678721","2370","5371","0"
"64","678870","2374","5381","0"
"65","679025","2376","5392","0"
"66","679192","2379","5399","0"
"67","679349","2381","5407","0"
"68","679493","2382","5415","0"
"69","679629","2388","5426","0"
"70","679747","2391","5434","0"
"71","679856","2394","5446","0"
"72","679965","2396","5454","0"
"73","680071","2400","5461","0"
"74","680176","2404","5468","0"
"75","680280","2406","5478","0"
"76","680380","2407","5486","0"
"77","680471","2408","5494","0"
"78","680564","2408","5499","0"
"79","680655","2410","5507","0"
"80","680731","2410","5510","0"
"81","680813","2412","5519","0"
"82","680891","2413","5529","0"
"83","680964","2417","5536","0"
"84","681032","2421","5546","0"
"85","681100","2423","5552","0"
"86","681164","2428","5562","0"
"87","681222","2431","5565","0"
"88","681281","2435","5573","0"
"89","681344","2436","5577","0"
"90","681402","2437","5584","0"
"91","681456","2439","5590","0"
"92","681510","2439","5592","0"
"93","681565","2440","5597","0"
"94","681624","2443","5605","0"
"95","681691","2445","5614","0"
"96","681755","2449","5624","0"
"97","681816","2453","5631","0"
"98","681876","2454","5634","0"
"99","681932","2455","5637","0"
"100","681988","2455","5638","0"
