"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","470","0","0","0"
"2","1196","0","0","0"
"3","2338","0","0","0"
"4","4730","73","73","0"
"5","8658","186","186","0"
"6","15896","324","324","0"
"7","28170","466","466","0"
"8","49709","619","649","0"
"9","84631","749","823","0"
"10","139974","925","1051","0"
"11","195993","1114","1306","0"
"12","255068","1331","1609","0"
"13","310349","1518","1873","0"
"14","367102","1659","2142","0"
"15","414076","1740","2347","0"
"16","459196","1810","2589","0"
"17","501027","1868","2789","0"
"18","537740","1916","2986","0"
"19","569875","1962","3168","0"
"20","596479","2003","3348","0"
"21","615977","2045","3500","0"
"22","632773","2085","3653","0"
"23","644146","2119","3777","0"
"24","653076","2150","3907","0"
"25","660702","2175","4026","0"
"26","667033","2197","4148","0"
"27","671570","2209","4229","0"
"28","675464","2225","4307","0"
"29","679027","2242","4412","0"
"30","682008","2247","4490","0"
"31","684636","2256","4549","0"
"32","687132","2264","4619","0"
"33","689345","2279","4692","0"
"34","691110","2283","4746","0"
"35","692624","2288","4807","0"
"36","693886","2296","4860","0"
"37","694980","2300","4898","0"
"38","695919","2303","4937","0"
"39","696784","2307","4977","0"
"40","697593","2311","5008","0"
"41","698366","2315","5030","0"
"42","699084","2316","5058","0"
"43","699714","2319","5087","0"
"44","700266","2321","5111","0"
"45","700790","2321","5143","0"
"46","701226","2321","5160","0"
"47","701621","2322","5182","0"
"48","701972","2324","5194","0"
"49","702285","2329","5218","0"
"50","702573","2329","5224","0"
"51","702848","2333","5239","0"
"52","703104","2335","5254","0"
"53","703346","2335","5261","0"
"54","703576","2339","5271","0"
"55","703794","2345","5281","0"
"56","704010","2349","5295","0"
"57","704223","2351","5304","0"
"58","704427","2353","5313","0"
"59","704626","2358","5325","0"
"60","704812","2363","5334","0"
"61","704999","2366","5341","0"
"62","705193","2366","5349","0"
"63","705385","2368","5358","0"
"64","705574","2373","5369","0"
"65","705763","2375","5376","0"
"66","705955","2378","5388","0"
"67","706132","2379","5396","0"
"68","706298","2380","5404","0"
"69","706452","2385","5413","0"
"70","706602","2388","5425","0"
"71","706714","2393","5436","0"
"72","706822","2393","5443","0"
"73","706925","2396","5452","0"
"74","707033","2400","5459","0"
"75","707146","2401","5465","0"
"76","707254","2403","5478","0"
"77","707354","2404","5484","0"
"78","707447","2405","5492","0"
"79","707534","2407","5498","0"
"80","707614","2409","5507","0"
"81","707687","2411","5513","0"
"82","707761","2414","5522","0"
"83","707830","2417","5528","0"
"84","707897","2421","5541","0"
"85","707956","2423","5547","0"
"86","708011","2430","5556","0"
"87","708062","2432","5560","0"
"88","708112","2434","5567","0"
"89","708165","2435","5571","0"
"90","708217","2435","5575","0"
"91","708269","2436","5580","0"
"92","708319","2436","5582","0"
"93","708369","2436","5586","0"
"94","708425","2442","5597","0"
"95","708479","2444","5604","0"
"96","708534","2446","5613","0"
"97","708581","2453","5622","0"
"98","708626","2453","5623","0"
"99","708673","2453","5626","0"
"100","708717","2453","5627","0"
