"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","23","0","0","0"
"2","130","0","0","0"
"3","522","0","0","0"
"4","1578","73","73","0"
"5","4278","186","186","0"
"6","10450","324","324","0"
"7","22577","466","466","0"
"8","43860","619","649","0"
"9","78505","748","821","0"
"10","133792","923","1047","0"
"11","189876","1113","1305","0"
"12","249730","1330","1612","0"
"13","305863","1521","1879","0"
"14","363699","1665","2151","0"
"15","410697","1748","2362","0"
"16","453756","1816","2601","0"
"17","493394","1873","2802","0"
"18","526573","1920","2993","0"
"19","554910","1971","3184","0"
"20","578328","2007","3360","0"
"21","595626","2046","3512","0"
"22","609704","2087","3664","0"
"23","620650","2118","3787","0"
"24","629823","2146","3912","0"
"25","637235","2170","4034","0"
"26","643836","2187","4148","0"
"27","649026","2199","4225","0"
"28","653205","2214","4309","0"
"29","657157","2231","4406","0"
"30","660384","2242","4482","0"
"31","663112","2253","4552","0"
"32","665757","2261","4615","0"
"33","668009","2273","4696","0"
"34","669820","2279","4745","0"
"35","671407","2285","4793","0"
"36","672708","2291","4844","0"
"37","673852","2296","4891","0"
"38","674773","2300","4932","0"
"39","675532","2306","4971","0"
"40","676191","2312","5012","0"
"41","676738","2317","5036","0"
"42","677254","2317","5070","0"
"43","677704","2321","5099","0"
"44","678117","2322","5121","0"
"45","678497","2322","5144","0"
"46","678850","2324","5169","0"
"47","679169","2325","5189","0"
"48","679464","2328","5206","0"
"49","679737","2331","5226","0"
"50","679997","2331","5237","0"
"51","680223","2332","5248","0"
"52","680431","2333","5259","0"
"53","680630","2333","5272","0"
"54","680808","2337","5285","0"
"55","680979","2344","5295","0"
"56","681141","2348","5307","0"
"57","681313","2352","5317","0"
"58","681470","2355","5325","0"
"59","681627","2360","5332","0"
"60","681793","2362","5337","0"
"61","681946","2364","5342","0"
"62","682106","2364","5353","0"
"63","682270","2367","5364","0"
"64","682438","2369","5373","0"
"65","682609","2372","5383","0"
"66","682790","2376","5392","0"
"67","682946","2379","5405","0"
"68","683089","2382","5412","0"
"69","683222","2385","5418","0"
"70","683343","2388","5429","0"
"71","683460","2391","5441","0"
"72","683566","2391","5449","0"
"73","683668","2394","5454","0"
"74","683768","2398","5465","0"
"75","683864","2399","5472","0"
"76","683960","2400","5481","0"
"77","684053","2402","5487","0"
"78","684144","2403","5495","0"
"79","684236","2405","5502","0"
"80","684321","2407","5509","0"
"81","684392","2410","5516","0"
"82","684463","2412","5523","0"
"83","684530","2414","5529","0"
"84","684594","2417","5539","0"
"85","684658","2419","5545","0"
"86","684720","2424","5551","0"
"87","684775","2426","5559","0"
"88","684829","2428","5571","0"
"89","684877","2429","5573","0"
"90","684924","2431","5578","0"
"91","684971","2433","5582","0"
"92","685017","2433","5587","0"
"93","685062","2433","5590","0"
"94","685108","2435","5598","0"
"95","685153","2438","5607","0"
"96","685195","2441","5616","0"
"97","685235","2447","5625","0"
"98","685274","2449","5629","0"
"99","685313","2449","5630","0"
"100","685351","2449","5632","0"
