"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","23","0","0","0"
"2","130","0","0","0"
"3","519","0","0","0"
"4","1571","73","73","0"
"5","4277","186","186","0"
"6","10448","324","324","0"
"7","22571","466","466","0"
"8","43956","618","648","0"
"9","78652","749","822","0"
"10","133886","925","1052","0"
"11","189286","1118","1311","0"
"12","247732","1337","1619","0"
"13","301309","1527","1886","0"
"14","356024","1669","2156","0"
"15","401978","1753","2370","0"
"16","443781","1821","2600","0"
"17","483069","1874","2800","0"
"18","516716","1920","2993","0"
"19","545896","1968","3178","0"
"20","570559","2010","3348","0"
"21","589586","2059","3509","0"
"22","605504","2100","3652","0"
"23","617386","2130","3770","0"
"24","626916","2161","3896","0"
"25","634725","2182","4010","0"
"26","641381","2202","4131","0"
"27","646890","2212","4206","0"
"28","651760","2226","4291","0"
"29","655933","2240","4394","0"
"30","659351","2247","4470","0"
"31","662350","2255","4535","0"
"32","665171","2261","4590","0"
"33","667659","2272","4667","0"
"34","669773","2276","4722","0"
"35","671778","2287","4792","0"
"36","673246","2294","4851","0"
"37","674503","2296","4894","0"
"38","675561","2303","4925","0"
"39","676502","2308","4958","0"
"40","677441","2311","5003","0"
"41","678233","2315","5035","0"
"42","678887","2317","5065","0"
"43","679483","2319","5095","0"
"44","679991","2321","5118","0"
"45","680481","2321","5137","0"
"46","680918","2323","5165","0"
"47","681291","2324","5180","0"
"48","681630","2327","5195","0"
"49","681961","2330","5217","0"
"50","682265","2330","5226","0"
"51","682535","2331","5237","0"
"52","682791","2333","5249","0"
"53","683022","2333","5260","0"
"54","683265","2337","5273","0"
"55","683486","2344","5290","0"
"56","683681","2347","5302","0"
"57","683882","2351","5314","0"
"58","684076","2355","5323","0"
"59","684253","2360","5335","0"
"60","684409","2362","5342","0"
"61","684563","2363","5349","0"
"62","684720","2363","5361","0"
"63","684867","2364","5368","0"
"64","685023","2367","5376","0"
"65","685171","2370","5388","0"
"66","685319","2373","5401","0"
"67","685450","2379","5415","0"
"68","685564","2382","5422","0"
"69","685682","2388","5434","0"
"70","685779","2390","5438","0"
"71","685878","2393","5448","0"
"72","685989","2395","5459","0"
"73","686076","2399","5468","0"
"74","686154","2403","5479","0"
"75","686233","2404","5487","0"
"76","686308","2406","5497","0"
"77","686380","2408","5505","0"
"78","686449","2408","5514","0"
"79","686515","2409","5519","0"
"80","686577","2412","5527","0"
"81","686636","2414","5537","0"
"82","686695","2417","5547","0"
"83","686748","2421","5554","0"
"84","686800","2421","5560","0"
"85","686863","2426","5572","0"
"86","686918","2429","5578","0"
"87","686964","2431","5583","0"
"88","687010","2433","5590","0"
"89","687051","2434","5596","0"
"90","687092","2435","5602","0"
"91","687132","2437","5607","0"
"92","687170","2439","5614","0"
"93","687208","2439","5619","0"
"94","687245","2440","5621","0"
"95","687283","2445","5630","0"
"96","687320","2447","5639","0"
"97","687358","2449","5642","0"
"98","687391","2450","5644","0"
"99","687424","2452","5648","0"
"100","687457","2452","5650","0"
