"simulation_step","simulation_time","vehicles","crossings","alternative_routes_used"
"1","1","0","0","0"
"2","3","0","0","1"
"3","14","0","0","1"
"4","25","1","1","2"
"5","44","3","3","2"
"6","83","8","8","5"
"7","147","11","11","6"
"8","223","15","15","6"
"9","325","19","21","8"
"10","454","21","25","9"
"11","550","23","28","10"
"12","680","27","34","12"
"13","796","31","39","13"
"14","888","32","41","14"
"15","944","33","44","15"
"16","978","33","47","16"
"17","998","35","50","17"
"18","1009","35","51","18"
"19","1021","35","53","19"
"20","1026","36","55","20"
"21","1031","36","55","20"
"22","1037","36","56","20"
"23","1045","37","58","20"
"24","1047","37","58","20"
"25","1050","38","59","20"
"26","1051","38","59","20"
"27","1053","38","61","20"
"28","1055","38","62","20"
"29","1056","39","64","20"
"30","1057","39","65","20"
"31","1057","40","66","20"
"32","1057","40","66","20"
"33","1057","40","66","20"
"34","1058","40","67","20"
