"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","25","0","0","0","0"
"2","138","0","0","44","0"
"3","519","0","0","172","0"
"4","1580","128","128","406","0"
"5","4363","302","302","799","0"
"6","10666","464","464","1361","0"
"7","22959","615","615","2133","0"
"8","47008","765","847","3127","0"
"9","87723","922","1114","4372","0"
"10","154911","1098","1394","5902","0"
"11","234672","1250","1633","7610","0"
"12","324131","1424","1953","9507","0"
"13","418408","1603","2306","11619","0"
"14","522317","1700","2577","13950","0"
"15","643097","1769","2808","16430","0"
"16","779804","1822","3072","19071","0"
"17","914724","1865","3348","21882","0"
"18","1061092","1903","3610","24878","0"
"19","1198552","1933","3831","28068","0"
"20","1328847","1954","4034","31434","0"
"21","1465940","1991","4292","34950","0"
"22","1600784","2008","4522","38645","0"
"23","1737209","2034","4720","42481","0"
"24","1868395","2067","4941","46464","0"
"25","1994293","2086","5147","50596","0"
"26","2114127","2105","5362","54890","0"
"27","2231279","2126","5566","59324","0"
"28","2342667","2135","5770","63904","0"
"29","2451131","2146","5971","68626","0"
"30","2557340","2152","6168","73484","0"
"31","2663783","2161","6375","78485","0"
"32","2765995","2179","6578","83615","0"
"33","2862207","2191","6769","88880","0"
"34","2954272","2201","6971","94285","0"
"35","3045848","2209","7161","99865","0"
"36","3137729","2216","7346","105566","0"
"37","3223275","2226","7542","111403","0"
"38","3302571","2230","7738","117366","0"
"39","3383734","2238","7905","123455","0"
"40","3470524","2241","8072","129646","0"
"41","3551865","2246","8240","135936","0"
"42","3634506","2249","8420","142334","0"
"43","3704897","2252","8577","148879","0"
"44","3773965","2255","8726","155522","0"
"45","3839960","2256","8892","162246","0"
"46","3897903","2258","9062","169086","0"
"47","3951352","2262","9209","176054","0"
"48","4002422","2264","9338","183125","0"
"49","4052598","2265","9467","190278","0"
"50","4099561","2266","9629","197539","0"
"51","4144316","2267","9764","204903","0"
"52","4183471","2268","9851","212353","0"
"53","4220273","2268","9974","219856","0"
"54","4256053","2271","10112","227434","0"
"55","4290473","2274","10226","235111","0"
"56","4324157","2275","10338","242889","0"
"57","4357340","2276","10447","250723","0"
"58","4388849","2276","10558","258634","0"
"59","4417834","2279","10663","266616","0"
"60","4445990","2280","10744","274680","0"
"61","4473813","2281","10837","282807","0"
"62","4499496","2281","10948","291003","0"
"63","4522573","2283","11047","299276","0"
"64","4543384","2283","11124","307599","0"
"65","4561614","2283","11198","315985","0"
"66","4578777","2283","11279","324407","0"
"67","4594575","2283","11363","332864","0"
"68","4610086","2283","11434","341397","0"
"69","4626273","2284","11500","349992","0"
"70","4640859","2287","11563","358626","0"
"71","4655062","2288","11622","367294","0"
"72","4668105","2288","11684","375998","0"
"73","4679223","2290","11740","384729","0"
"74","4690034","2292","11796","393494","0"
"75","4700012","2292","11853","402296","0"
"76","4709992","2294","11905","411130","0"
"77","4719061","2295","11959","419988","0"
"78","4727312","2295","12000","428874","0"
"79","4735940","2295","12043","437781","0"
"80","4744282","2296","12083","446720","0"
"81","4752136","2296","12124","455680","0"
"82","4760023","2297","12162","464673","0"
"83","4767429","2299","12204","473688","0"
"84","4774601","2299","12242","482726","0"
"85","4781305","2300","12270","491781","0"
"86","4787494","2300","12289","500858","0"
"87","4793893","2300","12330","509945","0"
"88","4799502","2301","12364","519050","0"
"89","4805156","2301","12391","528170","0"
"90","4810616","2302","12411","537304","0"
"91","4815601","2302","12439","546449","0"
"92","4820822","2303","12463","555601","0"
"93","4825515","2304","12484","564761","0"
"94","4830209","2304","12508","573934","0"
"95","4835207","2304","12529","583124","0"
"96","4840208","2304","12552","592317","0"
"97","4845090","2305","12576","601518","0"
"98","4849750","2305","12593","610729","0"
"99","4853829","2307","12607","619953","0"
"100","4857749","2307","12627","629186","0"
