alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
0.0,0.0,1.0,74.3,0.0,0.0
0.0,0.0,2.0,253.8,0.0,44.0
0.0,0.0,3.0,700.6999999999999,0.0,172.0
0.0,128.0,4.0,1939.5,128.0,406.0
0.0,302.0,5.0,4905.099999999999,302.0,800.3
0.0,463.3,6.0,11379.5,463.3,1365.3999999999999
0.0,614.3000000000001,7.0,23799.399999999998,614.3000000000001,2142.0
0.0,843.7,8.0,48052.0,762.9,3133.6
0.0,1109.3,9.0,89168.2,920.4,4378.5
0.0,1388.5,10.0,156771.5,1095.1000000000001,5911.5
0.0,1630.1,11.0,236566.3,1248.6000000000001,7630.6
0.0,1940.0,12.0,325916.2,1417.5,9545.300000000001
0.0,2287.9,13.0,421847.9,1589.9,11683.1
0.0,2566.7000000000003,14.0,527373.7000000001,1689.7,14039.2
0.0,2797.7999999999997,15.0,640715.6,1762.4,16557.399999999998
0.0,3064.4,16.0,763101.8,1818.8,19240.3
0.0,3345.8,17.0,887405.2,1866.7,22092.600000000002
0.0,3601.6,18.0,1023289.7,1902.6,25126.2
0.0,3820.9,19.0,1151131.3,1934.4,28348.9
0.0,4031.6,20.0,1273707.5,1958.3,31744.0
0.0,4269.3,21.0,1401843.9000000001,1987.0,35296.6
0.0,4490.2,22.0,1527488.9,2004.8,39017.799999999996
0.0,4687.099999999999,23.0,1651183.3,2033.8,42909.9
0.0,4907.2,24.0,1770419.9,2064.2000000000003,46936.299999999996
0.0,5127.2,25.0,1886876.7,2086.7999999999997,51114.9
0.0,5342.2,26.0,2002866.6,2110.2999999999997,55449.1
0.0,5530.599999999999,27.0,2117474.0,2126.7999999999997,59931.2
0.0,5736.2,28.0,2227582.6999999997,2139.2000000000003,64558.0
0.0,5934.5,29.0,2335841.5,2149.7999999999997,69326.90000000001
0.0,6139.9,30.0,2441958.6999999997,2161.5,74231.8
0.0,6335.6,31.0,2545769.9,2173.1,79288.3
0.0,6539.7,32.0,2644097.1,2184.9,84484.0
0.0,6744.2,33.0,2742722.4,2195.7999999999997,89820.90000000001
0.0,6951.8,34.0,2837875.5,2205.1,95292.0
0.0,7136.0,35.0,2932174.3000000003,2212.1,100911.6
0.0,7308.7,36.0,3027387.3000000003,2218.7000000000003,106660.1
0.0,7497.8,37.0,3120458.7,2226.1,112542.3
0.0,7691.2,38.0,3212613.5,2233.7999999999997,118559.2
0.0,7865.6,39.0,3299180.2,2240.9,124707.2
0.0,8033.7,40.0,3380665.5,2244.7999999999997,130975.3
0.0,8208.5,41.0,3459518.6,2248.5,137353.80000000002
0.0,8381.199999999999,42.0,3538035.2,2253.0,143848.5
0.0,8541.699999999999,43.0,3611515.3,2256.4,150461.1
0.0,8699.699999999999,44.0,3681979.1,2259.4,157192.80000000002
0.0,8860.0,45.0,3748632.1,2262.4,164037.0
0.0,9017.300000000001,46.0,3811019.6,2264.4,170988.69999999998
0.0,9165.699999999999,47.0,3869909.9,2266.2999999999997,178047.30000000002
0.0,9306.9,48.0,3926456.0,2268.1,185203.5
0.0,9451.6,49.0,3980781.7,2270.9,192457.6
0.0,9589.9,50.0,4033750.7,2272.1,199817.3
0.0,9727.800000000001,51.0,4083938.9,2273.4,207265.3
0.0,9848.6,52.0,4130511.2,2274.9,214805.4
0.0,9977.4,53.0,4175405.5,2275.7999999999997,222429.3
0.0,10102.6,54.0,4216785.2,2277.5,230143.7
0.0,10222.4,55.0,4257138.2,2279.1,237947.2
0.0,10339.699999999999,56.0,4296087.7,2281.1,245835.7
0.0,10451.800000000001,57.0,4334090.600000001,2282.2000000000003,253802.5
0.0,10559.1,58.0,4368399.2,2283.0,261836.4
0.0,10659.6,59.0,4400908.899999999,2283.6,269948.0
0.0,10760.9,60.0,4431919.600000001,2284.2000000000003,278136.8
0.0,10856.1,61.0,4461538.2,2284.2999999999997,286397.89999999997
0.0,10949.199999999999,62.0,4489492.600000001,2285.1,294719.2
0.0,11039.4,63.0,4515340.7,2285.7000000000003,303103.5
0.0,11120.6,64.0,4539557.2,2286.1,311550.7
0.0,11203.9,65.0,4561747.100000001,2286.6,320053.10000000003
0.0,11284.800000000001,66.0,4582520.100000001,2287.1,328609.5
0.0,11363.1,67.0,4601597.8,2287.4,337218.5
0.0,11434.6,68.0,4618788.7,2288.1,345878.60000000003
0.0,11506.0,69.0,4635079.7,2289.2000000000003,354581.39999999997
0.0,11573.4,70.0,4650224.399999999,2289.6,363327.7
0.0,11641.300000000001,71.0,4664938.2,2290.2000000000003,372116.10000000003
0.0,11702.699999999999,72.0,4679104.399999999,2290.6,380942.60000000003
0.0,11762.300000000001,73.0,4692134.5,2291.2000000000003,389802.1
0.0,11815.199999999999,74.0,4704440.0,2292.0,398695.3
0.0,11868.1,75.0,4716138.7,2292.2000000000003,407626.1
0.0,11918.8,76.0,4727417.899999999,2292.6,416588.7
0.0,11970.1,77.0,4738314.0,2293.7000000000003,425584.3
0.0,12014.8,78.0,4748549.899999999,2294.2000000000003,434609.5
0.0,12057.8,79.0,4758282.600000001,2294.4,443664.3
0.0,12097.1,80.0,4767496.8,2294.6,452744.4
0.0,12138.3,81.0,4776278.2,2295.0,461848.4
0.0,12175.5,82.0,4784678.8,2295.7999999999997,470977.6
0.0,12210.6,83.0,4792816.5,2296.1,480128.2
0.0,12245.2,84.0,4800805.399999999,2296.2000000000003,489300.2
0.0,12278.0,85.0,4808467.7,2296.6,498491.2
0.0,12305.9,86.0,4815989.3,2297.1,507704.3
0.0,12334.2,87.0,4823272.600000001,2297.2999999999997,516933.8
0.0,12363.3,88.0,4830097.5,2297.6,526178.0
0.0,12389.4,89.0,4836779.8,2297.7000000000003,535439.1
0.0,12414.6,90.0,4843234.8,2298.7000000000003,544715.7999999999
0.0,12436.5,91.0,4849310.399999999,2299.0,554005.4
0.0,12459.9,92.0,4855389.600000001,2300.6,563307.5
0.0,12480.1,93.0,4861315.8,2301.1,572623.1
0.0,12501.6,94.0,4867067.399999999,2301.6,581951.7999999999
0.0,12519.4,95.0,4872799.7,2301.7999999999997,591292.6
0.0,12538.2,96.0,4878426.399999999,2302.1,600639.9
0.0,12556.3,97.0,4883882.399999999,2302.2999999999997,609998.2999999999
0.0,12573.5,98.0,4889225.2,2303.0,619369.9
0.0,12588.6,99.0,4894408.899999999,2303.6,628751.2000000001
0.0,12607.2,100.0,4899466.5,2303.7000000000003,638141.7000000001
