"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","26","0","0","0","0"
"2","156","0","0","44","0"
"3","636","0","0","172","0"
"4","1903","128","128","406","0"
"5","4763","302","302","800","0"
"6","11216","463","463","1364","0"
"7","23856","613","613","2143","0"
"8","48690","761","840","3137","0"
"9","90882","919","1106","4391","0"
"10","159870","1091","1381","5940","0"
"11","241109","1246","1624","7677","0"
"12","332066","1417","1934","9609","0"
"13","430162","1584","2275","11767","0"
"14","537180","1684","2552","14156","0"
"15","647368","1758","2783","16706","0"
"16","762991","1819","3062","19422","0"
"17","879609","1872","3348","22313","0"
"18","1005398","1902","3587","25389","0"
"19","1129964","1936","3812","28653","0"
"20","1248635","1957","4022","32085","0"
"21","1376253","1990","4263","35678","0"
"22","1503252","2012","4495","39434","0"
"23","1626016","2040","4677","43384","0"
"24","1749440","2070","4902","47465","0"
"25","1874856","2095","5134","51693","0"
"26","1993575","2118","5351","56077","0"
"27","2105676","2134","5526","60600","0"
"28","2214009","2151","5749","65279","0"
"29","2327810","2164","5957","70100","0"
"30","2442465","2178","6172","75062","0"
"31","2545142","2187","6375","80160","0"
"32","2646782","2195","6570","85394","0"
"33","2751585","2209","6774","90772","0"
"34","2851177","2217","6981","96287","0"
"35","2953600","2225","7168","101949","0"
"36","3054570","2233","7353","107734","0"
"37","3154640","2237","7547","113655","0"
"38","3253981","2241","7729","119718","0"
"39","3349886","2254","7913","125938","0"
"40","3438764","2257","8089","132300","0"
"41","3523021","2260","8243","138785","0"
"42","3603261","2264","8417","145351","0"
"43","3673655","2266","8592","152038","0"
"44","3741853","2268","8743","158862","0"
"45","3809199","2273","8899","165815","0"
"46","3870906","2274","9067","172882","0"
"47","3929667","2274","9213","180061","0"
"48","3987754","2274","9356","187336","0"
"49","4046690","2278","9490","194702","0"
"50","4109265","2278","9621","202167","0"
"51","4172531","2278","9794","209704","0"
"52","4224364","2281","9917","217365","0"
"53","4273513","2281","10030","225115","0"
"54","4323836","2283","10157","232950","0"
"55","4374329","2284","10282","240876","0"
"56","4426369","2286","10396","248875","0"
"57","4479910","2287","10505","256941","0"
"58","4527791","2289","10611","265088","0"
"59","4574611","2290","10722","273309","0"
"60","4620591","2291","10811","281617","0"
"61","4658632","2291","10908","289992","0"
"62","4697396","2292","10990","298434","0"
"63","4731736","2292","11085","306920","0"
"64","4763698","2292","11162","315472","0"
"65","4794299","2292","11252","324087","0"
"66","4821757","2293","11325","332756","0"
"67","4848408","2293","11411","341459","0"
"68","4870001","2293","11484","350220","0"
"69","4890496","2293","11549","359035","0"
"70","4910033","2293","11617","367886","0"
"71","4929905","2293","11684","376779","0"
"72","4949513","2293","11742","385714","0"
"73","4964933","2293","11791","394667","0"
"74","4979021","2293","11836","403655","0"
"75","4993538","2293","11884","412694","0"
"76","5008710","2293","11931","421768","0"
"77","5022382","2294","11974","430865","0"
"78","5035655","2296","12011","439999","0"
"79","5048173","2296","12050","449168","0"
"80","5059238","2296","12086","458362","0"
"81","5070602","2296","12128","467590","0"
"82","5081556","2298","12159","476833","0"
"83","5092561","2298","12191","486094","0"
"84","5103977","2298","12220","495377","0"
"85","5114087","2300","12255","504678","0"
"86","5124569","2301","12281","513994","0"
"87","5134427","2302","12314","523320","0"
"88","5143380","2302","12337","532661","0"
"89","5152677","2303","12361","542014","0"
"90","5161856","2304","12387","551379","0"
"91","5170307","2304","12410","560755","0"
"92","5178370","2306","12440","570141","0"
"93","5186380","2307","12459","579536","0"
"94","5194157","2307","12478","588942","0"
"95","5201991","2307","12497","598357","0"
"96","5209597","2308","12518","607775","0"
"97","5217123","2308","12532","617203","0"
"98","5224611","2309","12544","626635","0"
"99","5232144","2309","12555","636072","0"
"100","5239121","2309","12576","645511","0"
