"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","23","0","0","0","0"
"2","130","0","0","44","0"
"3","509","0","0","172","0"
"4","1562","128","128","406","0"
"5","4413","302","302","801","0"
"6","10846","463","463","1368","0"
"7","23475","614","614","2148","0"
"8","48157","762","843","3142","0"
"9","90273","921","1110","4395","0"
"10","159396","1097","1393","5935","0"
"11","239378","1252","1637","7658","0"
"12","329652","1423","1946","9588","0"
"13","425468","1596","2297","11731","0"
"14","530552","1692","2572","14101","0"
"15","649492","1766","2808","16627","0"
"16","785941","1824","3080","19328","0"
"17","927813","1870","3352","22217","0"
"18","1084760","1909","3612","25281","0"
"19","1214623","1949","3849","28536","0"
"20","1335628","1975","4060","31967","0"
"21","1464963","2003","4288","35557","0"
"22","1590105","2024","4514","39331","0"
"23","1710638","2048","4716","43286","0"
"24","1822231","2079","4939","47371","0"
"25","1930893","2095","5155","51616","0"
"26","2041941","2115","5358","56011","0"
"27","2150583","2134","5571","60554","0"
"28","2256268","2143","5772","65255","0"
"29","2356077","2153","5970","70099","0"
"30","2456026","2163","6148","75093","0"
"31","2557537","2171","6335","80228","0"
"32","2655137","2183","6536","85482","0"
"33","2747639","2195","6759","90886","0"
"34","2846742","2204","6949","96439","0"
"35","2942270","2211","7136","102147","0"
"36","3040733","2218","7308","107962","0"
"37","3132890","2228","7516","113948","0"
"38","3226924","2234","7676","120110","0"
"39","3317895","2241","7844","126382","0"
"40","3401926","2243","8014","132767","0"
"41","3481239","2246","8201","139246","0"
"42","3564795","2250","8361","145837","0"
"43","3641732","2255","8517","152531","0"
"44","3711480","2259","8672","159335","0"
"45","3779284","2261","8844","166263","0"
"46","3841307","2262","8994","173299","0"
"47","3902236","2266","9127","180418","0"
"48","3956145","2267","9255","187623","0"
"49","4007286","2270","9424","194916","0"
"50","4056427","2270","9559","202334","0"
"51","4104963","2273","9674","209837","0"
"52","4149931","2273","9792","217408","0"
"53","4191707","2276","9933","225071","0"
"54","4228943","2278","10064","232825","0"
"55","4262661","2278","10178","240668","0"
"56","4295991","2279","10283","248581","0"
"57","4327629","2281","10404","256566","0"
"58","4357159","2284","10524","264621","0"
"59","4389070","2285","10617","272762","0"
"60","4419468","2285","10727","280963","0"
"61","4449322","2285","10829","289245","0"
"62","4478704","2286","10926","297574","0"
"63","4503372","2286","11011","305957","0"
"64","4526816","2287","11106","314419","0"
"65","4548594","2287","11192","322942","0"
"66","4570161","2287","11285","331513","0"
"67","4590011","2288","11364","340154","0"
"68","4608087","2288","11450","348845","0"
"69","4624983","2289","11529","357567","0"
"70","4640797","2289","11597","366342","0"
"71","4655819","2289","11667","375148","0"
"72","4669992","2289","11740","383985","0"
"73","4683397","2290","11813","392857","0"
"74","4696157","2291","11861","401771","0"
"75","4708681","2291","11911","410717","0"
"76","4721285","2291","11974","419686","0"
"77","4732752","2291","12028","428706","0"
"78","4744124","2291","12070","437763","0"
"79","4755361","2291","12109","446851","0"
"80","4765314","2291","12157","455965","0"
"81","4774470","2292","12197","465110","0"
"82","4783467","2292","12238","474292","0"
"83","4792024","2293","12265","483500","0"
"84","4799591","2293","12303","492717","0"
"85","4807221","2293","12342","501965","0"
"86","4815049","2294","12375","511244","0"
"87","4822451","2294","12398","520542","0"
"88","4829551","2294","12431","529860","0"
"89","4836128","2294","12465","539197","0"
"90","4842263","2294","12490","548562","0"
"91","4848197","2294","12507","557942","0"
"92","4854115","2295","12529","567337","0"
"93","4859836","2295","12551","576748","0"
"94","4865274","2296","12572","586179","0"
"95","4870592","2297","12589","595623","0"
"96","4875764","2297","12603","605073","0"
"97","4881000","2297","12624","614532","0"
"98","4886212","2297","12640","624006","0"
"99","4891282","2297","12659","633486","0"
"100","4896288","2297","12676","642981","0"
