"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","24","0","0","0","0"
"2","137","0","0","44","0"
"3","515","0","0","172","0"
"4","1573","128","128","406","0"
"5","4379","302","302","800","0"
"6","10917","462","462","1364","0"
"7","23485","615","615","2133","0"
"8","47917","765","847","3117","0"
"9","89325","918","1107","4353","0"
"10","157732","1092","1388","5878","0"
"11","240272","1245","1630","7584","0"
"12","331117","1417","1943","9484","0"
"13","430132","1590","2291","11610","0"
"14","538551","1690","2571","13958","0"
"15","650944","1759","2792","16480","0"
"16","767810","1815","3057","19154","0"
"17","880425","1863","3339","21995","0"
"18","1006798","1905","3601","25023","0"
"19","1128812","1934","3820","28247","0"
"20","1243121","1958","4028","31661","0"
"21","1359370","1986","4264","35224","0"
"22","1471515","2003","4475","38963","0"
"23","1579866","2031","4669","42896","0"
"24","1685044","2064","4895","46971","0"
"25","1784990","2087","5103","51188","0"
"26","1881959","2114","5327","55533","0"
"27","1979644","2126","5520","60020","0"
"28","2078252","2136","5715","64658","0"
"29","2179467","2150","5907","69422","0"
"30","2283390","2164","6119","74306","0"
"31","2383707","2178","6313","79350","0"
"32","2472737","2190","6527","84515","0"
"33","2562615","2198","6728","89830","0"
"34","2652152","2210","6954","95283","0"
"35","2737036","2214","7163","100863","0"
"36","2822273","2221","7322","106574","0"
"37","2911071","2228","7493","112398","0"
"38","2998922","2234","7716","118348","0"
"39","3081946","2240","7908","124442","0"
"40","3163411","2243","8073","130683","0"
"41","3246039","2250","8248","137035","0"
"42","3323357","2252","8433","143502","0"
"43","3395086","2255","8603","150085","0"
"44","3456580","2258","8754","156793","0"
"45","3518095","2261","8905","163616","0"
"46","3576326","2263","9061","170547","0"
"47","3629926","2263","9198","177595","0"
"48","3682707","2264","9325","184723","0"
"49","3736846","2266","9460","191963","0"
"50","3787554","2269","9603","199293","0"
"51","3833396","2272","9750","206719","0"
"52","3875325","2273","9862","214246","0"
"53","3915836","2273","9978","221836","0"
"54","3954814","2275","10098","229513","0"
"55","3992147","2276","10221","237294","0"
"56","4029129","2276","10338","245152","0"
"57","4066681","2277","10452","253071","0"
"58","4100388","2277","10575","261069","0"
"59","4131394","2277","10667","269168","0"
"60","4162998","2278","10763","277366","0"
"61","4193809","2278","10865","285621","0"
"62","4223553","2279","10960","293937","0"
"63","4251394","2279","11055","302308","0"
"64","4275633","2279","11138","310733","0"
"65","4297568","2279","11217","319206","0"
"66","4316426","2280","11299","327735","0"
"67","4332570","2280","11377","336331","0"
"68","4347302","2280","11456","344982","0"
"69","4360466","2281","11525","353674","0"
"70","4373626","2281","11607","362413","0"
"71","4385208","2281","11674","371209","0"
"72","4395817","2281","11733","380054","0"
"73","4406012","2282","11793","388932","0"
"74","4415904","2284","11847","397839","0"
"75","4425720","2286","11904","406773","0"
"76","4435062","2286","11953","415747","0"
"77","4444514","2289","12003","424761","0"
"78","4452955","2290","12053","433806","0"
"79","4461233","2290","12094","442884","0"
"80","4468986","2290","12128","451983","0"
"81","4475904","2291","12172","461101","0"
"82","4482808","2291","12209","470240","0"
"83","4489589","2291","12239","479411","0"
"84","4496502","2291","12281","488600","0"
"85","4502549","2291","12307","497813","0"
"86","4508355","2291","12336","507041","0"
"87","4513716","2291","12366","516292","0"
"88","4518832","2291","12396","525563","0"
"89","4523793","2291","12414","534858","0"
"90","4528527","2292","12440","544157","0"
"91","4533282","2292","12470","553468","0"
"92","4538070","2293","12493","562811","0"
"93","4542723","2293","12510","572181","0"
"94","4547314","2294","12536","581555","0"
"95","4552084","2294","12568","590948","0"
"96","4556904","2295","12589","600355","0"
"97","4561535","2295","12602","609777","0"
"98","4566255","2297","12628","619202","0"
"99","4570519","2298","12652","628646","0"
"100","4574654","2298","12669","638104","0"
