"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","7","0","0","0","0"
"2","36","0","0","2","6"
"3","129","0","0","15","28"
"4","370","22","22","44","56"
"5","957","64","64","92","96"
"6","2255","105","105","179","185"
"7","4721","155","155","299","374"
"8","8782","202","219","459","525"
"9","16827","254","297","684","786"
"10","29690","307","378","979","1162"
"11","43870","359","458","1336","1546"
"12","57510","404","532","1739","1993"
"13","71486","464","640","2189","2429"
"14","86551","495","726","2698","2865"
"15","100914","504","791","3264","3227"
"16","113575","517","862","3874","3592"
"17","124844","523","936","4547","3964"
"18","138962","531","1001","5277","4447"
"19","152663","539","1056","6058","4923"
"20","164395","545","1114","6889","5549"
"21","174654","554","1172","7747","5960"
"22","184849","556","1217","8645","6263"
"23","194275","563","1256","9578","6495"
"24","201795","568","1295","10551","6721"
"25","209090","569","1340","11563","6899"
"26","216468","575","1387","12613","7093"
"27","222329","580","1437","13695","7279"
"28","226621","582","1475","14819","7451"
"29","230651","586","1504","15978","7636"
"30","234357","587","1548","17160","7809"
"31","238118","590","1590","18376","7955"
"32","241110","590","1622","19623","8068"
"33","243648","591","1657","20888","8171"
"34","245915","592","1690","22178","8245"
"35","247948","594","1716","23493","8323"
"36","249719","594","1743","24832","8412"
"37","251456","595","1778","26193","8502"
"38","253238","595","1809","27568","8634"
"39","254799","595","1824","28965","8725"
"40","256254","595","1844","30368","8779"
"41","257568","595","1872","31790","8825"
"42","258872","595","1894","33220","8856"
"43","260148","595","1911","34662","8881"
"44","261421","595","1933","36110","8906"
"45","262832","595","1950","37576","8951"
"46","263663","598","1966","39054","9005"
"47","264473","599","1981","40536","9041"
"48","265128","599","1999","42025","9070"
"49","265673","600","2011","43523","9092"
"50","266172","601","2023","45027","9111"
"51","266610","601","2035","46539","9134"
"52","267094","601","2047","48055","9158"
"53","267490","601","2055","49578","9176"
"54","267882","601","2065","51112","9194"
"55","268269","601","2075","52653","9220"
"56","268637","603","2086","54203","9243"
"57","269001","603","2089","55758","9264"
"58","269331","603","2100","57314","9275"
"59","269613","603","2107","58876","9310"
"60","269804","603","2116","60440","9320"
"61","269997","603","2122","62012","9342"
"62","270164","603","2131","63588","9364"
"63","270342","603","2132","65169","9387"
"64","270506","603","2139","66752","9410"
"65","270620","603","2143","68341","9420"
"66","270714","603","2149","69934","9426"
"67","270788","603","2150","71528","9433"
"68","270862","603","2155","73122","9440"
"69","270936","603","2160","74717","9448"
"70","271009","603","2162","76312","9455"
"71","271082","603","2163","77908","9462"
"72","271155","603","2168","79504","9470"
"73","271216","603","2170","81102","9478"
"74","271277","603","2171","82701","9487"
"75","271341","604","2175","84302","9495"
"76","271401","604","2177","85904","9502"
"77","271461","605","2179","87507","9509"
"78","271520","606","2181","89110","9516"
"79","271578","607","2183","90714","9524"
"80","271636","607","2183","92318","9531"
"81","271693","607","2186","93923","9538"
"82","271749","607","2187","95528","9545"
"83","271805","607","2187","97134","9552"
"84","271861","607","2188","98740","9559"
"85","271919","607","2192","100347","9566"
"86","271974","607","2193","101954","9573"
"87","272035","607","2194","103562","9580"
"88","272097","607","2195","105171","9587"
"89","272160","607","2197","106781","9594"
"90","272214","607","2198","108392","9601"
"91","272263","608","2201","110005","9608"
"92","272312","608","2201","111618","9615"
"93","272361","608","2202","113232","9622"
"94","272414","608","2205","114847","9629"
"95","272468","608","2207","116464","9637"
"96","272521","608","2210","118082","9646"
"97","272571","608","2212","119704","9654"
"98","272620","608","2214","121327","9662"
"99","272664","608","2217","122953","9670"
"100","272708","608","2219","124581","9678"
