"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","32","0","0","2","6"
"3","139","0","0","15","28"
"4","369","22","22","44","56"
"5","945","64","64","92","96"
"6","2284","105","105","179","185"
"7","4868","155","155","299","374"
"8","9045","202","219","459","525"
"9","17302","254","297","682","786"
"10","30482","308","379","976","1162"
"11","44791","360","459","1331","1544"
"12","58557","405","534","1730","1966"
"13","72601","464","645","2176","2344"
"14","87189","494","726","2695","2743"
"15","102174","501","786","3275","3246"
"16","117621","517","862","3919","3768"
"17","130729","525","935","4628","4146"
"18","144320","534","998","5402","4542"
"19","158564","547","1053","6225","5090"
"20","169984","554","1112","7096","5901"
"21","179536","559","1164","8007","6210"
"22","188040","561","1206","8964","6486"
"23","196159","564","1247","9952","6693"
"24","204711","567","1290","10978","6863"
"25","212943","569","1334","12034","7039"
"26","221790","575","1378","13130","7232"
"27","228464","578","1419","14263","7406"
"28","233285","587","1467","15433","7559"
"29","236848","592","1502","16633","7673"
"30","239845","593","1538","17853","7761"
"31","242860","597","1572","19105","7840"
"32","245660","600","1609","20377","7905"
"33","248583","600","1638","21669","7977"
"34","251175","602","1672","22980","8063"
"35","254318","604","1697","24312","8159"
"36","256867","605","1733","25656","8273"
"37","259528","605","1752","27011","8318"
"38","262098","605","1786","28380","8408"
"39","263804","605","1810","29763","8471"
"40","265102","605","1840","31155","8550"
"41","266129","606","1870","32562","8606"
"42","266950","606","1901","33986","8655"
"43","267614","608","1920","35423","8708"
"44","268176","608","1934","36870","8755"
"45","268698","608","1954","38335","8798"
"46","269138","609","1973","39806","8847"
"47","269546","609","1988","41293","8886"
"48","269926","609","2003","42784","8925"
"49","270260","609","2021","44281","8942"
"50","270565","609","2033","45784","8952"
"51","270892","609","2043","47295","8970"
"52","271179","609","2052","48814","8989"
"53","271444","609","2061","50338","8999"
"54","271674","609","2067","51872","9009"
"55","271899","609","2083","53410","9017"
"56","272079","611","2094","54959","9022"
"57","272259","611","2100","56510","9025"
"58","272455","611","2106","58065","9028"
"59","272647","611","2119","59622","9030"
"60","272780","611","2129","61187","9034"
"61","272882","611","2134","62754","9034"
"62","272981","611","2136","64321","9035"
"63","273082","611","2144","65889","9035"
"64","273173","611","2152","67460","9038"
"65","273256","611","2156","69032","9039"
"66","273331","611","2157","70604","9040"
"67","273407","611","2166","72176","9040"
"68","273481","611","2170","73750","9043"
"69","273562","611","2174","75326","9050"
"70","273646","611","2177","76903","9055"
"71","273749","611","2185","78482","9059"
"72","273828","611","2187","80062","9061"
"73","273900","612","2195","81643","9061"
"74","273963","612","2198","83228","9062"
"75","274025","612","2202","84813","9062"
"76","274081","612","2204","86398","9062"
"77","274135","613","2209","87983","9062"
"78","274185","613","2212","89568","9063"
"79","274240","613","2214","91153","9063"
"80","274299","613","2218","92738","9063"
"81","274373","613","2222","94324","9063"
"82","274427","613","2226","95911","9063"
"83","274481","613","2227","97501","9063"
"84","274536","613","2229","99091","9063"
"85","274590","614","2235","100681","9063"
"86","274642","614","2238","102273","9063"
"87","274690","614","2238","103865","9063"
"88","274739","614","2241","105457","9063"
"89","274770","614","2242","107050","9063"
"90","274802","614","2245","108643","9063"
"91","274830","614","2248","110237","9063"
"92","274857","614","2249","111831","9064"
"93","274884","614","2252","113425","9064"
"94","274910","614","2253","115019","9064"
"95","274939","614","2255","116613","9064"
"96","274965","615","2257","118207","9064"
"97","274995","615","2258","119802","9064"
"98","275025","615","2260","121397","9064"
"99","275051","615","2260","122992","9064"
"100","275076","615","2262","124587","9064"
