"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","10","0","0","0","0"
"2","46","0","0","2","6"
"3","141","0","0","15","28"
"4","383","22","22","44","56"
"5","982","64","64","92","96"
"6","2384","105","105","180","185"
"7","4881","155","155","300","374"
"8","8954","202","219","460","525"
"9","17026","254","297","683","786"
"10","29931","307","378","975","1162"
"11","43949","358","457","1334","1568"
"12","57935","403","533","1740","2029"
"13","72368","464","642","2192","2427"
"14","87126","493","723","2714","2842"
"15","103932","503","792","3292","3442"
"16","119545","516","861","3925","3918"
"17","132249","526","934","4627","4230"
"18","144968","533","1000","5391","4554"
"19","157575","544","1055","6209","4881"
"20","169007","547","1106","7068","5419"
"21","180370","553","1163","7965","5753"
"22","190920","558","1216","8901","6047"
"23","200517","562","1252","9883","6293"
"24","208931","568","1294","10905","6501"
"25","217234","571","1344","11962","6675"
"26","224366","574","1385","13074","6873"
"27","229936","576","1425","14223","7061"
"28","235161","584","1467","15413","7251"
"29","239776","584","1497","16633","7402"
"30","244259","588","1542","17877","7524"
"31","248515","591","1583","19146","7610"
"32","252158","594","1616","20442","7708"
"33","255670","597","1642","21768","7785"
"34","258728","598","1672","23120","7871"
"35","261936","599","1704","24493","7954"
"36","264555","600","1739","25881","8012"
"37","267030","601","1757","27295","8069"
"38","269364","602","1785","28725","8127"
"39","271576","603","1807","30174","8176"
"40","273426","605","1836","31637","8222"
"41","274926","606","1859","33118","8268"
"42","276189","606","1874","34607","8298"
"43","277598","606","1898","36107","8329"
"44","278608","606","1915","37617","8365"
"45","279442","606","1930","39142","8376"
"46","280154","606","1941","40674","8384"
"47","280819","607","1963","42214","8391"
"48","281442","607","1976","43761","8399"
"49","281904","608","1996","45315","8405"
"50","282343","609","2008","46884","8409"
"51","282820","609","2016","48455","8414"
"52","283281","609","2033","50033","8417"
"53","283632","609","2043","51616","8421"
"54","283927","609","2054","53202","8424"
"55","284139","609","2060","54796","8430"
"56","284318","609","2069","56396","8435"
"57","284503","609","2074","57997","8438"
"58","284694","609","2081","59599","8439"
"59","284880","609","2085","61202","8440"
"60","285061","609","2092","62807","8441"
"61","285222","609","2101","64412","8441"
"62","285361","609","2106","66019","8441"
"63","285508","609","2109","67626","8441"
"64","285637","609","2114","69234","8442"
"65","285769","609","2117","70844","8443"
"66","285900","609","2124","72457","8444"
"67","286030","610","2128","74073","8445"
"68","286155","610","2138","75690","8445"
"69","286292","610","2138","77310","8445"
"70","286430","610","2140","78930","8445"
"71","286563","610","2145","80550","8445"
"72","286687","610","2151","82171","8445"
"73","286827","610","2152","83794","8445"
"74","286941","610","2153","85419","8445"
"75","287069","610","2157","87044","8446"
"76","287229","610","2159","88671","8449"
"77","287337","611","2162","90300","8450"
"78","287449","611","2167","91929","8451"
"79","287544","611","2170","93564","8452"
"80","287625","611","2173","95199","8452"
"81","287718","611","2176","96834","8453"
"82","287816","611","2179","98472","8454"
"83","287912","612","2182","100111","8456"
"84","288009","612","2187","101752","8458"
"85","288086","612","2189","103394","8459"
"86","288157","613","2191","105037","8460"
"87","288226","613","2195","106680","8461"
"88","288292","613","2201","108324","8462"
"89","288369","613","2203","109973","8464"
"90","288444","613","2204","111622","8464"
"91","288520","614","2207","113272","8464"
"92","288614","614","2211","114923","8464"
"93","288706","614","2216","116574","8464"
"94","288769","614","2217","118228","8464"
"95","288831","614","2218","119882","8464"
"96","288883","614","2222","121536","8464"
"97","288940","614","2224","123190","8464"
"98","288994","614","2225","124844","8465"
"99","289048","614","2228","126498","8465"
"100","289100","614","2229","128152","8465"
