"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","6","0","0","0","0"
"2","33","0","0","2","6"
"3","117","0","0","15","28"
"4","344","22","22","44","56"
"5","910","64","64","92","96"
"6","2208","105","105","180","185"
"7","4668","155","155","300","374"
"8","8736","202","219","460","525"
"9","16797","254","297","683","786"
"10","29689","306","377","976","1162"
"11","43984","357","456","1335","1570"
"12","57685","403","532","1744","2053"
"13","71217","464","640","2202","2497"
"14","84589","494","724","2719","2928"
"15","99630","505","793","3292","3409"
"16","113144","518","866","3914","3769"
"17","124987","524","935","4604","4157"
"18","138850","532","997","5353","4624"
"19","152645","541","1050","6153","5058"
"20","165061","548","1111","7008","5702"
"21","176427","555","1170","7906","6113"
"22","186457","559","1218","8852","6437"
"23","195818","565","1263","9833","6752"
"24","203256","571","1308","10853","6991"
"25","210254","573","1354","11908","7216"
"26","217857","575","1402","13003","7440"
"27","224363","576","1442","14142","7660"
"28","231320","583","1485","15320","7880"
"29","238383","587","1518","16534","8074"
"30","243769","587","1556","17781","8220"
"31","248889","591","1598","19054","8353"
"32","252577","594","1631","20348","8547"
"33","255625","594","1653","21668","8687"
"34","258499","595","1683","23006","8831"
"35","260915","596","1719","24362","8928"
"36","262684","599","1755","25737","8996"
"37","264266","599","1769","27135","9051"
"38","265734","600","1788","28547","9103"
"39","267296","600","1815","29979","9153"
"40","268749","600","1843","31430","9202"
"41","269928","601","1863","32900","9237"
"42","270910","601","1884","34382","9268"
"43","271796","601","1900","35872","9296"
"44","272614","601","1920","37376","9327"
"45","273271","602","1937","38898","9356"
"46","273936","603","1958","40439","9384"
"47","274575","604","1971","41993","9409"
"48","275271","604","1984","43554","9427"
"49","276122","604","1994","45122","9441"
"50","276981","605","2005","46700","9459"
"51","277766","605","2019","48283","9474"
"52","278335","605","2028","49880","9490"
"53","278641","605","2039","51485","9502"
"54","278898","605","2048","53092","9513"
"55","279152","605","2054","54702","9519"
"56","279385","605","2060","56319","9529"
"57","279610","605","2068","57940","9533"
"58","279838","605","2076","59567","9538"
"59","280087","605","2083","61197","9549"
"60","280298","605","2086","62833","9566"
"61","280547","605","2094","64472","9576"
"62","280717","605","2102","66116","9593"
"63","280886","605","2106","67763","9601"
"64","281033","605","2108","69413","9606"
"65","281180","605","2113","71065","9610"
"66","281341","605","2119","72720","9615"
"67","281486","606","2123","74378","9621"
"68","281646","606","2125","76039","9628"
"69","281764","606","2128","77703","9634"
"70","281874","606","2135","79371","9641"
"71","282011","606","2135","81043","9647"
"72","282132","606","2136","82718","9652"
"73","282252","606","2138","84395","9656"
"74","282385","606","2143","86075","9662"
"75","282494","606","2145","87757","9665"
"76","282601","606","2145","89441","9669"
"77","282707","607","2150","91127","9672"
"78","282814","607","2152","92816","9675"
"79","282902","607","2152","94510","9678"
"80","282987","607","2152","96206","9682"
"81","283073","607","2156","97905","9685"
"82","283176","607","2158","99607","9691"
"83","283268","607","2158","101312","9694"
"84","283356","607","2160","103019","9698"
"85","283445","607","2165","104729","9701"
"86","283532","607","2166","106442","9704"
"87","283626","608","2168","108157","9707"
"88","283709","608","2169","109875","9711"
"89","283794","608","2172","111595","9714"
"90","283873","608","2176","113317","9718"
"91","283962","608","2177","115041","9721"
"92","284039","608","2178","116767","9725"
"93","284112","608","2180","118494","9727"
"94","284179","609","2184","120221","9728"
"95","284248","610","2187","121948","9728"
"96","284350","610","2188","123675","9729"
"97","284442","610","2189","125403","9730"
"98","284529","610","2191","127132","9731"
"99","284618","610","2193","128862","9732"
"100","284704","610","2194","130592","9732"
