"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","9","0","0","3","0"
"3","31","0","0","11","0"
"4","93","4","4","29","0"
"5","243","8","8","60","0"
"6","563","22","22","97","0"
"7","1082","36","36","149","0"
"8","2004","43","43","215","0"
"9","3576","57","59","293","0"
"10","5698","65","69","396","0"
"11","7624","75","82","501","0"
"12","9232","93","109","610","0"
"13","10566","102","124","725","0"
"14","11896","110","138","845","0"
"15","12922","112","146","973","0"
"16","13737","115","158","1104","0"
"17","14503","115","167","1240","0"
"18","15162","116","176","1378","0"
"19","15664","119","181","1517","0"
"20","16046","123","190","1657","0"
"21","16395","130","201","1807","0"
"22","16684","132","207","1959","0"
"23","16875","135","213","2113","0"
"24","17005","136","217","2268","0"
"25","17104","138","223","2423","0"
"26","17192","138","224","2578","0"
"27","17271","139","232","2734","0"
"28","17338","140","234","2891","0"
"29","17392","142","241","3048","0"
"30","17426","143","244","3205","0"
"31","17455","144","248","3363","0"
"32","17476","146","250","3522","0"
"33","17497","146","252","3682","0"
"34","17518","146","252","3842","0"
"35","17539","147","255","4002","0"
"36","17550","147","256","4162","0"
"37","17560","147","257","4322","0"
"38","17571","147","262","4483","0"
"39","17578","147","263","4646","0"
"40","17584","147","263","4809","0"
"41","17591","148","266","4972","0"
"42","17596","149","270","5136","0"
"43","17601","149","270","5301","0"
"44","17606","149","270","5466","0"
"45","17611","149","271","5631","0"
"46","17616","149","273","5796","0"
"47","17619","149","273","5961","0"
"48","17622","149","273","6126","0"
"49","17625","149","274","6291","0"
"50","17628","149","275","6456","0"
"51","17630","149","276","6621","0"
"52","17634","149","276","6787","0"
"53","17638","149","277","6953","0"
"54","17641","149","279","7119","0"
"55","17643","149","280","7285","0"
"56","17644","149","280","7451","0"
"57","17646","149","280","7617","0"
"58","17647","149","280","7783","0"
"59","17648","149","280","7949","0"
"60","17650","149","280","8115","0"
"61","17651","149","280","8281","0"
"62","17652","149","280","8447","0"
"63","17653","149","280","8613","0"
"64","17655","149","280","8779","0"
"65","17656","149","280","8945","0"
"66","17657","149","280","9111","0"
"67","17659","149","280","9277","0"
"68","17660","149","280","9443","0"
"69","17661","149","280","9609","0"
"70","17663","149","280","9775","0"
"71","17664","150","281","9941","0"
"72","17666","150","281","10108","0"
"73","17667","150","281","10275","0"
"74","17669","150","281","10442","0"
"75","17670","151","282","10609","0"
"76","17672","151","282","10777","0"
"77","17675","151","282","10945","0"
"78","17677","151","283","11113","0"
"79","17678","151","283","11281","0"
"80","17680","151","283","11449","0"
"81","17681","151","283","11617","0"
"82","17683","151","283","11785","0"
"83","17684","151","284","11953","0"
"84","17685","151","284","12121","0"
"85","17687","151","284","12289","0"
"86","17688","151","284","12457","0"
"87","17689","151","285","12625","0"
"88","17690","151","285","12793","0"
"89","17691","151","285","12961","0"
"90","17692","151","285","13129","0"
"91","17693","151","285","13297","0"
"92","17694","151","285","13465","0"
"93","17695","151","285","13633","0"
"94","17696","151","285","13801","0"
"95","17697","152","286","13969","0"
"96","17698","152","286","14137","0"
"97","17699","152","286","14305","0"
"98","17700","152","286","14473","0"
"99","17701","152","286","14641","0"
"100","17702","152","286","14809","0"
