"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","4","0","0","0","0"
"2","11","0","0","3","0"
"3","36","0","0","11","0"
"4","106","4","4","29","0"
"5","271","8","8","60","0"
"6","605","22","22","97","0"
"7","1127","36","36","149","0"
"8","2047","43","43","215","0"
"9","3630","57","59","293","0"
"10","5760","65","69","396","0"
"11","7677","75","82","501","0"
"12","9288","93","109","610","0"
"13","10609","102","124","728","0"
"14","11919","109","137","852","0"
"15","13105","114","147","984","0"
"16","13834","117","160","1119","0"
"17","14499","117","168","1259","0"
"18","15135","118","176","1403","0"
"19","15635","121","181","1547","0"
"20","16014","125","191","1692","0"
"21","16352","129","199","1848","0"
"22","16645","131","205","2005","0"
"23","16847","134","213","2164","0"
"24","16973","135","217","2324","0"
"25","17074","137","221","2484","0"
"26","17171","137","222","2644","0"
"27","17259","138","230","2805","0"
"28","17336","139","232","2967","0"
"29","17401","141","239","3129","0"
"30","17444","142","242","3291","0"
"31","17474","143","246","3454","0"
"32","17498","145","248","3618","0"
"33","17521","145","250","3783","0"
"34","17544","145","250","3948","0"
"35","17568","146","253","4113","0"
"36","17583","146","254","4278","0"
"37","17597","146","255","4443","0"
"38","17613","146","260","4609","0"
"39","17627","146","261","4777","0"
"40","17637","146","261","4945","0"
"41","17649","147","264","5113","0"
"42","17658","148","268","5282","0"
"43","17665","148","268","5452","0"
"44","17673","148","268","5622","0"
"45","17682","148","269","5792","0"
"46","17690","148","271","5962","0"
"47","17694","148","271","6132","0"
"48","17697","148","271","6302","0"
"49","17701","149","273","6472","0"
"50","17704","149","274","6642","0"
"51","17707","150","276","6812","0"
"52","17711","150","276","6983","0"
"53","17715","150","277","7154","0"
"54","17719","150","279","7325","0"
"55","17721","150","280","7496","0"
"56","17723","150","280","7667","0"
"57","17725","150","280","7838","0"
"58","17726","150","281","8009","0"
"59","17728","150","281","8180","0"
"60","17729","150","281","8351","0"
"61","17730","150","281","8522","0"
"62","17732","150","281","8693","0"
"63","17733","150","281","8864","0"
"64","17734","150","281","9035","0"
"65","17735","150","281","9206","0"
"66","17737","150","281","9377","0"
"67","17738","150","281","9548","0"
"68","17739","150","281","9719","0"
"69","17740","150","281","9890","0"
"70","17742","150","281","10061","0"
"71","17743","151","282","10232","0"
"72","17745","151","282","10404","0"
"73","17746","151","282","10576","0"
"74","17748","151","282","10748","0"
"75","17750","152","283","10920","0"
"76","17751","152","283","11093","0"
"77","17753","152","283","11266","0"
"78","17756","152","284","11439","0"
"79","17757","152","284","11612","0"
"80","17759","152","284","11785","0"
"81","17760","152","284","11958","0"
"82","17762","152","284","12131","0"
"83","17763","152","285","12304","0"
"84","17764","152","285","12477","0"
"85","17766","152","285","12650","0"
"86","17767","152","285","12823","0"
"87","17769","152","286","12996","0"
"88","17769","152","286","13169","0"
"89","17770","152","286","13342","0"
"90","17771","152","286","13515","0"
"91","17772","152","286","13688","0"
"92","17773","152","286","13861","0"
"93","17774","152","286","14034","0"
"94","17775","152","286","14207","0"
"95","17776","153","287","14380","0"
"96","17777","153","287","14553","0"
"97","17777","153","287","14726","0"
"98","17778","153","287","14899","0"
"99","17779","153","287","15072","0"
"100","17780","153","287","15245","0"
