"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","9","0","0","3","0"
"3","32","0","0","11","0"
"4","97","4","4","29","0"
"5","243","8","8","60","0"
"6","566","22","22","97","0"
"7","1091","36","36","149","0"
"8","2007","43","43","216","0"
"9","3574","57","59","295","0"
"10","5702","65","69","399","0"
"11","7623","75","82","505","0"
"12","9164","91","108","613","0"
"13","10502","102","124","728","0"
"14","11832","109","137","849","0"
"15","12902","111","144","978","0"
"16","13790","114","156","1110","0"
"17","14592","114","166","1248","0"
"18","15258","115","175","1388","0"
"19","15772","118","180","1529","0"
"20","16187","123","190","1671","0"
"21","16544","131","202","1822","0"
"22","16809","132","207","1975","0"
"23","17011","136","214","2130","0"
"24","17136","137","218","2286","0"
"25","17234","139","224","2442","0"
"26","17320","139","226","2598","0"
"27","17401","139","233","2755","0"
"28","17469","140","235","2913","0"
"29","17522","142","242","3071","0"
"30","17555","143","245","3229","0"
"31","17581","144","249","3388","0"
"32","17602","146","251","3548","0"
"33","17623","146","252","3709","0"
"34","17644","146","252","3870","0"
"35","17667","147","255","4031","0"
"36","17678","147","256","4192","0"
"37","17688","147","257","4353","0"
"38","17700","147","262","4515","0"
"39","17707","147","263","4679","0"
"40","17713","147","263","4843","0"
"41","17720","148","266","5007","0"
"42","17725","149","270","5172","0"
"43","17730","149","270","5338","0"
"44","17734","149","270","5504","0"
"45","17740","149","271","5670","0"
"46","17745","149","273","5836","0"
"47","17748","149","273","6002","0"
"48","17751","149","273","6168","0"
"49","17754","149","274","6334","0"
"50","17757","149","275","6500","0"
"51","17760","149","276","6666","0"
"52","17763","149","276","6833","0"
"53","17767","149","277","7000","0"
"54","17770","149","279","7167","0"
"55","17772","149","280","7334","0"
"56","17774","149","280","7501","0"
"57","17775","149","280","7668","0"
"58","17776","149","280","7835","0"
"59","17777","149","280","8002","0"
"60","17778","149","280","8169","0"
"61","17780","149","280","8336","0"
"62","17781","149","280","8503","0"
"63","17782","149","280","8670","0"
"64","17784","149","280","8837","0"
"65","17785","149","280","9004","0"
"66","17786","149","280","9171","0"
"67","17788","149","280","9338","0"
"68","17789","149","280","9505","0"
"69","17790","149","280","9672","0"
"70","17792","149","280","9839","0"
"71","17793","150","281","10006","0"
"72","17795","150","281","10174","0"
"73","17796","150","281","10342","0"
"74","17798","150","281","10510","0"
"75","17799","151","282","10678","0"
"76","17801","151","282","10847","0"
"77","17803","151","282","11016","0"
"78","17806","151","283","11185","0"
"79","17807","151","283","11354","0"
"80","17809","151","283","11523","0"
"81","17810","151","283","11692","0"
"82","17811","151","283","11861","0"
"83","17813","151","284","12030","0"
"84","17814","151","284","12199","0"
"85","17815","151","284","12368","0"
"86","17817","151","284","12537","0"
"87","17818","151","285","12706","0"
"88","17819","151","285","12875","0"
"89","17820","151","285","13044","0"
"90","17821","151","285","13213","0"
"91","17822","151","285","13382","0"
"92","17823","151","285","13551","0"
"93","17823","151","285","13720","0"
"94","17824","151","285","13889","0"
"95","17826","152","286","14058","0"
"96","17827","152","286","14227","0"
"97","17827","152","286","14396","0"
"98","17828","152","286","14565","0"
"99","17829","152","286","14734","0"
"100","17830","152","286","14903","0"
