"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","9","0","0","3","0"
"3","36","0","0","11","0"
"4","100","4","4","29","0"
"5","252","8","8","60","0"
"6","587","22","22","97","0"
"7","1116","36","36","149","0"
"8","2034","43","43","215","0"
"9","3610","57","59","293","0"
"10","5731","65","69","396","0"
"11","7644","75","82","501","0"
"12","9249","93","109","610","0"
"13","10576","102","124","727","0"
"14","11893","110","137","850","0"
"15","12980","112","145","983","0"
"16","13874","115","158","1119","0"
"17","14684","115","167","1260","0"
"18","15348","116","176","1403","0"
"19","15852","119","181","1547","0"
"20","16234","122","189","1692","0"
"21","16616","129","200","1847","0"
"22","16937","131","205","2004","0"
"23","17177","134","212","2163","0"
"24","17321","136","217","2323","0"
"25","17423","138","223","2483","0"
"26","17508","138","224","2643","0"
"27","17587","140","233","2804","0"
"28","17650","140","234","2966","0"
"29","17706","142","241","3128","0"
"30","17741","143","244","3290","0"
"31","17767","144","248","3453","0"
"32","17788","146","250","3617","0"
"33","17809","146","252","3782","0"
"34","17830","146","252","3947","0"
"35","17851","147","255","4112","0"
"36","17862","147","256","4277","0"
"37","17872","147","257","4442","0"
"38","17884","147","262","4608","0"
"39","17891","147","263","4776","0"
"40","17897","147","263","4944","0"
"41","17904","148","266","5112","0"
"42","17909","149","270","5281","0"
"43","17914","149","270","5451","0"
"44","17919","149","270","5621","0"
"45","17926","149","271","5791","0"
"46","17931","149","273","5961","0"
"47","17934","149","273","6131","0"
"48","17937","149","273","6301","0"
"49","17940","149","274","6471","0"
"50","17944","149","275","6641","0"
"51","17946","149","276","6811","0"
"52","17950","149","276","6982","0"
"53","17954","149","277","7153","0"
"54","17957","149","279","7324","0"
"55","17959","149","280","7495","0"
"56","17960","149","280","7666","0"
"57","17961","149","280","7837","0"
"58","17963","149","280","8008","0"
"59","17964","149","280","8179","0"
"60","17965","149","280","8350","0"
"61","17967","149","280","8521","0"
"62","17968","149","280","8692","0"
"63","17969","149","280","8863","0"
"64","17970","149","280","9034","0"
"65","17972","149","280","9205","0"
"66","17973","149","280","9376","0"
"67","17974","149","280","9547","0"
"68","17975","149","280","9718","0"
"69","17976","149","280","9889","0"
"70","17978","149","280","10060","0"
"71","17979","150","281","10231","0"
"72","17981","150","281","10403","0"
"73","17983","150","281","10575","0"
"74","17984","150","281","10747","0"
"75","17986","151","282","10919","0"
"76","17987","151","282","11092","0"
"77","17989","151","282","11265","0"
"78","17992","151","283","11438","0"
"79","17993","151","283","11611","0"
"80","17995","151","283","11784","0"
"81","17996","151","283","11957","0"
"82","17997","151","283","12130","0"
"83","17999","151","284","12303","0"
"84","18000","151","284","12476","0"
"85","18001","151","284","12649","0"
"86","18003","151","284","12822","0"
"87","18004","151","285","12995","0"
"88","18005","151","285","13168","0"
"89","18006","151","285","13341","0"
"90","18007","151","285","13514","0"
"91","18008","151","285","13687","0"
"92","18008","151","285","13860","0"
"93","18009","151","285","14033","0"
"94","18010","151","285","14206","0"
"95","18011","152","286","14379","0"
"96","18012","152","286","14552","0"
"97","18013","152","286","14725","0"
"98","18014","152","286","14898","0"
"99","18015","152","286","15071","0"
"100","18016","152","286","15244","0"
