"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","3","0","0","0","0"
"2","11","0","0","3","0"
"3","35","0","0","11","0"
"4","108","6","6","26","0"
"5","283","14","14","51","0"
"6","674","27","27","82","0"
"7","1334","44","44","127","0"
"8","2184","53","55","180","0"
"9","3609","66","75","242","0"
"10","5327","76","88","322","0"
"11","7041","86","106","406","0"
"12","8419","98","124","495","0"
"13","9692","105","139","587","0"
"14","10413","115","155","681","0"
"15","11017","118","166","787","0"
"16","11502","120","177","894","0"
"17","11941","123","192","1005","0"
"18","12171","125","203","1119","0"
"19","12340","129","210","1235","0"
"20","12486","133","220","1352","0"
"21","12589","134","222","1470","0"
"22","12685","134","230","1588","0"
"23","12743","137","234","1706","0"
"24","12796","138","237","1824","0"
"25","12869","138","242","1942","0"
"26","12947","139","249","2061","0"
"27","12999","139","249","2180","0"
"28","13051","140","250","2299","0"
"29","13093","141","252","2419","0"
"30","13132","144","256","2539","0"
"31","13164","145","259","2660","0"
"32","13190","145","259","2782","0"
"33","13215","147","261","2904","0"
"34","13236","147","261","3026","0"
"35","13257","147","262","3148","0"
"36","13277","147","263","3270","0"
"37","13299","149","265","3393","0"
"38","13320","149","266","3516","0"
"39","13337","150","269","3639","0"
"40","13349","150","269","3762","0"
"41","13361","151","272","3885","0"
"42","13372","152","273","4008","0"
"43","13380","152","275","4131","0"
"44","13386","152","278","4254","0"
"45","13389","152","278","4377","0"
"46","13392","152","279","4500","0"
"47","13395","152","280","4623","0"
"48","13398","152","283","4746","0"
"49","13400","152","283","4870","0"
"50","13403","152","283","4994","0"
"51","13406","152","284","5118","0"
"52","13409","152","285","5242","0"
"53","13412","152","286","5366","0"
"54","13414","152","286","5490","0"
"55","13416","153","287","5614","0"
"56","13419","153","288","5738","0"
"57","13422","153","288","5862","0"
"58","13425","153","288","5986","0"
"59","13428","153","288","6110","0"
"60","13431","153","288","6234","0"
"61","13434","153","289","6358","0"
"62","13436","153","289","6482","0"
"63","13438","153","289","6606","0"
"64","13440","153","289","6730","0"
"65","13442","153","289","6854","0"
"66","13444","153","289","6978","0"
"67","13446","153","289","7102","0"
"68","13448","153","289","7226","0"
"69","13452","153","289","7350","0"
"70","13454","153","289","7474","0"
"71","13456","153","289","7598","0"
"72","13458","153","289","7722","0"
"73","13460","153","289","7846","0"
"74","13462","153","289","7970","0"
"75","13464","153","289","8094","0"
"76","13466","153","289","8218","0"
"77","13468","153","289","8342","0"
"78","13471","154","290","8466","0"
"79","13473","154","290","8590","0"
"80","13475","154","290","8714","0"
"81","13477","154","291","8838","0"
"82","13479","154","291","8962","0"
"83","13480","154","291","9086","0"
"84","13482","154","291","9210","0"
"85","13484","154","292","9334","0"
"86","13486","156","294","9458","0"
"87","13488","156","294","9582","0"
"88","13489","156","294","9706","0"
"89","13491","157","295","9830","0"
"90","13492","157","295","9954","0"
"91","13493","157","295","10078","0"
"92","13495","157","296","10202","0"
"93","13496","157","297","10326","0"
"94","13497","157","298","10450","0"
"95","13497","157","298","10574","0"
"96","13498","157","298","10698","0"
"97","13499","157","298","10822","0"
"98","13500","158","299","10946","0"
"99","13500","158","299","11070","0"
"100","13500","158","299","11194","0"
