"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","2","0","0","0","0"
"2","10","0","0","3","0"
"3","37","0","0","11","0"
"4","106","6","6","26","0"
"5","283","14","14","51","0"
"6","679","27","27","82","0"
"7","1332","44","44","127","0"
"8","2190","53","55","180","0"
"9","3616","66","75","242","0"
"10","5346","76","88","322","0"
"11","7074","86","106","406","0"
"12","8472","98","124","495","0"
"13","9764","105","139","587","0"
"14","10486","115","155","681","0"
"15","11095","118","166","787","0"
"16","11581","120","177","894","0"
"17","12019","123","192","1005","0"
"18","12250","125","203","1119","0"
"19","12423","129","210","1235","0"
"20","12570","133","220","1352","0"
"21","12675","134","222","1470","0"
"22","12771","134","230","1588","0"
"23","12830","137","234","1706","0"
"24","12883","138","237","1824","0"
"25","12963","138","242","1942","0"
"26","13039","139","249","2061","0"
"27","13089","139","249","2180","0"
"28","13139","140","250","2299","0"
"29","13180","141","252","2419","0"
"30","13223","144","256","2539","0"
"31","13258","145","259","2660","0"
"32","13283","145","259","2782","0"
"33","13309","147","261","2904","0"
"34","13330","147","261","3026","0"
"35","13351","147","262","3148","0"
"36","13371","147","263","3270","0"
"37","13394","149","265","3393","0"
"38","13416","149","266","3516","0"
"39","13433","150","269","3639","0"
"40","13446","150","269","3762","0"
"41","13459","151","272","3885","0"
"42","13470","152","273","4008","0"
"43","13481","152","275","4131","0"
"44","13487","152","278","4254","0"
"45","13490","152","278","4377","0"
"46","13493","152","279","4500","0"
"47","13496","152","280","4623","0"
"48","13499","152","283","4746","0"
"49","13502","152","283","4870","0"
"50","13505","152","283","4994","0"
"51","13508","152","284","5118","0"
"52","13510","152","285","5242","0"
"53","13513","152","286","5366","0"
"54","13516","152","286","5490","0"
"55","13518","153","287","5614","0"
"56","13521","153","288","5738","0"
"57","13524","153","288","5862","0"
"58","13527","153","288","5986","0"
"59","13530","153","288","6110","0"
"60","13533","153","288","6234","0"
"61","13536","153","289","6358","0"
"62","13538","153","289","6482","0"
"63","13540","153","289","6606","0"
"64","13542","153","289","6730","0"
"65","13544","153","289","6854","0"
"66","13546","153","289","6978","0"
"67","13548","153","289","7102","0"
"68","13550","153","289","7226","0"
"69","13552","153","289","7350","0"
"70","13554","153","289","7474","0"
"71","13556","153","289","7598","0"
"72","13558","153","289","7722","0"
"73","13560","153","289","7846","0"
"74","13563","153","289","7970","0"
"75","13565","153","289","8094","0"
"76","13567","153","289","8218","0"
"77","13569","153","289","8342","0"
"78","13571","154","290","8466","0"
"79","13573","154","290","8590","0"
"80","13576","154","290","8714","0"
"81","13578","154","291","8838","0"
"82","13580","154","291","8962","0"
"83","13581","154","291","9086","0"
"84","13583","154","291","9210","0"
"85","13585","154","292","9334","0"
"86","13587","156","294","9458","0"
"87","13589","156","294","9582","0"
"88","13591","156","294","9706","0"
"89","13593","157","295","9830","0"
"90","13594","157","295","9954","0"
"91","13595","157","295","10078","0"
"92","13597","157","296","10202","0"
"93","13598","157","297","10326","0"
"94","13599","157","298","10450","0"
"95","13600","157","298","10574","0"
"96","13601","157","298","10698","0"
"97","13601","157","298","10822","0"
"98","13602","158","299","10946","0"
"99","13603","158","299","11070","0"
"100","13603","158","299","11194","0"
