"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","164","0","0","0","0"
"2","303","0","0","3","0"
"3","500","0","0","11","0"
"4","916","6","6","26","0"
"5","1598","14","14","51","0"
"6","2597","27","27","82","0"
"7","3920","44","44","127","0"
"8","5489","53","55","180","0"
"9","7221","66","75","242","0"
"10","9049","76","88","322","0"
"11","10816","86","106","406","0"
"12","12300","98","124","495","0"
"13","13650","105","139","587","0"
"14","14429","115","155","681","0"
"15","15094","118","166","787","0"
"16","15635","120","177","894","0"
"17","16122","123","192","1005","0"
"18","16382","125","203","1119","0"
"19","16577","129","210","1235","0"
"20","16743","133","220","1352","0"
"21","16868","134","222","1470","0"
"22","16977","134","230","1588","0"
"23","17046","137","234","1706","0"
"24","17127","138","237","1824","0"
"25","17212","138","242","1942","0"
"26","17301","139","249","2061","0"
"27","17360","139","249","2180","0"
"28","17419","140","250","2299","0"
"29","17471","141","252","2419","0"
"30","17520","144","256","2539","0"
"31","17561","145","259","2660","0"
"32","17591","145","259","2782","0"
"33","17623","147","261","2904","0"
"34","17648","147","261","3026","0"
"35","17675","147","262","3148","0"
"36","17701","147","263","3270","0"
"37","17730","149","265","3393","0"
"38","17758","149","266","3516","0"
"39","17780","150","269","3639","0"
"40","17800","150","269","3762","0"
"41","17816","151","272","3885","0"
"42","17829","152","273","4008","0"
"43","17842","152","275","4131","0"
"44","17849","152","278","4254","0"
"45","17853","152","278","4377","0"
"46","17857","152","279","4500","0"
"47","17861","152","280","4623","0"
"48","17865","152","283","4746","0"
"49","17869","152","283","4870","0"
"50","17876","152","283","4994","0"
"51","17880","152","284","5118","0"
"52","17884","152","285","5242","0"
"53","17887","152","286","5366","0"
"54","17890","152","286","5490","0"
"55","17893","153","287","5614","0"
"56","17898","153","288","5738","0"
"57","17901","153","288","5862","0"
"58","17905","153","288","5986","0"
"59","17909","153","288","6110","0"
"60","17912","153","288","6234","0"
"61","17919","153","289","6358","0"
"62","17922","153","289","6482","0"
"63","17924","153","289","6606","0"
"64","17927","153","289","6730","0"
"65","17930","153","289","6854","0"
"66","17933","153","289","6978","0"
"67","17936","153","289","7102","0"
"68","17938","153","289","7226","0"
"69","17941","153","289","7350","0"
"70","17944","153","289","7474","0"
"71","17946","153","289","7598","0"
"72","17949","153","289","7722","0"
"73","17951","153","289","7846","0"
"74","17954","153","289","7970","0"
"75","17957","153","289","8094","0"
"76","17960","153","289","8218","0"
"77","17962","153","289","8342","0"
"78","17965","154","290","8466","0"
"79","17968","154","290","8590","0"
"80","17971","154","290","8714","0"
"81","17976","154","291","8838","0"
"82","17978","154","291","8962","0"
"83","17981","154","291","9086","0"
"84","17983","154","291","9210","0"
"85","17986","154","292","9334","0"
"86","17990","156","294","9458","0"
"87","17993","156","294","9582","0"
"88","17995","156","294","9706","0"
"89","18003","157","295","9830","0"
"90","18005","157","295","9954","0"
"91","18007","157","295","10078","0"
"92","18008","157","296","10202","0"
"93","18010","157","297","10326","0"
"94","18011","157","298","10450","0"
"95","18013","157","298","10574","0"
"96","18014","157","298","10698","0"
"97","18015","157","298","10822","0"
"98","18017","158","299","10946","0"
"99","18017","158","299","11070","0"
"100","18018","158","299","11194","0"
