"simulation_step","simulation_time","vehicles","crossings","waitings","alternative_routes_used"
"1","1","0","0","0","0"
"2","9","0","0","3","0"
"3","34","0","0","11","0"
"4","106","6","6","26","0"
"5","286","14","14","51","0"
"6","679","27","27","82","0"
"7","1337","44","44","127","0"
"8","2190","53","55","180","0"
"9","3608","66","75","242","0"
"10","5332","76","88","322","0"
"11","7047","86","106","406","0"
"12","8430","98","124","495","0"
"13","9708","105","139","587","0"
"14","10429","115","155","681","0"
"15","11033","118","166","787","0"
"16","11514","120","177","894","0"
"17","11953","123","192","1005","0"
"18","12180","125","203","1119","0"
"19","12351","129","210","1235","0"
"20","12500","133","220","1352","0"
"21","12603","134","222","1470","0"
"22","12697","134","230","1588","0"
"23","12757","137","234","1706","0"
"24","12810","138","237","1824","0"
"25","12885","138","242","1942","0"
"26","12960","139","249","2061","0"
"27","13010","139","249","2180","0"
"28","13062","140","250","2299","0"
"29","13103","141","252","2419","0"
"30","13143","144","256","2539","0"
"31","13175","145","259","2660","0"
"32","13199","145","259","2782","0"
"33","13225","147","261","2904","0"
"34","13245","147","261","3026","0"
"35","13266","147","262","3148","0"
"36","13286","147","263","3270","0"
"37","13311","149","265","3393","0"
"38","13332","149","266","3516","0"
"39","13349","150","269","3639","0"
"40","13361","150","269","3762","0"
"41","13374","151","272","3885","0"
"42","13384","152","273","4008","0"
"43","13393","152","275","4131","0"
"44","13398","152","278","4254","0"
"45","13401","152","278","4377","0"
"46","13404","152","279","4500","0"
"47","13407","152","280","4623","0"
"48","13409","152","283","4746","0"
"49","13412","152","283","4870","0"
"50","13415","152","283","4994","0"
"51","13418","152","284","5118","0"
"52","13420","152","285","5242","0"
"53","13423","152","286","5366","0"
"54","13425","152","286","5490","0"
"55","13427","153","287","5614","0"
"56","13430","153","288","5738","0"
"57","13433","153","288","5862","0"
"58","13436","153","288","5986","0"
"59","13439","153","288","6110","0"
"60","13442","153","288","6234","0"
"61","13445","153","289","6358","0"
"62","13447","153","289","6482","0"
"63","13448","153","289","6606","0"
"64","13450","153","289","6730","0"
"65","13452","153","289","6854","0"
"66","13454","153","289","6978","0"
"67","13456","153","289","7102","0"
"68","13458","153","289","7226","0"
"69","13460","153","289","7350","0"
"70","13462","153","289","7474","0"
"71","13464","153","289","7598","0"
"72","13466","153","289","7722","0"
"73","13468","153","289","7846","0"
"74","13470","153","289","7970","0"
"75","13472","153","289","8094","0"
"76","13474","153","289","8218","0"
"77","13476","153","289","8342","0"
"78","13478","154","290","8466","0"
"79","13480","154","290","8590","0"
"80","13482","154","290","8714","0"
"81","13484","154","291","8838","0"
"82","13486","154","291","8962","0"
"83","13487","154","291","9086","0"
"84","13489","154","291","9210","0"
"85","13491","154","292","9334","0"
"86","13493","156","294","9458","0"
"87","13494","156","294","9582","0"
"88","13496","156","294","9706","0"
"89","13498","157","295","9830","0"
"90","13499","157","295","9954","0"
"91","13502","157","295","10078","0"
"92","13503","157","296","10202","0"
"93","13504","157","297","10326","0"
"94","13505","157","298","10450","0"
"95","13506","157","298","10574","0"
"96","13506","157","298","10698","0"
"97","13507","157","298","10822","0"
"98","13508","158","299","10946","0"
"99","13508","158","299","11070","0"
"100","13509","158","299","11194","0"
